min,session_4345009224,user12,0.009111,0.008644,0.002881,0.00472,0.105476,0.011494
max,session_4345009224,user12,46188.2,9562.5,45187.5,84587.9,28689.3,1.5708
range,session_4345009224,user12,46188.2,9562.49,45187.5,84587.9,28689.2,1.5593
mean,session_4383618618,user12,843.136,439.169,620.288,2832.87,3309.21,0.669806
median,session_4383618618,user12,142.926,73.9313,73.3945,544.059,698.262,0.641168
mode,session_4383618618,user12,1200,140,120,1300,1900,1.6
iqr,session_4383618618,user12,675.171,349.862,377.19,2134.48,2946.15,1.06003
stdev,session_4383618618,user12,3631.28,1050.39,3495.22,11955.7,14136.3,0.543326
min,session_4383618618,user12,0.030466,0.120496,0.030466,0.186837,0.375647,0.02105
max,session_4383618618,user12,46802.2,12187.5,45187.5,189237,230626,1.5708
range,session_4383618618,user12,46802.2,12187.4,45187.5,189237,230626,1.54975
mean,session_4397591928,user12,337.419,277.973,131.155,993.593,1242.03,0.590301
median,session_4397591928,user12,64.3903,24,18.3486,223.238,316.177,0.380506
mode,session_4397591928,user12,120,18,9.2,1100,1500,1.6
iqr,session_4397591928,user12,288.5,189.9,110.092,901.408,1210.91,1.16027
stdev,session_4397591928,user12,806.372,735.953,357.781,2138.13,2571.35,0.588334
min,session_4397591928,user12,0.075154,0.075154,0.125439,0.005569,0.0059,0.002994
max,session_4397591928,user12,9599.53,7825.69,5559.63,26374.4,30863.6,1.5708
range,session_4397591928,user12,9599.45,7825.61,5559.51,26374.4,30863.6,1.5678
mean,session_4414280148,user12,461.085,321.58,237.888,1323.15,1606.37,0.629317
median,session_4414280148,user12,171.041,80,45.0921,499.966,543.558,0.463648
mode,session_4414280148,user12,1200,1200,18,1800,1100,1.6
iqr,session_4414280148,user12,534.772,332.456,259.528,1352.41,1439.79,1.09693
stdev,session_4414280148,user12,767.146,654.256,461.654,2341,2930.08,0.56626
min,session_4414280148,user12,0.004863,0.003439,0.003439,0.01147,0.017878,0.009091
max,session_4414280148,user12,7017.96,6807.34,3490.91,19609.7,21184.3,1.5708
range,session_4414280148,user12,7017.95,6807.34,3490.91,19609.7,21184.3,1.5617
mean,session_4498932663,user12,639.236,411.411,387.076,1939.13,2341.93,0.663151
median,session_4498932663,user12,106.914,52.2088,38.4615,447.472,481.661,0.588003
mode,session_4498932663,user12,120,64,18,1200,110,1.6
iqr,session_4498932663,user12,529.669,278.767,262.696,1705.41,1809.05,1.12297
stdev,session_4498932663,user12,2441.22,1078.07,2210.64,6049.72,7893.86,0.561532
min,session_4498932663,user12,0.0089,0.0089,0.079139,0.004417,0.000275,0.004273
max,session_4498932663,user12,58863,15200,56866.7,139656,162323,1.5708
range,session_4498932663,user12,58863,15200,56866.6,139656,162323,1.56652
mean,session_4876159319,user12,508.96,330.3,314.939,1558.99,2093.56,0.74496
median,session_4876159319,user12,60.9262,27.5229,32.0856,255.332,401.007,0.785398
mode,session_4876159319,user12,110,18,55,140,130,1.6
iqr,session_4876159319,user12,423.214,220.183,224.471,1355.65,1685.96,1.15839
stdev,session_4876159319,user12,1149.74,830.199,826.742,3293.56,4507.4,0.575592
min,session_4876159319,user12,0.065342,0.065342,0.116333,0.00097,0.012624,0.004878
max,session_4876159319,user12,10264.2,9712.77,8472.73,27987.1,45808.1,1.5708
range,session_4876159319,user12,10264.2,9712.7,8472.61,27987.1,45808,1.56592
mean,session_4879326735,user12,575.707,396.915,360.792,1497.3,1515.94,0.621268
median,session_4879326735,user12,106.065,64.5161,38.5811,430.71,301.54,0.529617
mode,session_4879326735,user12,150,150,32,1800,120,1.6
iqr,session_4879326735,user12,459.429,310.133,189.631,1315.9,993.62,0.901661
stdev,session_4879326735,user12,3697.34,2358.5,2855.11,8515.15,9721.37,0.524533
min,session_4879326735,user12,0.151183,0.151183,0.084345,0.003811,0.01034,0.008064
max,session_4879326735,user12,65518.2,41437.5,50750,150097,171016,1.5708
range,session_4879326735,user12,65518,41437.3,50749.9,150097,171016,1.56273
mean,session_4905082660,user12,291.042,234.942,103.305,763.819,758.793,0.36931
median,session_4905082660,user12,76.8782,55.5229,3.06029,209.27,263.375,0.037145
mode,session_4905082660,user12,110,140,190,1000,1100,1.6
iqr,session_4905082660,user12,283.945,212.32,84.472,972.542,925.361,0.628796
stdev,session_4905082660,user12,506.688,466.848,240.22,1216.71,1183.13,0.527558
min,session_4905082660,user12,0.059798,0.292654,0.059798,0.089705,0.154833,0.013513
max,session_4905082660,user12,3051.08,2972.48,1532.11,6199.66,6572.96,1.5708
range,session_4905082660,user12,3051.02,2972.18,1532.05,6199.57,6572.81,1.55728
mean,session_4942286007,user12,314.137,181.041,220.227,949.5,1156.6,0.877469
median,session_4942286007,user12,64.5161,16.0428,38.4615,290.667,365.97,0.982794
mode,session_4942286007,user12,340,16,9.2,1300,1100,1.6
iqr,session_4942286007,user12,336.323,158.325,206.083,908.909,1246.09,1.11878
stdev,session_4942286007,user12,647.947,470.935,464.221,1732.29,2060.14,0.586279
min,session_4942286007,user12,0.206782,0.206782,0.225734,0.009537,0.023749,0.024995
max,session_4942286007,user12,5486.49,4062.5,4038.46,12187.3,15141.8,1.5708
range,session_4942286007,user12,5486.28,4062.29,4038.24,12187.3,15141.8,1.5458
mean,session_4970622399,user12,7569.81,5382.09,5224.34,19902.9,25089.2,0.642941
median,session_4970622399,user12,178.664,91.7431,64.5161,648.131,758.477,0.588003
mode,session_4970622399,user12,1100,64,110,1500,1100,1.6
iqr,session_4970622399,user12,655.696,395.114,302.424,2082.34,2663.5,0.95725
stdev,session_4970622399,user12,205742,145982,144983,527475,663449,0.527279
min,session_4970622399,user12,0.021489,0.033756,0.021489,0.033192,0.069371,0.004975
max,session_4970622399,user12,6100340,4328400,4298730,15640000,19671500,1.5708
range,session_4970622399,user12,6100340,4328400,4298730,15640000,19671500,1.56582
mean,session_4996580201,user12,18589.6,13107.3,13123.6,26470.2,19932.3,0.647488
median,session_4996580201,user12,87.0352,44.8718,36.1446,317.043,278.308,0.610726
mode,session_4996580201,user12,150,32,18,1200,140,1.6
iqr,session_4996580201,user12,381.244,239.292,188.759,945.419,821.872,0.963495
stdev,session_4996580201,user12,297001,209743,210284,391540,274806,0.529153
min,session_4996580201,user12,0.044765,0.396511,0.044765,0.035307,0.000838,0.016948
max,session_4996580201,user12,5747970,4076560,4095190,8344280,5874760,1.5708
range,session_4996580201,user12,5747970,4076560,4095190,8344280,5874760,1.55385
mean,session_5035500864,user12,466.918,354.239,224.188,1293.76,1534.4,0.540097
median,session_5035500864,user12,137.276,73.0609,27.5229,393.837,526.924,0.372386
mode,session_5035500864,user12,1200,130,9.2,1200,1100,1.6
iqr,session_5035500864,user12,546.812,342.267,246.858,1518.94,1650.47,0.982794
stdev,session_5035500864,user12,810.696,718.647,427.869,2264.01,2690.43,0.543837
min,session_5035500864,user12,0.248509,0.150466,0.236518,0.023385,0.00898,0.004504
max,session_5035500864,user12,6997.43,6697.25,3605.91,18045.8,22008.5,1.5708
range,session_5035500864,user12,6997.18,6697.1,3605.67,18045.8,22008.5,1.56629
mean,session_5035854005,user12,375.371,300.513,167.718,872.462,870.296,0.560476
median,session_5035854005,user12,103.004,64.2202,24,291.716,265.138,0.394791
mode,session_5035854005,user12,120,64,18,110,1100,1.6
iqr,session_5035854005,user12,343.806,280.712,104.363,766.818,726.593,0.971505
stdev,session_5035854005,user12,996.836,800.778,612.311,2265.62,2580.08,0.549946
min,session_5035854005,user12,0.147689,0.130548,0.130548,0.008616,0.00535,0.004902
max,session_5035854005,user12,12114,9733.95,7293.58,32374.1,36274.3,1.5708
range,session_5035854005,user12,12113.8,9733.81,7293.45,32374.1,36274.3,1.56589
mean,session_5046103917,user12,1349.43,940.233,886.045,4564.4,5650.75,0.756576
median,session_5046103917,user12,98.0803,48,46.2594,341.541,549.117,0.785398
mode,session_5046103917,user12,120,64,64,1000,1700,1.6
iqr,session_5046103917,user12,384.988,233.284,176.946,1315.25,1913.04,1.03487
stdev,session_5046103917,user12,31215.2,21977.3,22170.7,110453,128772,0.556499
min,session_5046103917,user12,0.046788,0.056146,0.046788,0.001934,0.001462,0.010274
max,session_5046103917,user12,1164210,819538,826885,4120140,4800810,1.5708
range,session_5046103917,user12,1164210,819538,826885,4120140,4800810,1.56052
mean,session_5052301661,user12,609.993,447.488,295.942,1573.54,1792.41,0.56013
median,session_5052301661,user12,234.454,136.039,64.2202,565.011,778.014,0.39866
mode,session_5052301661,user12,1100,1100,9.2,1500,1500,1.6
iqr,session_5052301661,user12,781.031,532.545,334.326,1774.33,2041.26,0.953605
stdev,session_5052301661,user12,909.32,785.313,542.783,2439.95,2700.52,0.534723
min,session_5052301661,user12,0.100786,0.13217,0.055838,0.04048,0.036843,0.007874
max,session_5052301661,user12,5880.73,5880.73,3853.21,16898.4,19664.5,1.5708
range,session_5052301661,user12,5880.63,5880.6,3853.16,16898.4,19664.5,1.56292
mean,session_5056600779,user12,11691.9,8194.52,8283.76,41536.6,50490.4,0.800962
median,session_5056600779,user12,81.2317,36.5304,43.9413,261.666,454.849,0.794163
mode,session_5056600779,user12,110,9.2,9.2,1100,1100,1.6
iqr,session_5056600779,user12,351.055,173.797,197.801,1079.64,1491.99,1.00092
stdev,session_5056600779,user12,253610,179036,179625,902522,1091250,0.555067
min,session_5056600779,user12,0.12164,0.335683,0.12164,0.013005,0.263832,0.014285
max,session_5056600779,user12,5716480,4035500,4048810,20343200,24597200,1.5708
range,session_5056600779,user12,5716480,4035500,4048810,20343200,24597200,1.55651
mean,session_5088690608,user12,441.65,320.075,254.201,1091.4,1152.6,0.638555
median,session_5088690608,user12,117.476,57.072,36.3636,334.359,333.195,0.579641
mode,session_5088690608,user12,140,64,9.2,1500,1300,1.6
iqr,session_5088690608,user12,398.668,250.544,190.953,927.915,1026.4,1.1613
stdev,session_5088690608,user12,1035.78,798.694,680.406,2359.67,2191.37,0.570937
min,session_5088690608,user12,0.110902,0.110902,0.14245,0.020712,0.013975,0.014084
max,session_5088690608,user12,10904.6,8724.77,7027.27,24749.8,18171.1,1.5708
range,session_5088690608,user12,10904.5,8724.66,7027.13,24749.8,18171.1,1.55671
mean,session_5254631909,user12,309.143,234.004,168.554,1395.96,2903.24,0.362445
median,session_5254631909,user12,12.8205,9.17431,0,81.0519,254.887,0
mode,session_5254631909,user12,160,9.2,18,120,270,1.6
iqr,session_5254631909,user12,184.401,117.021,18.3486,553.913,612.536,0.665103
stdev,session_5254631909,user12,1089.43,855.057,684.256,4293.75,6947.24,0.527008
min,session_5254631909,user12,0.719942,0.719942,0.878735,0.00225,0.26783,0.025635
max,session_5254631909,user12,7424.34,6372.73,4526.88,22635.2,29588.5,1.5708
range,session_5254631909,user12,7423.62,6372.01,4526,22635.2,29588.2,1.54516
mean,session_5256432882,user12,3802.58,2719.66,2565.95,12005.6,13148.9,0.613983
median,session_5256432882,user12,141.538,61.0579,36.6972,432.319,496.023,0.457247
mode,session_5256432882,user12,140,9.2,9.2,1100,1100,1.6
iqr,session_5256432882,user12,515.124,343.362,197.332,1251.12,1298.76,1.13113
stdev,session_5256432882,user12,143268,101845,100766,459125,498975,0.578466
min,session_5256432882,user12,0.103563,0.103563,0.253357,0.000437,0.033614,0.004831
max,session_5256432882,user12,6115710,4347470,4301330,19598700,21299800,1.5708
range,session_5256432882,user12,6115710,4347470,4301330,19598700,21299800,1.56597
mean,session_5269540222,user12,368.858,276.583,178.135,1081.14,1334.35,0.685722
median,session_5269540222,user12,118.929,55.0459,45.8716,329.509,419.075,0.620249
mode,session_5269540222,user12,150,64,18,120,1100,1.6
iqr,session_5269540222,user12,323.057,211.009,160,911.84,1107.36,1.00076
stdev,session_5269540222,user12,790.895,683.023,432.248,2255.86,2656.42,0.546421
min,session_5269540222,user12,0.206782,0.206782,0.254388,0.133148,0.000465,0.001534
max,session_5269540222,user12,8773.5,8673.76,5651.38,22850.8,23747.9,1.5708
range,session_5269540222,user12,8773.29,8673.55,5651.12,22850.7,23747.9,1.56926
mean,session_5301408182,user12,425.581,323.87,202.556,1111.1,1093.97,0.679075
median,session_5301408182,user12,80,30.8057,28.4698,263.642,323.499,0.574305
mode,session_5301408182,user12,29,16,9.2,1400,130,1.6
iqr,session_5301408182,user12,469.688,257.98,180.713,1407.5,1406.08,1.21794
stdev,session_5301408182,user12,778.11,679.931,422.412,1908.1,1794.95,0.596142
min,session_5301408182,user12,0.074107,0.074107,0.272777,0.044815,0.022724,0.007576
max,session_5301408182,user12,6327.15,5256.16,3522.17,14478.6,15570.1,1.5708
range,session_5301408182,user12,6327.08,5256.08,3521.89,14478.6,15570.1,1.56322
mean,session_5346999982,user12,469.283,314.958,279.312,1516.36,1808.25,0.720601
median,session_5346999982,user12,101.823,36.6972,45.4545,420.814,720.134,0.741947
mode,session_5346999982,user12,110,9.2,18,1300,1400,1.6
iqr,session_5346999982,user12,430.375,234.672,228.141,1514.06,1911.55,1.14976
stdev,session_5346999982,user12,1020.17,800.809,665.211,3055.49,3218.04,0.575256
min,session_5346999982,user12,0.478249,0.38625,0.104745,0.029448,0.104588,0.007463
max,session_5346999982,user12,10338.3,8944.95,8532.26,32142.4,30995.6,1.5708
range,session_5346999982,user12,10337.8,8944.57,8532.15,32142.4,30995.5,1.56333
mean,session_5352520893,user12,1704.35,1118.67,1196.76,3198.27,3204.76,0.728658
median,session_5352520893,user12,104.603,56.7376,63.6364,366.056,471.084,0.7299
mode,session_5352520893,user12,100,170,64,1100,2200,1.6
iqr,session_5352520893,user12,560.507,318.194,306.579,1436.46,2110.82,0.958643
stdev,session_5352520893,user12,30963.2,21940.3,21853.2,43237.5,32120.6,0.533025
min,session_5352520893,user12,0.054277,0.054277,0.016913,0.001165,0.013954,0.00995
max,session_5352520893,user12,838332,594092,591486,1169180,865706,1.5708
range,session_5352520893,user12,838332,594092,591486,1169180,865706,1.56085
mean,session_5420574020,user12,520.292,409.679,236.585,1588.68,1949.93,0.63081
median,session_5420574020,user12,110.756,57.7259,45.8716,464.479,749.343,0.54042
mode,session_5420574020,user12,110,110,140,1100,1200,1.6
iqr,session_5420574020,user12,526.134,336.732,204.777,1682.15,2261.03,1.01012
stdev,session_5420574020,user12,1035.56,927.88,508.293,2846.83,3150.95,0.537672
min,session_5420574020,user12,0.203443,0.200307,0.010806,0.068909,0.045865,0.005769
max,session_5420574020,user12,10397,9457.45,5477.06,31150.4,35301.2,1.5708
range,session_5420574020,user12,10396.8,9457.25,5477.05,31150.4,35301.1,1.56503
mean,session_5460114218,user12,358.259,287.191,156.1,1045.44,1210.48,0.637153
median,session_5460114218,user12,100.917,56.4516,42.5532,408.591,592.084,0.54042
mode,session_5460114218,user12,13,8,130,1200,1300,1.6
iqr,session_5460114218,user12,501.248,368.628,199.735,1225.77,1496.69,0.88612
stdev,session_5460114218,user12,553.374,519.772,240.135,1524.75,1578.79,0.519892
min,session_5460114218,user12,0.017204,0.017204,0.127437,0.035678,0.503093,0.011111
max,session_5460114218,user12,3590.18,3445.45,1209.68,10072.4,11114.8,1.5708
range,session_5460114218,user12,3590.17,3445.44,1209.55,10072.3,11114.3,1.55968
mean,session_5466872812,user12,355.173,229.866,218.615,1073.06,1118.23,0.676945
median,session_5466872812,user12,75.9061,32.2581,29.243,314.581,391.367,0.588003
mode,session_5466872812,user12,110,120,8,1000,1100,1.6
iqr,session_5466872812,user12,356.765,181.862,207.372,1113.97,1060.6,1.1726
stdev,session_5466872812,user12,738.459,520,548.158,2117.76,2151,0.576296
min,session_5466872812,user12,0.035143,0.035143,0.073089,0.027532,0.005161,0.015872
max,session_5466872812,user12,7656.07,3806.45,6806.45,22083.8,27790.3,1.5708
range,session_5466872812,user12,7656.04,3806.42,6806.38,22083.8,27790.3,1.55492
mean,session_5476317070,user12,234.01,110.097,180.004,624.471,727.57,0.841228
median,session_5476317070,user12,105.481,28.2964,45.8716,309.273,374.27,0.938921
mode,session_5476317070,user12,140,32,11,1200,1300,1.6
iqr,session_5476317070,user12,342.127,124.078,276.27,861.339,833.629,1.00407
stdev,session_5476317070,user12,308.393,191.682,262.02,819.461,851.632,0.561203
min,session_5476317070,user12,0.179849,0.160862,0.080431,0.165853,1.17828,0.022723
max,session_5476317070,user12,1741.3,1215.05,1408.6,5148.67,4190.43,1.5708
range,session_5476317070,user12,1741.12,1214.89,1408.52,5148.51,4189.25,1.54807
mean,session_5491040460,user12,370.162,273.303,190.498,1038.94,1186.17,0.634868
median,session_5491040460,user12,84.583,35.299,24.1935,284.383,321.329,0.507099
mode,session_5491040460,user12,110,9.2,18,1300,1300,1.6
iqr,session_5491040460,user12,332.489,226.03,128.884,946.614,1060.84,1.19029
stdev,session_5491040460,user12,901.191,703.176,586.298,2404.15,2596.87,0.591347
min,session_5491040460,user12,0.034538,0.034538,0.147016,0.000001,0.249163,0.002519
max,session_5491040460,user12,10727.8,8393.62,6718.18,31860.2,39072.9,1.5708
range,session_5491040460,user12,10727.8,8393.58,6718.03,31860.2,39072.6,1.56828
mean,session_5518980455,user12,450.923,318.412,223.839,1295.32,1512.36,0.61373
median,session_5518980455,user12,128.051,56,35.7143,439.419,494.246,0.463648
mode,session_5518980455,user12,120,18,9.2,1100,1400,1.6
iqr,session_5518980455,user12,508.802,308.494,183.634,1400.33,1570.41,1.1758
stdev,session_5518980455,user12,861.789,700.323,551.458,2460.71,2932.94,0.581168
min,session_5518980455,user12,0.02756,0.02756,0.052243,0.00364,0.010176,0.005376
max,session_5518980455,user12,8512.78,7000,5752.29,23799.8,30511.9,1.5708
range,session_5518980455,user12,8512.75,6999.97,5752.24,23799.8,30511.9,1.56542
mean,session_5542773405,user12,367.419,241.296,215.206,1117.92,1453.53,0.76184
median,session_5542773405,user12,110.473,45.8716,45.8716,341.144,416.619,0.785398
mode,session_5542773405,user12,110,9.2,9.2,1400,1200,1.6
iqr,session_5542773405,user12,355.032,205.012,173.846,962.064,1021.89,1.22649
stdev,session_5542773405,user12,995.033,891.755,474.762,3365.74,4837.59,0.601656
min,session_5542773405,user12,0.254323,0.254323,0.283688,0.016709,0.04915,0.007633
max,session_5542773405,user12,12873.3,12390.9,4247.71,38484.3,46774.1,1.5708
range,session_5542773405,user12,12873,12390.7,4247.42,38484.3,46774,1.56316
mean,session_5577188457,user12,817.623,546.764,491.705,1040.87,822.544,0.719604
median,session_5577188457,user12,47.7241,21.467,25.641,158.56,157.191,0.752041
mode,session_5577188457,user12,110,64,32,160,180,1.6
iqr,session_5577188457,user12,234.784,137.615,128.673,607.102,438.305,1.13633
stdev,session_5577188457,user12,5649.09,4020.98,3983.96,4941.86,4206.88,0.568389
min,session_5577188457,user12,0.041952,0.041952,0.149768,0.019011,0.007761,0.012986
max,session_5577188457,user12,63348.8,63333.3,51400,79082.2,76906.5,1.5708
range,session_5577188457,user12,63348.8,63333.3,51399.9,79082.2,76906.5,1.55781
mean,session_5659881884,user12,512.782,377.581,251.813,1454.99,1576.59,0.655906
median,session_5659881884,user12,144.886,64.2857,45.8716,387.271,414.611,0.559797
mode,session_5659881884,user12,120,140,18,120,110,1.6
iqr,session_5659881884,user12,481.365,311.948,215.257,1185.36,1355.14,1.09784
stdev,session_5659881884,user12,1108.54,882.002,712.717,3203.43,3212.43,0.563798
min,session_5659881884,user12,0.081142,0.081142,0.162707,0.033098,0.006456,0.00155
max,session_5659881884,user12,13423.9,8320,10974.4,39136.8,40186.4,1.5708
range,session_5659881884,user12,13423.8,8319.92,10974.2,39136.7,40186.4,1.56925
mean,session_5693830545,user12,400.905,319.454,195.322,1046.87,1159.14,0.52593
median,session_5693830545,user12,77.8466,45.4545,16.129,216.417,231.279,0.321751
mode,session_5693830545,user12,140,140,9.2,120,220,1.6
iqr,session_5693830545,user12,284.284,242.78,82.1935,753.561,813.468,0.892441
stdev,session_5693830545,user12,1118.08,883.596,699.935,2693.08,3082.26,0.544684
min,session_5693830545,user12,0.025448,0.026456,0.025448,0.001434,0.028925,0.00813
max,session_5693830545,user12,13359.8,11746,6505.38,30667.3,34485.1,1.5708
range,session_5693830545,user12,13359.7,11746,6505.35,30667.3,34485.1,1.56267
mean,session_5739627610,user12,581.37,392.157,333.31,2242.13,2513.74,0.682485
median,session_5739627610,user12,89.7436,38.4615,33.775,302.615,406.559,0.652783
mode,session_5739627610,user12,120,18,64,1400,1200,1.6
iqr,session_5739627610,user12,371.329,232.882,186.057,1151.72,1334.48,1.03894
stdev,session_5739627610,user12,2807.5,2224.97,1733.41,12359.1,15585.1,0.546044
min,session_5739627610,user12,0.171409,0.148743,0.146349,0.005781,0.01125,0.007194
max,session_5739627610,user12,66345.8,63066.7,46187.5,240945,370275,1.5708
range,session_5739627610,user12,66345.6,63066.5,46187.4,240945,370275,1.5636
mean,session_5747551041,user12,382.895,261.633,203.783,1074.36,1313.46,0.754594
median,session_5747551041,user12,127.972,36.6972,48,380.532,502.956,0.694738
mode,session_5747551041,user12,140,8,140,1100,1300,1.6
iqr,session_5747551041,user12,440.616,245.617,231.971,1237.22,1538.1,1.24042
stdev,session_5747551041,user12,616.541,534.661,361.863,1685.67,1987.05,0.599707
min,session_5747551041,user12,0.160256,0.160256,0.11207,0.027045,0.148733,0.006135
max,session_5747551041,user12,4829.79,4829.79,3048,12561.2,14125.3,1.5708
range,session_5747551041,user12,4829.63,4829.63,3047.89,12561.2,14125.2,1.56466
mean,session_5771189096,user12,413.733,305.173,204.392,1183.52,1430.28,0.597914
median,session_5771189096,user12,117.489,54.5455,27.2727,312.998,405.604,0.426627
mode,session_5771189096,user12,100,18,9.2,1300,1200,1.6
iqr,session_5771189096,user12,398.979,269.882,155.963,1094.62,1164.36,1.1659
stdev,session_5771189096,user12,1038,879.551,583.212,3078.21,3548.32,0.584798
min,session_5771189096,user12,0.092234,0.092234,0.181077,0.031895,0.148063,0.002703
max,session_5771189096,user12,18506.1,15659.6,9861.7,56253.2,51757.6,1.5708
range,session_5771189096,user12,18506,15659.5,9861.52,56253.2,51757.5,1.56809
mean,session_5826984218,user12,632.653,545.509,224.893,1835.97,2280.31,0.575151
median,session_5826984218,user12,123.363,50,24,344.064,475.504,0.335448
mode,session_5826984218,user12,100,43,110,1200,100,1.6
iqr,session_5826984218,user12,523.961,404.52,165.106,1305.54,1629.41,1.24905
stdev,session_5826984218,user12,1573.22,1458.3,633.156,4499.86,5156.44,0.601157
min,session_5826984218,user12,0.186602,0.186602,0.048307,0.101638,0.331745,0.001996
max,session_5826984218,user12,11272.5,10174.3,4853.21,33848.3,36398.8,1.5708
range,session_5826984218,user12,11272.4,10174.1,4853.16,33848.2,36398.5,1.5688
mean,session_6026454768,user12,203.355,150.297,96.168,626.926,760.76,0.658498
median,session_6026454768,user12,53.4568,21.2766,21.2766,222.891,297.99,0.519146
mode,session_6026454768,user12,170,9.2,18,1100,1200,1.6
iqr,session_6026454768,user12,243.944,142.792,103.581,681.474,779.795,1.22524
stdev,session_6026454768,user12,391.932,343.429,212.585,1127.79,1310.45,0.593339
min,session_6026454768,user12,0.119818,0.135021,0.11207,0.010647,0.00022,0.005587
max,session_6026454768,user12,4696.14,4172.73,2436.17,9457.97,11816.9,1.5708
range,session_6026454768,user12,4696.02,4172.59,2436.06,9457.96,11816.9,1.56521
mean,session_6142373482,user12,269.315,177.598,156.931,783.94,956.846,0.653805
median,session_6142373482,user12,48.4245,10.7527,18.3486,163.918,217.268,0.54042
mode,session_6142373482,user12,130,18,18,130,130,1.6
iqr,session_6142373482,user12,217.326,119.266,92.8571,651.231,776.162,1.30454
stdev,session_6142373482,user12,806.263,514.263,634.012,2396.9,2917.31,0.619659
min,session_6142373482,user12,0.020935,0.020935,0.364299,0.001339,0.00282,0.005263
max,session_6142373482,user12,11399.9,9238.53,10129,34755.9,43086.8,1.5708
range,session_6142373482,user12,11399.9,9238.51,10128.7,34755.9,43086.8,1.56553
mean,session_6167829880,user12,556.47,434.863,277.073,1742.24,2190.29,0.637834
median,session_6167829880,user12,110.092,54.5455,32.2581,341.217,356.504,0.491823
mode,session_6167829880,user12,110,64,9.2,1200,1100,1.6
iqr,session_6167829880,user12,397.471,260.298,189.396,1119.19,1344.29,1.09539
stdev,session_6167829880,user12,2265.55,1931.63,1202.23,9056.69,12376.9,0.569182
min,session_6167829880,user12,0.117827,0.038945,0.155781,0.020934,0.008005,0.004739
max,session_6167829880,user12,55649.9,47187.5,29500,190183,220470,1.5708
range,session_6167829880,user12,55649.8,47187.5,29499.8,190183,220470,1.56606
mean,session_6181462981,user12,334.143,260.697,149.308,872.027,907.659,0.708476
median,session_6181462981,user12,64.1026,18.3486,21.2766,191.218,259.184,0.609326
mode,session_6181462981,user12,140,9.2,18,1300,110,1.6
iqr,session_6181462981,user12,285.898,167.246,108.769,713.602,843.469,1.35891
stdev,session_6181462981,user12,752.899,638.907,424.357,2047.83,1852.38,0.626456
min,session_6181462981,user12,0.05952,0.266028,0.05952,0.062477,0.240257,0.008695
max,session_6181462981,user12,11047.3,8590.91,6945.45,34729.2,22192.1,1.5708
range,session_6181462981,user12,11047.2,8590.64,6945.4,34729.1,22191.8,1.5621
mean,session_6186753676,user12,402.749,262.527,238.943,1371.92,1941.65,0.707592
median,session_6186753676,user12,94.3742,48.3871,45.8716,388.866,523.47,0.717224
mode,session_6186753676,user12,110,64,64,1100,1100,1.6
iqr,session_6186753676,user12,352.616,201.59,184.934,1196.95,1908.12,0.993957
stdev,session_6186753676,user12,858.884,640.41,603.143,2775.74,3864.69,0.537608
min,session_6186753676,user12,0.171851,0.171851,0.134391,0.025744,0.056613,0.00335
max,session_6186753676,user12,8224.62,5936.17,7866.67,36649.8,49138.2,1.5708
range,session_6186753676,user12,8224.45,5936,7866.53,36649.7,49138.2,1.56745
mean,session_6229277499,user12,315.325,231.905,161.579,827.844,897.672,0.760009
median,session_6229277499,user12,64.8722,20,29.0698,180.985,218.664,0.70126
mode,session_6229277499,user12,16,9.2,46,110,1300,1.6
iqr,session_6229277499,user12,296.145,183.743,115.707,820.717,990.211,1.29443
stdev,session_6229277499,user12,723.382,603.864,422.125,1668.71,1650.03,0.615587
min,session_6229277499,user12,0.013496,0.009543,0.009543,0.002897,0.004609,0.008197
max,session_6229277499,user12,8260.25,6836.36,4636.36,15012.3,16446.1,1.5708
range,session_6229277499,user12,8260.24,6836.35,4636.35,15012.3,16446.1,1.5626
mean,session_6237876052,user12,325.461,255.955,148.344,835.32,842.007,0.605784
median,session_6237876052,user12,94.7556,45.8716,27.5229,273.384,268.186,0.463648
mode,session_6237876052,user12,110,9.2,64,1200,140,1.6
iqr,session_6237876052,user12,330.894,218.082,121.33,780.02,827.455,1.12632
stdev,session_6237876052,user12,784.146,677.751,417.077,1856.66,1609.86,0.583666
min,session_6237876052,user12,0.008025,0.008025,0.025579,0.002613,0.006275,0.004808
max,session_6237876052,user12,11179.8,9265.96,6255.32,26485,18424.3,1.5708
range,session_6237876052,user12,11179.8,9265.95,6255.29,26485,18424.3,1.56599
mean,session_6304072815,user12,316.903,202.345,192.205,840.417,913.86,0.69421
median,session_6304072815,user12,81.89,32.2581,32.0233,279.46,261.505,0.64987
mode,session_6304072815,user12,310,64,130,1100,180,1.6
iqr,session_6304072815,user12,370.615,190.688,193.005,848.441,843.563,1.20146
stdev,session_6304072815,user12,592.833,467.29,394.549,1572.1,1906.24,0.579816
min,session_6304072815,user12,0.146028,0.146028,0.200321,0.038481,0.026842,0.00578
max,session_6304072815,user12,7006.62,5734.04,4026.6,17175.7,20306,1.5708
range,session_6304072815,user12,7006.47,5733.9,4026.4,17175.7,20306,1.56502
mean,session_6325552510,user12,263.09,159.658,158.639,666.679,723.427,0.76107
median,session_6325552510,user12,45.4545,10.6952,21.2766,138.773,128.615,0.785398
mode,session_6325552510,user12,140,18,9.2,120,120,1.6
iqr,session_6325552510,user12,132.95,81.8182,81.8182,316.932,428.507,1.45206
