session,user,Cluster,Distance,Distance_Cluster_1,Distance_Cluster_2,Distance_Cluster_3,Distance_Cluster_4,Distance_Cluster_5,Distance_Cluster_6,Distance_Cluster_7,Distance_Cluster_8,Distance_Cluster_9,Distance_Cluster_10
session_8423329764,user15,1,0.441942564,0.441942564,0.7265761468,2.8051691075,32.38388188,5.2108741962,4.3256925924,24.109960624,15.820345575,66.611356167,8.8763206306
session_8553270286,user15,2,0.7274914633,1.2890973622,0.7274914633,6.9858131607,29.61999424,2.5152669414,6.3800167399,18.00343162,14.848995203,61.496797453,10.974108525
session_8557723888,user15,1,0.5173464984,0.5173464984,3.9816649166,4.511115102,39.372719237,10.580935826,0.9541801294,34.496752703,19.227923469,77.936507265,13.405121143
session_8652341184,user15,8,1.9284469313,13.885390287,12.380273501,24.626046269,7.5203321369,10.804735963,20.36915823,21.557215209,1.9284469313,26.9658029,7.8646406318
session_8666287398,user15,1,0.4776373397,0.4776373397,0.9153127864,5.4741463782,29.422974505,3.9209369712,4.4344108842,21.875625554,13.733393682,62.395223791,9.3158642992
session_8671492463,user15,5,0.233706063,5.9360355324,1.4427450675,10.755362206,23.272893092,0.233706063,15.300091411,8.6071770872,13.68273437,48.891255242,10.038231574
session_8691825471,user15,5,2.1126079392,15.829075355,7.3434478987,21.199265394,22.477367508,2.1126079392,29.68732455,2.6002442459,18.095138926,41.606557984,15.663125026
session_8740037149,user15,6,0.3245083445,2.003907203,7.3313858591,4.2676520439,47.876520504,16.314490858,0.3245083445,45.090350415,24.569449937,90.301831795,16.310675862
session_8769036224,user15,2,1.0496980844,2.4929454746,1.0496980844,6.3713368881,31.237673786,2.6319641441,8.5442949145,17.886439024,16.582462986,62.818933419,10.553412785
session_8769983957,user15,6,0.233052383,2.4674080416,8.4837946611,6.2496293537,47.320231395,16.922591461,0.233052383,46.585218632,23.832781124,89.681497621,16.836662717
session_8799729281,user15,6,0.749244734,3.9508513291,10.735654927,6.1103196537,52.548203759,20.76413763,0.749244734,52.843342504,27.540768189,96.921748148,18.706888217
session_8850456125,user15,1,0.5301322618,0.5301322618,0.7260645044,3.4989420427,32.46874106,4.5954830876,4.6143335584,23.216871907,15.985864654,66.500005292,9.3176672363
session_8901928958,user15,2,0.7722463313,2.9698235488,0.7722463313,8.4935369894,26.568459771,0.9667780142,9.9228564439,13.672848123,13.933853109,55.73444801,10.099553579
session_8934034457,user15,1,0.5664765826,0.5664765826,1.8981128672,2.2275507997,36.668500382,8.0880673751,3.1260366121,28.899345002,18.394060133,73.148262817,10.854408956
session_8957866546,user15,2,0.3615284853,0.8920548114,0.3615284853,3.1346510362,32.583594237,4.2343892674,5.6480547011,21.492283837,16.580964293,66.122700319,9.5037955917
session_8993262613,user15,2,0.2945990844,2.3939615325,0.2945990844,3.7919765352,30.766693032,3.6019128885,8.7119448025,17.831399397,16.594939366,62.256066155,9.4201403046
session_9007689859,user15,2,0.3586212022,2.9693681159,0.3586212022,3.8694378189,30.648456642,3.4591425369,9.8231599283,17.018018701,16.942217888,61.61536681,9.3203241634
session_9027946995,user15,2,0.2691839483,1.7673601287,0.2691839483,3.5148406091,29.95645784,3.3839007223,7.6082270758,19.298005986,15.359075372,61.745040318,8.0322353422
session_9104752580,user15,3,0.7245528622,4.8726673601,7.9406565297,0.7245528622,52.171660229,18.80547608,5.1088479216,46.281572344,29.361561909,94.406384485,15.490790646
session_9146515724,user15,2,1.4246826183,3.5908396192,1.4246826183,1.8321209725,34.603886766,6.213027465,9.8094504025,22.318941982,19.420081474,67.37084031,8.9834927837
session_9200040112,user15,1,0.7585818296,0.7585818296,0.9904873305,5.2605636304,30.916063297,4.3285009383,4.8389463541,21.869062593,15.177040564,64.175990142,10.289123997
session_9295143657,user15,1,1.3953995421,1.3953995421,2.0347062919,1.5504930003,37.755382895,7.7935972983,4.8001989688,28.902232548,19.590167072,73.952018718,9.9004384505
session_9322710701,user15,5,0.8388686284,4.4451776912,1.9243601287,11.244788295,23.552343499,0.8388686284,11.936067391,12.600305064,12.243815745,50.852910886,9.8328974318
session_9411417025,user15,2,1.6095328158,4.261504089,1.6095328158,2.2586430718,35.650826668,6.3734315388,10.91556936,21.301680066,20.743492997,68.223483352,10.242356119
session_9485800222,user15,7,4.4775993002,39.221435399,26.200272855,48.680504787,21.736771218,13.92939593,58.620594674,4.4775993002,26.456594688,29.212698341,29.515152697
session_9501338931,user15,1,1.0079810094,1.0079810094,2.4493925271,7.7468367321,30.93622285,5.6830882554,3.9001801261,24.272171648,14.661924371,64.714198882,12.012350358
session_9505884451,user15,2,0.6897323412,3.7559771504,0.6897323412,8.0372852617,27.507760767,0.8814426625,11.550858157,12.466828673,15.316231684,56.257342701,10.327868289
session_9657892306,user15,7,1.0637740518,26.770280495,16.536111199,37.335279551,27.761135673,6.9563378851,42.921159859,1.0637740518,26.692346998,42.885876126,29.082467284
session_9680819394,user15,3,0.4726155034,5.4670858066,5.6314539022,0.4726155034,46.125552308,14.11006627,8.9267223584,36.762466293,26.706855327,84.181773041,12.299556642
session_9729063367,user15,3,0.7201426707,4.3734476741,6.155316288,0.7201426707,47.902113833,15.113735365,6.2107081162,40.430533025,26.809420373,87.842120986,13.156418595
session_9734404751,user15,6,0.4408956594,3.9802539462,11.235626815,10.018217228,50.654834928,19.880564146,0.4408956594,50.252545709,26.264328461,94.185472516,21.463506997
session_9767538073,user15,6,0.4492430106,0.7828662129,4.9811122427,4.1797445738,42.124838368,12.278616739,0.4492430106,38.294162362,20.743422455,82.087907207,13.881822911
session_9795347408,user15,1,0.5631802521,0.5631802521,0.9531588796,4.8449436738,29.058574259,4.2119373951,4.5503826528,22.630300087,13.410862399,61.980764082,8.3494083647
session_9809839685,user15,6,1.3599027292,3.3812337303,8.8589804169,3.2653025622,51.36842094,19.291990059,1.3599027292,49.677728453,27.154536706,94.966984936,16.632950497
session_9812281532,user15,1,0.9321128021,0.9321128021,2.1280398212,1.920367773,36.352035611,8.6413728283,3.5742839391,29.518863472,18.314199692,72.637814765,10.335099616
session_9844037738,user15,3,0.4972733282,1.9526932384,2.3762090383,0.4972733282,39.729475736,9.3586159528,5.3172184238,30.242138375,21.236243644,76.534794187,10.565077158
session_9905998143,user15,7,1.4205597311,19.708506588,11.071661519,28.955360111,23.66865074,4.1716765121,33.836080711,1.4205597311,20.603831687,41.270590145,22.463793494
session_9921687223,user15,5,0.9236878492,4.9929108798,1.0018883886,9.2044626214,23.347857111,0.9236878492,13.650437931,10.13658207,13.071820294,49.828462248,9.3264604688
session_9955756216,user15,5,1.5829164349,14.691947075,7.7125038407,23.708652144,23.104475658,1.5829164349,27.223080893,3.2375251874,17.70561554,43.282832403,18.050432945
session_9983042278,user15,6,0.9386973816,5.6198543319,13.673498478,8.4459944921,57.82660022,24.877592714,0.9386973816,58.470669485,31.202849722,104.23087976,23.116474264
session_0005840196,user16,1,0.4588285145,0.4588285145,0.5639004229,3.8254296926,29.797328727,4.3022902873,4.6239920964,22.340712075,14.04194315,62.922113566,8.3039168429
session_0025450757,user16,3,5.8719012212,17.259026697,20.779304614,5.8719012212,73.09924827,36.027536147,16.47013794,68.445758672,47.164542595,119.52386473,25.948536937
session_0031637060,user16,5,0.3317893509,6.059419678,1.6045492946,11.369999472,21.428906935,0.3317893509,15.36559228,8.2864265466,12.306654543,46.417096804,9.6258479592
session_0064281061,user16,1,0.5537078372,0.5537078372,3.2823826504,4.7202268038,35.904066847,8.4166686714,2.0304782725,31.74069158,16.964977629,72.710589544,10.900509525
session_0082594441,user16,2,0.5699736618,1.185432027,0.5699736618,2.1646992755,31.747395777,5.1891304986,5.9073629502,22.871151152,15.930639434,65.118669791,8.112041161
session_0083463746,user16,2,1.0088403856,2.7806791429,1.0088403856,9.1812476298,22.984227891,1.5235851274,9.2080957656,14.107645362,11.049452088,51.344701127,9.026628935
session_0148970615,user16,1,0.4405964866,0.4405964866,3.612910774,3.1062430378,38.678396823,10.603801672,1.12676429,34.78645249,18.656047474,77.039698596,11.708991802
session_0155746039,user16,2,0.9991708778,4.4211511809,0.9991708778,9.3530182623,22.436441881,1.0739556714,12.495027597,10.991225597,12.007462944,49.133945548,9.027995439
session_0164409530,user16,5,1.5431260197,4.7945074682,3.1550586027,14.428661764,22.365486592,1.5431260197,11.450423426,13.181725318,11.276752888,49.424645599,11.866023884
session_0204804464,user16,2,0.311585682,1.2072063943,0.311585682,3.7726274208,28.604831911,3.9184688959,6.3264344814,20.080277163,13.993723557,60.521974062,8.0117497584
session_0223955219,user16,5,2.7946891684,9.5756973964,4.6344087054,13.188190521,27.622333286,2.7946891684,19.604341955,11.986613745,17.676155836,53.212514151,11.967333218
session_0307733025,user16,2,1.1299690702,2.4804296347,1.1299690702,8.855167609,24.181480448,2.0951640977,8.4239537987,15.472497132,11.684773684,53.347511863,9.5087739031
session_0408822104,user16,5,1.2817436727,10.016774059,3.4851184627,14.095318743,25.118361117,1.2817436727,21.453812099,5.5581901484,17.478594488,48.620034428,13.579532305
session_0482518942,user16,2,1.0334238693,3.0711835705,1.0334238693,6.6986208997,25.589551932,3.414208746,9.4140184241,16.273210343,13.020864162,55.008114818,8.9513648024
session_0668352196,user16,2,1.0501288474,5.1423286588,1.0501288474,5.9354379494,28.542228859,2.4075011361,13.767206083,13.764988101,16.724452386,57.015985247,8.8762413549
session_0729974131,user16,2,0.1539021415,1.2217101353,0.1539021415,4.2841356594,27.875927489,2.9797630498,6.6708706997,18.956554313,13.514758852,59.308581691,7.6648922742
session_0770188364,user16,2,0.9850133804,2.0169392677,0.9850133804,1.9940661092,30.793659327,5.589344892,7.1887929353,23.330361058,15.571775904,63.439093943,6.8580907767
session_0844521549,user16,1,0.1032027427,0.1032027427,1.5290685512,3.3543707894,33.174934695,6.652428175,2.7579578584,27.126586774,15.651536432,68.505015366,9.6561330987
session_0859353781,user16,7,0.7569315371,28.358053081,17.668485526,39.12303591,23.861334951,7.3548583928,45.088248298,0.7569315371,24.212862743,36.93999356,27.438936714
session_0953745782,user16,2,0.7970327805,4.5939563242,0.7970327805,5.9897287073,25.374857115,2.137366117,12.923694843,13.70518455,14.012442037,53.1931653,7.228152746
session_1148126229,user16,6,0.9482802394,3.1832220012,8.8425753931,3.7866146538,51.400337979,19.256328753,0.9482802394,49.300244191,27.11513816,95.11417712,17.448432088
session_1199280052,user16,1,0.5167951003,0.5167951003,3.0820223453,3.2165413127,37.568572045,9.0606635917,2.0153379853,32.661481522,18.258112129,75.017683043,10.819289709
session_1256331958,user16,1,0.8442996769,0.8442996769,4.4450800993,6.9560703702,36.380339893,9.2766294779,1.5022690811,33.209694956,17.011595934,73.590939122,12.722011261
session_1271171766,user16,1,1.7304926136,1.7304926136,4.203785419,7.4906460395,36.252327223,7.7974998925,3.732179097,30.249479591,17.767902376,72.284881102,12.647835411
session_1386411131,user16,6,1.971300787,6.272083577,14.571162049,15.539621652,51.486082182,21.84665661,1.971300787,53.102255431,26.973508951,94.776386879,24.758801111
session_1427407488,user16,3,0.3548216133,2.1679915908,3.0874362587,0.3548216133,40.635461724,10.868360343,4.9136676736,32.740559768,21.648686609,78.116585677,10.830180055
session_1484409764,user16,2,0.2704110276,2.2992978537,0.2704110276,5.5611693119,26.137026702,1.9654001487,8.8726148534,16.173074736,13.071235586,55.912183645,7.4695889744
session_1535403881,user16,1,0.39861139,0.39861139,3.1094595912,6.5661330005,34.75359951,7.5561304531,1.9127336712,29.166925337,16.391622844,70.943415894,12.61659601
session_1619535766,user16,6,0.566862349,0.645664117,4.603175721,4.1414418101,40.434716135,11.693759827,0.566862349,37.10905541,19.57753261,79.727123818,13.08449283
session_1653923890,user16,2,2.9668586024,6.886858108,2.9668586024,4.8366362312,29.226282219,7.1007935331,14.800534599,19.092439335,17.320726862,58.147889005,8.5436532487
session_1667382627,user16,5,0.8300399806,7.328618397,4.0762066307,17.147234105,22.109517215,0.8300399806,15.807723418,9.3325559999,12.809516834,46.996973962,13.534523176
session_1717253391,user16,2,0.8196738053,2.4890070132,0.8196738053,8.696598135,23.422801513,1.370541882,8.835423325,14.449273113,11.170221723,52.105020029,8.7322830678
session_1826587360,user16,1,0.1631946309,0.1631946309,2.6048892295,2.888548511,36.838760947,8.7657369053,1.7039144009,31.695731497,17.687991943,74.132776292,10.712000023
session_1857845924,user16,5,0.7057410022,9.1750937632,3.783424185,15.007367364,23.224068989,0.7057410022,19.75089774,7.3350115616,14.897425739,46.911807266,11.982539054
session_1927726888,user16,1,0.2356673468,0.2356673468,2.5059341886,5.5105491349,32.595305556,6.8634519924,2.2270189643,28.375405718,14.819101238,67.97847126,10.353212799
session_1957205172,user16,1,1.046656286,1.046656286,1.9977726024,7.5747778086,27.05040785,4.8699258469,4.4779764708,22.699401449,11.927720825,59.291229098,9.6337532292
session_1976172513,user16,2,1.1144976464,5.7899008753,1.1144976464,6.9261734477,26.343867736,2.1532907483,14.967415156,11.703983966,15.678369367,53.492170997,8.9067004852
session_2000054586,user16,3,0.8029857819,1.5176407191,3.5912454021,0.8029857819,40.558981941,11.454891116,3.1704889434,35.404255158,20.687984846,78.902912727,10.575404693
session_2083267904,user16,5,2.6407178472,3.6050006904,3.0717314099,12.233076143,22.682459985,2.6407178472,9.0735306217,17.460622874,10.24256813,51.204118969,9.621539392
session_2100509039,user16,7,6.9000352694,33.037494472,20.287195896,34.79886782,36.20559295,15.278484548,50.73517861,6.9000352694,35.619876611,51.776256242,32.03638305
session_2106017813,user16,2,0.5634232243,2.0382883929,0.5634232243,6.5040780465,25.949937782,2.7015383747,7.9057102053,16.550065478,12.758066873,56.052191848,8.9351949875
session_2191635812,user16,1,0.3033333961,0.3033333961,1.4883136427,4.0914175481,32.886470111,6.1958471488,3.2308124841,25.732247529,15.653730837,67.805352975,10.296454894
session_2194913037,user16,2,0.6466744454,1.3823466571,0.6466744454,7.0095507195,25.881790655,2.2766185618,6.6754857038,17.569759923,12.068871799,56.474529906,8.6956422662
session_2393535067,user16,1,0.7413408768,0.7413408768,3.0967139811,7.5972768832,33.23607851,6.4618744704,2.8111955061,27.476247081,15.522701285,68.428556062,12.150640166
session_2448679159,user16,7,0.7464832578,23.92466408,14.365041759,34.546489751,21.990168991,5.4869259603,39.295099865,0.7464832578,21.055006064,36.793385592,24.342072632
session_2494483407,user16,1,0.1305234883,0.1305234883,2.7863454283,3.6179917942,36.553688564,8.8034143639,1.4650150157,31.606404576,17.40852997,73.813872802,11.254694884
session_2504044224,user16,2,1.3315020354,4.8577454734,1.3315020354,4.6914788592,29.733132276,4.5890157564,12.532623938,16.509246924,17.260577358,59.354762649,9.4289026825
session_2507081148,user16,3,0.5700182305,6.138025242,5.8470180672,0.5700182305,45.425185044,15.009676373,9.8280477848,36.134344296,26.707422718,82.908130296,12.817533416
session_2511664006,user16,6,1.1124581323,1.146441666,5.331125018,8.1330127392,37.043171983,10.57350984,1.1124581323,34.664250775,17.335556765,74.708495332,14.26934511
session_2636442787,user16,6,0.6353267234,0.6605899107,4.6916113115,5.5545968097,37.806384878,10.982287031,0.6353267234,35.935031905,17.707667,76.099226341,12.675620586
session_2675887724,user16,2,2.2692048627,5.9788006164,2.2692048627,6.3651354023,31.863498154,3.7317672637,14.287336295,16.61423704,19.068466316,61.400281968,10.050331183
session_2683617861,user16,6,1.7599725272,2.376350589,6.5190893825,1.8376650414,46.708126788,16.131298679,1.7599725272,43.997382484,24.240869328,88.225508219,13.818377943
session_2853115772,user16,1,1.0906917885,1.0906917885,4.5303096367,8.6342459724,35.959703095,8.8726157047,1.8988633607,31.114520471,17.12689624,72.639987287,14.582482496
session_2926423726,user16,2,1.0393897133,1.4212422533,1.0393897133,7.4317303166,24.43105899,2.8356715565,6.3371693614,18.585706039,10.813121263,54.794158152,8.1135844606
session_2977418379,user16,1,0.9082232378,0.9082232378,4.5128222382,2.6078109678,42.16371575,12.178104031,1.1182692913,38.042983973,21.005979183,81.919053487,12.573003601
session_3067782503,user16,2,0.5167837782,2.0322630785,0.5167837782,6.9275075714,25.581113136,2.272508303,8.0082624788,15.915097126,12.505674908,55.442651656,8.9831929325
session_3071944492,user16,6,0.917336207,1.788733605,6.2456421017,2.9573643688,44.047859699,15.316617382,0.917336207,42.719265014,22.088095762,84.899219156,13.603348165
session_3111638188,user16,2,0.2492677456,2.1579547186,0.2492677456,6.0030579948,26.260479701,1.7374036999,8.6384833981,15.840636346,13.132098096,56.112780587,8.0005897677
session_3206758270,user16,3,0.9077079976,1.5824312587,1.9975865579,0.9077079976,36.480486125,8.7103201373,4.9687552443,29.002300302,18.842692042,72.287738931,9.4224832552
session_3292709802,user16,4,1.2570762628,47.454987528,39.229286915,56.183875422,1.2570762628,32.297259772,61.417001263,32.024498364,9.217550003,3.3035109429,17.76278816
session_3325125266,user16,6,0.8961324942,0.9428116017,4.8169764108,4.4785484224,38.569102884,12.042365075,0.8961324942,37.085566857,18.421717474,77.169720235,12.474204567
session_3348997730,user16,5,1.5122633762,8.0202098399,4.9942859704,17.791132778,20.694862636,1.5122633762,16.385804689,11.119296014,11.614237325,45.088888589,12.188226296
session_3349837388,user16,6,0.4187545018,1.9597141005,7.1065531952,3.9243988842,46.993672925,16.223132909,0.4187545018,44.640023918,23.954817374,89.088734694,15.716630881
session_3367539943,user16,2,0.9838990441,3.0547847174,0.9838990441,8.7718326565,23.624421822,1.8494802809,9.6896888632,13.922086446,11.772532379,52.011575517,9.3306167543
session_3398028555,user16,5,1.5026674827,13.808282499,6.5981332465,21.276351843,18.557399264,1.5026674827,26.376553203,3.2447468611,14.168318148,37.759205616,14.104336859
session_3432278825,user16,1,1.1058065275,1.1058065275,2.6881695789,8.5816881968,29.114533596,5.5071002017,3.9350584973,24.115702323,13.174559471,62.282183612,11.385199415
session_3441069300,user16,5,2.5742323595,16.588980801,9.5940086009,26.730133591,25.071203422,2.5742323595,29.29218506,3.8494800515,19.709824618,45.038756911,20.727393558
session_3554942752,user16,1,0.1593714666,0.1593714666,2.1715633086,5.3801143247,32.857918907,6.3670130595,2.4201131868,27.336509336,15.184713683,68.143878935,10.60146752
session_3573257812,user16,6,0.426993552,2.5877930694,8.675936737,8.0963725539,44.823192081,16.134021821,0.426993552,45.096816409,22.041009174,86.152840892,16.85112019
session_3583196291,user16,1,0.4521282328,0.4521282328,1.7343326055,1.86154413,35.278190779,7.8283188831,3.10503705,28.935469731,17.235050292,71.356239425,9.4933543714
session_3633594681,user16,6,2.3072845972,7.7346431644,17.003944684,16.591212926,54.149346282,25.467553219,2.3072845972,58.751444722,28.677376621,98.639850008,26.217350066
session_3641975156,user16,1,0.228441281,0.228441281,1.6274364161,5.3636318322,30.426482014,5.458072928,3.120106005,25.14324636,13.768975764,64.518419079,9.5456336799
session_3656309644,user16,3,3.8353321795,6.0143693646,6.0837628858,3.8353321795,42.736654127,11.940391827,10.079060479,34.102592368,24.438785016,78.926890745,11.901491805
session_3726985009,user16,5,3.5496346307,15.818436862,9.9638077405,25.557689004,20.623387753,3.5496346307,27.430714519,8.2280990382,15.189664863,40.383629829,15.978206166
session_3735635217,user16,2,1.4051155161,1.8728585421,1.4051155161,8.7435182199,26.538566683,2.6842491659,6.9385467535,17.739705608,12.806504452,57.170821696,10.4934062
session_3758493378,user16,2,2.3648419807,2.4829892696,2.3648419807,10.8417799,25.067932889,2.671995872,7.4059289869,18.130559679,11.551439009,55.045534678,10.462146582
session_3780421656,user16,6,0.6001761467,0.7197123792,4.7011089373,4.1078279753,40.041696561,11.893439417,0.6001761467,37.393504375,19.25026972,79.237119718,12.785542923
session_3789156921,user16,1,0.3552275947,0.3552275947,2.5279499761,6.1499074207,31.309106549,6.7517580603,2.4234874542,27.506981851,14.062293748,66.121884962,10.47600257
session_3974162531,user16,6,0.5177350783,0.7626231467,4.8358135562,3.8784593516,41.479752067,12.274962262,0.5177350783,38.090158146,20.309591696,81.217361806,13.401366686
session_3977845081,user16,1,0.6507855434,0.6507855434,1.1572287503,5.4593934857,30.213729602,4.090084146,4.5856742791,22.549689935,14.211801213,63.437071245,9.3325937637
session_4026966824,user16,5,0.6508477622,4.681111977,0.8886275314,8.6416795006,26.081040893,0.6508477622,13.243243773,10.973509932,14.907023763,53.61062616,9.9230211406
session_4061862561,user16,2,0.299330955,0.836917063,0.299330955,3.3967558023,31.248758161,4.1148803913,5.5889282414,21.059008788,15.630474774,64.357796301,9.1438276089
session_4098547958,user16,6,0.6547965302,2.7731883569,8.9096995944,10.276512615,43.86137278,15.499174092,0.6547965302,43.244139453,21.700499745,84.532642215,18.477023605
session_4224530762,user16,3,2.1684351321,4.1102554177,8.902363862,2.1684351321,52.521592909,20.095810449,2.6027002768,49.68768464,28.515141876,96.065809257,16.679924103
session_4238071281,user16,1,0.1277718663,0.1277718663,1.7496792289,4.6185940939,31.811331139,6.2518933029,2.6894576468,26.560094442,14.575039184,66.656010494,9.7741713651
session_4257599094,user16,1,0.6658693317,0.6658693317,4.2901461801,4.9199208804,39.147850123,10.243615771,1.1382504471,35.151036733,18.890498376,77.599674425,12.658182834
session_4265171670,user16,6,0.6899703199,3.0163544432,9.3873517339,10.206365303,45.482501896,16.112422606,0.6899703199,44.801399668,22.78008706,86.776918226,18.830792229
session_4360886220,user16,2,1.5563133393,3.3158566902,1.5563133393,10.299500361,22.180707637,1.8699835315,9.7384758745,14.02259936,10.609886216,50.073257928,9.4396634785
session_4362763028,user16,1,0.7447902352,0.7447902352,1.240143952,3.3345503454,32.939399181,6.2553756711,4.2701377877,24.812265725,16.225707942,67.43182673,10.04264625
session_4432555629,user16,2,0.7504204693,2.6824208205,0.7504204693,2.2543112214,31.703067609,5.1159022198,8.710307062,20.837661207,16.998451652,63.844349125,8.1560782651
session_4506008213,user16,1,1.1825368737,1.1825368737,2.8693286081,8.931189899,30.721535736,5.3657967788,3.9893638921,24.258656776,14.224482958,64.349900165,12.226602708
session_4571061004,user16,2,1.0025342909,2.2100315909,1.0025342909,8.8710931068,26.909739327,1.5818465726,8.1147306325,15.411238894,13.490180372,57.004594053,10.780201916
session_4600074976,user16,2,1.453766421,1.6110409427,1.453766421,8.6640871102,25.971536994,2.7532900068,6.3926875509,18.49767927,12.039793254,56.708694367,9.8565468101
session_4615055511,user16,5,0.9175798442,10.935734025,5.7448604048,20.226556401,20.100822885,0.9175798442,21.560872524,6.197026661,13.385323218,41.862244957,13.992821081
session_4794437261,user16,1,0.2264396464,0.2264396464,2.0345343068,2.6003798362,36.700072936,7.7719857954,2.453370144,29.687501305,17.935977426,73.490598033,10.545081002
session_4842582531,user16,1,0.5716315307,0.5716315307,2.471886982,6.4207367192,33.381819014,6.682189709,2.8619981392,26.47973931,15.911240343,68.569990092,12.335857603
session_4859282429,user16,6,2.3603635851,4.5703939803,10.025517273,2.9338536071,54.66498462,21.615973558,2.3603635851,52.364066475,29.858703043,99.190869239,18.107982184
session_4927108309,user16,1,0.3155619834,0.3155619834,1.361201153,3.9236757311,30.105539231,5.6308190872,3.5133978854,25.589675624,13.562031812,64.035206574,7.9727446693
session_4977075958,user16,5,0.6929235444,4.9899826129,0.9792076588,8.7915143448,22.888682963,0.6929235444,13.765575834,10.652029721,12.627140021,49.234637635,8.1280548194
session_5030324559,user16,3,4.0448982819,13.620508478,17.382521562,4.0448982819,68.378086766,32.011586276,12.647934505,63.685006468,42.778669089,114.37751017,23.478057098
session_5041518490,user16,5,0.9678523646,3.9833768032,1.9996685618,12.06084424,22.874859728,0.9678523646,10.896991166,12.76189366,11.55029591,50.330429462,10.579249647
session_5085387055,user16,5,0.4486723146,5.4935954818,2.3401619885,13.495140247,21.867340597,0.4486723146,13.651372996,9.8388193067,11.965830396,47.671350102,11.238623093
session_5127880135,user16,2,1.5234514523,6.0130114184,1.5234514523,8.2594242097,24.325529036,2.5046769274,14.95560216,11.350014739,14.294418715,50.781128051,9.2423886806
session_5164454410,user16,2,1.9678423187,3.118153441,1.9678423187,3.115698516,34.124742671,5.9495451898,8.5696825138,24.044462437,18.382242497,67.289512756,8.737247878
session_5197680121,user16,2,0.4896866811,1.0330084058,0.4896866811,3.9231590573,28.861499202,3.6969580082,5.9454727331,21.01300196,13.806207747,61.058954101,7.5307303765
session_5319036655,user16,1,0.2672316675,0.2672316675,1.6891722502,5.4868169755,30.638409293,5.3734423923,3.1749605817,25.19475885,13.898664134,64.769459669,9.5981852277
session_5333092038,user16,5,3.4319526344,8.1334108837,5.6836434792,15.740822134,29.470104593,3.4319526344,15.832209379,15.793812752,17.497350382,57.276543206,14.585528107
session_5346989709,user16,2,1.6379138123,5.0560254337,1.6379138123,6.2775050444,23.185629361,4.0757070302,12.76495304,15.795018481,12.398827866,50.630450176,6.6307148277
session_5446044182,user16,3,0.8917755203,2.5721351779,2.3938765402,0.8917755203,38.086970816,9.3087578558,6.4816433899,28.713253916,20.536087638,73.817268024,10.32608594
session_5556934089,user16,2,0.4170687661,3.1435247194,0.4170687661,4.9685917222,27.163955811,2.3442873318,10.362044775,15.900532351,14.359180834,56.702425398,7.4692231263
session_5572048254,user16,2,1.1963175443,2.7443281959,1.1963175443,9.6867594227,24.638593958,1.4832390788,9.0028000456,14.362959283,12.256454706,53.575791939,10.273284329
session_5576759361,user16,5,1.2938152037,5.3274032612,3.3095836743,14.431184009,23.242950298,1.2938152037,12.465954684,12.896289288,12.14444222,50.156356645,11.803789791
session_5685066201,user16,1,0.4115535429,0.4115535429,0.9179427369,2.5082208546,33.098130596,5.8614249713,3.9938781656,25.160213648,16.133896097,67.79045753,9.0727900895
session_5771275112,user16,5,0.9257968144,6.5258879843,1.4913517524,9.8962914146,22.594353965,0.9257968144,16.28439366,8.6472160565,13.522877772,47.69300203,9.1534793252
session_5823371082,user16,2,0.1272463046,1.5362014531,0.1272463046,5.0472838074,27.90149125,2.3994990528,7.3911714482,17.426940349,13.848580965,58.914685618,8.3880859629
session_5857498072,user16,1,0.3211519987,0.3211519987,2.1625507264,5.8749110364,33.199771337,5.9029312594,2.8284066815,26.490368308,15.617071479,68.341529922,11.120445074
session_5889567297,user16,6,0.8341315686,3.388876886,9.9920268531,11.103744493,44.759834167,16.661863182,0.8341315686,45.472969025,22.159225385,85.836415136,18.954252256
session_5968190840,user16,1,0.3850145718,0.3850145718,0.9594534503,3.1289590487,31.847341633,5.7007381652,3.9126540821,24.659175277,15.2070468,66.117367671,9.003683454
session_5973161495,user16,1,0.9836511575,0.9836511575,3.1705496563,4.4028352304,37.304992434,9.350308688,2.6648076679,30.555514765,18.555963514,74.256940117,12.908906037
session_6088382546,user16,2,0.0848529349,2.3309438949,0.0848529349,5.5457955124,26.321240424,2.0543276614,9.0081275404,15.299828075,13.455072784,56.035299566,8.232026478
session_6100708780,user16,2,1.0690610034,2.6485137501,1.0690610034,5.9258521844,28.683199094,4.1208364217,8.437251118,17.943566931,14.9715621,59.590879848,10.204626973
session_6119506741,user16,5,0.3699979121,9.6342616076,4.2112098435,17.635939144,21.794843124,0.3699979121,20.272834167,5.2174643664,14.418929603,44.551855072,14.003904801
session_6179037141,user16,5,1.3656815843,3.7632364352,1.5974993569,11.040251001,24.284539607,1.3656815843,10.659122407,12.554560799,12.669764615,52.309973727,11.351448942
session_6324970071,user16,5,0.1235963542,7.9673452835,2.9603893074,14.379913795,20.564607626,0.1235963542,18.103230531,6.9949878394,12.524782987,44.032941357,10.564564723
session_6437348609,user16,2,1.224249532,5.2375304889,1.224249532,8.2833627408,24.758651509,2.1112293045,13.738033734,11.557564015,14.270160027,51.802773472,9.6477436186
session_6486698512,user16,6,1.0200151115,1.804605876,6.2401687404,2.6806222019,46.100317707,15.153230096,1.0200151115,43.0172171,23.56694404,87.582857005,14.200767484
session_6489937979,user16,1,1.6994738793,1.6994738793,2.16224123,2.5046284862,37.114124067,7.1661648361,5.4185540079,27.875156998,19.333812746,72.742253948,10.025108688
