session,user,Cluster,Distance,Distance_Cluster_1,Distance_Cluster_2,Distance_Cluster_3,Distance_Cluster_4,Distance_Cluster_5,Distance_Cluster_6,Distance_Cluster_7,Distance_Cluster_8,Distance_Cluster_9,Distance_Cluster_10
session_6751955279,user15,9,0.5996221335,94.515489524,73.454311377,0.622364289,269.8960418,1190.6658713,20.051554299,355.00485987,1271.2318445,0.5996221335,8.250636328
session_6761125013,user15,3,0.0169924223,93.887876517,73.553408312,0.0169924223,267.91115609,1186.3015427,20.608002027,354.40938477,1266.3895596,2.6391732554,9.4866898889
session_6869635181,user15,9,0.131933744,95.662157914,74.170987198,1.5038940227,271.91983841,1194.2783114,20.45603477,356.29777237,1275.21709,0.131933744,8.1465508552
session_6871552747,user15,3,0.2446831986,94.398972995,73.450702012,0.2446831986,269.4822047,1189.5808654,20.184834359,354.88560318,1270.4049958,1.1505534338,8.4799054976
session_6873559742,user15,3,0.0097803262,94.73498645,73.519671646,0.0097803262,269.42071649,1187.4303586,20.753939218,354.35480684,1270.205206,2.3816381468,8.8914296624
session_6896514118,user15,9,0.1576969677,90.179439097,68.596418737,3.5159415057,262.07404441,1170.2176257,17.99193349,342.74359526,1253.2703206,0.1576969677,7.8222639231
session_6899922431,user15,9,0.3761702845,98.832543918,76.562861828,4.5233838311,276.60415434,1201.709484,22.316101861,359.55236207,1283.1442696,0.3761702845,9.2483079286
session_6928670101,user15,3,0.4456459611,95.685165982,74.400967984,0.4456459611,271.78961682,1194.2613315,20.655449001,357.01918501,1275.3756223,0.8394222623,8.3837568721
session_7035039573,user15,9,0.3679561006,91.262589726,70.051845434,0.8915731481,264.35081799,1177.3386433,18.365375427,347.43101308,1259.6669861,0.3679561006,7.5707050671
session_7071815036,user15,3,0.2915505944,94.337112231,73.468043407,0.2915505944,269.43424971,1189.7890087,20.138662604,354.97440702,1270.2332702,1.0485543237,8.4463187154
session_7096197451,user15,9,2.7150010213,87.593447024,64.999572431,9.6897976424,254.99044841,1145.9392126,18.258648431,329.39619095,1233.6983759,2.7150010213,9.9667864593
session_7117038660,user15,3,0.2670820788,93.159406464,72.35658145,0.2670820788,267.40192337,1185.2378595,19.574405609,352.53077108,1265.979226,1.0651667181,8.333558598
session_7273659828,user15,2,4.901784107,30.8697815,4.901784107,41.54363307,130.61164829,795.5262395,8.1056974195,153.42757491,941.11042514,40.34044385,29.087170904
session_7303796023,user15,9,0.1338132153,96.05837463,74.400060441,1.5146225835,272.57666541,1195.3344818,20.618847062,356.77356252,1276.6938503,0.1338132153,8.1415808612
session_7323696974,user15,9,0.0323904706,93.162143676,72.388776989,1.9724565123,267.66300317,1186.3879958,19.38864803,352.25704479,1265.5262459,0.0323904706,8.2231568347
session_7331556356,user15,3,3.8492675933,101.13890572,81.92773384,3.8492675933,274.63892154,1194.480853,28.581563442,364.8530882,1273.6170709,12.241986692,17.751040324
session_7394343234,user15,9,0.4858303494,93.781986855,72.722044325,0.7306132362,268.67893236,1187.8698719,19.661916417,353.38889003,1268.6436277,0.4858303494,8.0648028552
session_7455174174,user15,3,0.0893882955,95.810216145,75.347281038,0.0893882955,270.88395606,1192.2947964,21.759031445,357.95869905,1272.4254823,3.2138834706,10.072053315
session_7471072415,user15,9,0.0379779344,96.607150405,74.987211538,2.3134848103,273.42945623,1197.3016032,20.954960003,357.67674118,1277.8643951,0.0379779344,8.445947427
session_7526298886,user15,3,0.2028865482,95.398877653,74.499370013,0.2028865482,271.13267698,1193.482038,20.741583391,357.14809531,1273.7802998,1.3045930376,8.7551511694
session_7555598248,user15,9,0.1639366344,95.156692565,73.883825912,1.376728902,271.07953205,1192.9761909,20.248561851,355.75266314,1273.3988521,0.1639366344,8.1709520897
session_7567994107,user15,9,0.0519770064,97.270601176,75.698853936,2.4842415395,274.54328822,1199.9689437,21.317646084,359.14942266,1280.011091,0.0519770064,8.6151599055
session_7644891163,user15,9,0.1135430016,97.722109607,76.079501786,1.8409553578,275.39621111,1201.9149768,21.471284002,360.31882427,1282.3078513,0.1135430016,8.5085534265
session_7690305433,user15,3,0.0156453046,91.932354161,71.558375616,0.0156453046,264.84836929,1179.5600924,19.417696779,350.34269279,1260.2256138,2.0680251365,8.8110817301
session_7752667666,user15,9,0.1519154843,98.205165923,76.222089089,3.5044029014,275.86378336,1201.4034926,21.856070226,359.58302257,1282.2423269,0.1519154843,8.8909021913
session_7758608287,user15,3,0.0812584125,95.227732165,74.597599881,0.0812584125,270.63832818,1192.700608,20.877513976,357.18723791,1272.5052856,1.77123313,9.107543259
session_7761818276,user15,3,0.0745660126,94.962736791,74.453505101,0.0745660126,270.17833224,1191.9569888,20.780718013,356.87182591,1271.4683553,1.801862758,9.1665860894
session_7779665504,user15,9,0.2884532267,93.933428711,72.696733511,1.0314876939,268.97039735,1188.1229103,19.659899401,353.25172863,1269.2145201,0.2884532267,7.9729601294
session_7800181258,user15,3,0.0324624274,94.433707118,73.759926946,0.0324624274,269.15834748,1188.857788,20.561196711,355.20830418,1269.4150231,1.9952785482,9.0254536782
session_7800269296,user15,9,0.4989537106,92.350685318,71.158925167,0.7069782195,266.18963791,1181.637907,18.930964937,349.91041014,1263.5887907,0.4989537106,7.7946113288
session_7817103073,user15,9,0.3696234659,93.901761032,72.720080482,0.8905818593,268.90431192,1188.1086787,19.67164317,353.34665332,1269.1065389,0.3696234659,7.9944352277
session_7818234002,user15,9,0.1164636583,92.778433889,70.864251728,1.4519192616,266.92324295,1181.3108808,18.944869067,348.94519738,1265.1430238,0.1164636583,7.3734200425
session_7840296552,user15,10,2.5668092472,96.948239652,53.989079357,19.060598141,259.3808847,1070.0184076,26.873409143,285.21672223,1242.0997163,19.252084928,2.5668092472
session_7853127933,user15,9,0.0928126091,88.913354195,67.438100488,2.8299538342,260.07113475,1166.1263255,17.288191457,340.63900642,1249.540457,0.0928126091,7.3917731043
session_7944252331,user15,9,0.4057759403,89.463106462,67.996512221,4.4967649356,260.54615127,1166.3730036,17.879659458,340.70032569,1249.1738366,0.4057759403,8.1439679063
session_7967310508,user15,3,0.0864084288,88.621025442,68.166928241,0.0864084288,259.22784243,1166.3125566,17.704372469,342.90316016,1248.5972902,1.8671485201,8.1350500544
session_7979911880,user15,9,0.0058298469,92.962344475,71.04956514,2.5467977258,267.09945622,1181.4743698,19.123676478,348.78468948,1264.7167774,0.0058298469,7.6617916445
session_7989414599,user15,3,0.3477709881,90.301271557,69.061227317,0.3477709881,262.47572047,1172.4298563,18.053386515,345.17990106,1255.9903784,0.9570714475,7.5305203928
session_8048990636,user15,9,0.4744407974,93.905817603,72.554808584,0.7420124995,268.85928546,1187.4394897,19.659818311,352.97217769,1269.2285202,0.4744407974,7.9414794121
session_8057976280,user15,9,0.0378524405,96.370995177,74.429809723,2.8199098562,272.8949811,1194.9015267,20.835877705,356.09132614,1276.5937149,0.0378524405,8.3553893476
session_8091715457,user15,6,0.8401475038,34.709237332,28.586824652,14.35127724,158.47070309,954.33744084,0.8401475038,240.97588249,1013.766894,14.83995455,18.034601068
session_8315992939,user15,3,0.0056784716,93.490077352,72.928601704,0.0056784716,267.27801097,1184.3022477,20.309179357,353.08943701,1265.2851592,2.4933598715,9.2195426403
session_8351091371,user15,9,0.1129582997,94.870355671,73.673061197,3.4595570608,270.24080581,1190.5956065,20.353512958,354.11274328,1270.0352428,0.1129582997,8.7389154167
session_8423329764,user15,3,0.2594745433,92.411312376,71.480684077,0.2594745433,266.09672971,1181.7492307,19.185198386,350.5607039,1263.3589972,1.0782014929,8.1202535682
session_8553270286,user15,1,7.2283960313,7.2283960313,11.264129678,50.596356453,85.41221498,763.25135887,8.2490022838,159.44895005,815.09511504,52.302002111,50.380182046
session_8557723888,user15,3,0.4927157259,93.229347694,72.319151264,0.4927157259,267.65705066,1185.794845,19.480464268,352.51844966,1266.520195,0.717542368,8.1505412801
session_8652341184,user15,10,1.0794670853,89.928393442,58.64922911,3.9548509543,258.44954193,1125.5230979,18.033711673,315.68357547,1249.5759065,4.8419246415,1.0794670853
session_8666287398,user15,3,0.0120490168,93.554253738,72.904552205,0.0120490168,267.56647342,1185.0847693,20.18508479,353.24331714,1266.0608923,2.1382270425,9.0042403988
session_8671492463,user15,6,3.3519474407,13.778373766,15.229262904,38.205504502,107.32072547,826.73728852,3.3519474407,185.00343532,876.80845456,36.456541355,37.061878764
session_8691825471,user15,9,0.488495337,86.517670485,65.900817262,0.9955480041,256.16080219,1159.7180487,16.209371051,338.19215202,1242.0990109,0.488495337,7.223336342
session_8740037149,user15,9,0.1662618597,92.870874147,72.234035384,3.7020726602,266.79304732,1184.008543,19.532637773,350.83483338,1262.2683712,0.1662618597,8.7971910146
session_8769036224,user15,9,1.1487403297,95.221505123,73.437021731,6.8046761988,269.60883615,1185.1606184,21.211887042,350.87966294,1266.2713922,1.1487403297,9.9810239172
session_8769983957,user15,9,1.2196302492,99.666770778,77.046147812,6.9659113737,277.10176701,1200.1449684,23.278935106,358.6045547,1282.2921833,1.2196302492,10.323068811
session_8799729281,user15,9,2.5946092044,103.11343804,80.245293539,9.8883972973,281.73475727,1207.9075013,25.808642333,363.07419347,1289.448695,2.5946092044,12.342656328
session_8850456125,user15,9,0.0959640195,94.26651346,72.926308099,1.5582442702,269.53770347,1189.1822345,19.791910812,353.55983887,1270.1256131,0.0959640195,8.0241799226
session_8901928958,user15,9,0.4494944395,93.392103808,72.355525561,0.7718118668,268.02061215,1186.4204901,19.464861173,352.57953222,1267.2430083,0.4494944395,8.0166619805
session_8934034457,user15,3,0.0135522121,94.036919566,72.827914094,0.0135522121,268.35176662,1185.2322153,20.304859794,352.98889051,1268.0869404,2.1176377398,8.7049990536
session_8957866546,user15,9,0.517556139,90.985659213,70.307400513,0.6948945447,263.89589865,1177.7571321,18.372041196,348.10206868,1258.4372132,0.517556139,7.8178713139
session_8993262613,user15,3,0.0011068593,92.751502715,72.090914282,0.0011068593,266.04274588,1181.1706428,19.894669958,351.26938551,1262.8114068,2.4111643282,8.972318367
session_9007689859,user15,3,0.1613320402,91.063025502,70.222049519,0.1613320402,263.6563832,1176.1114226,18.629555529,347.69117379,1258.1972692,1.3359306735,8.0900914499
session_9027946995,user15,9,0.0023504752,93.390151455,71.779742304,2.3236067054,267.90911614,1184.371588,19.362628739,350.58417981,1266.3797043,0.0023504752,7.8825634866
session_9104752580,user15,3,1.4679691375,100.6358631,80.463428121,1.4679691375,276.68712728,1202.0495869,26.002068591,365.86385057,1281.8784046,7.4551134865,13.764827982
session_9146515724,user15,3,0.142520749,89.732135241,68.754903353,0.142520749,261.28190255,1169.9433878,18.00210923,344.33310956,1253.3201032,1.4779496613,7.819530997
session_9200040112,user15,3,0.0034235128,91.965918346,71.530505965,0.0034235128,264.75735158,1178.8982723,19.525560906,350.11059057,1259.9948465,2.3357888049,8.9161674128
session_9295143657,user15,9,0.197427544,95.898867073,74.003506073,3.9136303157,271.80013159,1191.9476805,20.806810699,354.41528242,1273.3986511,0.197427544,8.7044965751
session_9322710701,user15,9,0.3534982971,92.287741632,70.817587813,0.8986484919,266.10128244,1180.6612674,18.817388605,349.08909548,1263.4656732,0.3534982971,7.5252996621
session_9411417025,user15,3,0.0384008139,94.755135797,74.222244094,0.0384008139,269.24528265,1188.584435,21.092089105,355.69139563,1269.2127331,2.8846386115,9.6631637947
session_9485800222,user15,9,0.8408006712,83.256204395,61.532181242,1.1462601276,250.21982757,1141.9308947,14.54894698,328.01013909,1230.2473371,0.8408006712,6.1183771132
session_9501338931,user15,3,0.2830575623,92.089263961,71.176405726,0.2830575623,265.56718095,1180.6328621,19.012511826,349.91566184,1262.2357216,1.0223231177,8.0623629172
session_9505884451,user15,3,0.4866804309,91.620989052,70.994572582,0.4866804309,264.91834471,1180.1900301,18.748293196,349.62577473,1260.6288355,0.7248587661,8.0376133707
session_9657892306,user15,3,0.2778187772,89.488521173,69.430006544,0.2778187772,261.12750782,1172.6777854,17.939789823,346.12539914,1252.3865779,1.1228083173,8.2108394342
session_9680819394,user15,3,0.0605275294,95.522598561,74.577867387,0.0605275294,271.05854988,1192.6228165,21.001002521,357.03335324,1273.5754353,1.8804901567,9.0040339702
session_9729063367,user15,9,0.0681696137,97.425384959,75.629784107,2.0807594582,274.84734041,1200.1413372,21.3066657,359.18752058,1281.10168,0.0681696137,8.4159150852
session_9734404751,user15,9,0.0684957933,97.160234066,75.602326069,2.0657813623,274.42130804,1199.8485442,21.221416215,359.17203264,1280.0644266,0.0684957933,8.503275017
session_9767538073,user15,9,0.076001016,97.326049038,75.341892179,3.0713087614,274.47047639,1198.3408741,21.342160883,357.93253006,1279.6983925,0.076001016,8.5723619699
session_9795347408,user15,3,0.019510496,92.437558067,71.913264328,0.019510496,265.30318186,1179.5291456,19.908336186,350.66450989,1261.0603063,2.7779651214,9.2890737032
session_9809839685,user15,9,0.2149147935,98.423207033,76.358137818,3.8420645204,276.13486897,1201.6140673,22.012120132,359.63331697,1282.586905,0.2149147935,9.0069373651
session_9812281532,user15,9,0.420493797,92.389515062,71.163264891,0.8020938926,266.28370899,1181.7808955,18.927245233,349.90628405,1263.7460766,0.420493797,7.7193561892
session_9844037738,user15,3,0.2018566168,93.620856985,72.607097783,0.2018566168,268.11436563,1186.1241391,19.809591773,352.99582963,1267.6007518,1.2081338481,8.2994984294
session_9905998143,user15,3,0.6149486813,89.777959882,69.198124023,0.6149486813,261.77907128,1172.9848793,17.8297006,345.63341247,1254.0037323,0.6303241487,7.7301989517
session_9921687223,user15,3,0.0533618528,91.56368391,70.324388903,0.0533618528,264.28534451,1175.8154637,18.969868496,347.61422507,1259.6664231,1.7845668667,7.9217376563
session_9955756216,user15,9,0.1909890575,87.168375911,66.500350309,1.644010354,257.3203302,1162.3812729,16.485018684,339.32364747,1244.1290744,0.1909890575,7.29675929
session_9983042278,user15,3,0.5089111332,96.63271226,75.660695837,0.5089111332,273.45350185,1199.0806514,21.188179206,359.82770284,1278.5722127,0.8306473558,8.7204494819
session_0005840196,user16,9,0.4401074988,93.48364484,72.03367315,0.7751051222,268.1341097,1185.4650976,19.424578259,351.80483433,1267.766588,0.4401074988,7.7930852128
session_0025450757,user16,3,8.3161062391,107.65393788,88.584372663,8.3161062391,281.12576074,1201.2344903,35.191229048,372.40918313,1281.2353262,19.545729183,24.128547086
session_0031637060,user16,3,0.4939624016,90.429578204,67.388856586,0.4939624016,262.49626204,1166.3720663,17.880751507,340.94324392,1256.9154906,1.1103059504,5.8264745891
session_0064281061,user16,9,0.2673739814,95.637397398,73.270712802,4.2264171169,271.20373715,1188.9364775,20.649408242,352.48451047,1272.2290329,0.2673739814,8.4983448884
session_0082594441,user16,3,0.0766971477,92.378338204,71.200863956,0.0766971477,264.8888328,1175.9856091,19.949614111,348.63728887,1260.4077735,3.2481347663,8.9842746838
session_0083463746,user16,3,0.2102093695,90.191100454,69.528243231,0.2102093695,260.81920974,1167.3416186,19.224538064,344.5573307,1251.3036913,3.8552091183,9.3506212975
session_0148970615,user16,3,0.0111192936,94.337009857,73.23065612,0.0111192936,268.63393875,1185.7073021,20.655869307,353.60229226,1268.4440495,2.5847671243,9.0335740686
session_0155746039,user16,3,0.0835301387,91.726327041,70.694338782,0.0835301387,264.66064743,1177.6250157,19.006508851,348.58556956,1260.4031442,1.5889581232,8.1755477359
session_0164409530,user16,9,0.0737366058,92.332143691,70.544848953,1.6526135189,266.14622564,1179.8922337,18.756032126,348.17472868,1263.3055791,0.0737366058,7.4640927138
session_0204804464,user16,3,0.5644806183,93.458635798,72.699940459,0.5644806183,265.62427697,1176.8254474,21.392498305,350.49026641,1260.6488915,5.2400842621,10.699440458
session_0223955219,user16,9,1.4459723381,96.370433133,74.040954432,7.5202780916,271.23410795,1186.8240494,21.872626439,351.52817502,1269.375173,1.4459723381,10.210870091
session_0307733025,user16,3,0.0343085337,91.562071528,70.555955599,0.0343085337,264.22623867,1176.4164452,19.039809976,348.12771018,1259.4231861,1.8858261756,8.3296745971
session_0408822104,user16,3,4.6787787031,60.202115674,45.219347527,4.6787787031,205.9947631,1048.5175592,8.3036185813,285.5197945,1128.0716606,9.3984219439,11.966229558
session_0482518942,user16,3,0.0501407075,93.072439086,72.232151732,0.0501407075,266.21182631,1180.3285974,20.276517237,351.10616621,1263.0500977,3.0689494332,9.2972245385
session_0668352196,user16,9,0.2582797869,92.931818649,71.441782693,1.0668653952,267.22558975,1183.2953058,19.111388866,350.43133994,1265.732259,0.2582797869,7.6447699709
session_0729974131,user16,9,0.2862939753,93.015981413,71.384308415,1.0130237699,267.34874751,1183.1484881,19.128549586,350.29443927,1266.1218303,0.2862939753,7.5800566244
session_0770188364,user16,3,0.7555459654,93.705064781,72.860553663,0.7555459654,265.69700002,1176.174511,21.728101281,350.38215529,1260.5560904,5.787259942,11.122351849
session_0844521549,user16,3,0.3263986789,92.623203351,71.208336464,0.3263986789,266.46200036,1181.3069241,19.148993222,349.93098762,1264.4435994,0.9429750012,7.8432936589
session_0859353781,user16,2,2.3175945443,36.857207162,2.3175945443,72.680717679,116.78067641,694.20591792,25.653679532,107.71914347,884.21310544,72.68495601,51.697283574
session_0953745782,user16,3,1.0260593061,78.928551082,58.588143267,1.0260593061,242.58331043,1127.6293314,12.931187986,321.39305696,1213.2691554,1.4836953371,6.5970186992
session_1148126229,user16,3,0.0768430568,97.458198109,76.459653665,0.0768430568,274.19045603,1199.4605374,22.081888862,360.96145377,1280.001458,2.2364134903,9.5019811485
session_1199280052,user16,9,0.0069651488,93.882809584,72.168043571,2.1443238907,268.77619529,1186.1566824,19.565167082,351.53112971,1268.3845773,0.0069651488,7.8511672156
session_1256331958,user16,9,0.2157785215,96.312337324,74.148573149,3.9938883254,272.45923643,1192.6351786,20.974180871,354.63328646,1274.8872701,0.2157785215,8.6359406839
session_1271171766,user16,9,0.7548612549,96.81018221,74.979265526,5.790990657,272.73310079,1193.1301956,21.708159635,355.13529161,1273.7016496,0.7548612549,9.7438783942
session_1386411131,user16,9,0.1658357133,95.99911913,74.141357873,3.7482228237,272.01933102,1192.6889875,20.829936307,354.84709675,1273.9692855,0.1658357133,8.7117901878
session_1427407488,user16,3,0.8332164617,96.492273972,76.245339053,0.8332164617,270.44286548,1188.8459957,23.305696567,357.79537914,1269.9019636,5.9961224356,12.065540101
session_1484409764,user16,3,0.4658009117,91.844696905,70.598387213,0.4658009117,265.23509557,1179.0406273,18.742781943,348.647425,1261.7104049,0.7410220389,7.6608915707
session_1535403881,user16,9,0.348391575,90.633434799,69.012168382,0.9588266192,263.21393295,1173.4553958,17.973743166,345.03657012,1257.5479428,0.348391575,7.2628957381
session_1619535766,user16,9,0.526943192,94.401560983,72.914299355,0.6836340432,269.68356502,1188.9276576,19.892623628,353.74827071,1271.0498154,0.526943192,7.925652809
session_1653923890,user16,3,0.1043763328,94.418027612,73.242161467,0.1043763328,268.28571376,1183.7926314,21.02290849,353.02492719,1267.429282,3.4374552705,9.5177871385
session_1667382627,user16,9,0.3102492632,91.264850211,69.802730566,0.9916085334,264.34797454,1176.5713651,18.310879693,346.81364598,1259.7536771,0.3102492632,7.3525652127
session_1717253391,user16,3,0.5299645971,91.206200794,69.657262934,0.5299645971,264.1193983,1175.5503814,18.354375823,346.51191806,1259.5686045,0.6839500841,7.365807274
session_1826587360,user16,3,0.0416807278,95.756377131,74.767227198,0.0416807278,271.3446902,1192.9690697,21.18623263,357.32696555,1274.1461323,2.0900053566,9.1356234648
session_1857845924,user16,9,0.0161262899,92.083156474,70.530296658,2.6611384712,265.59941931,1178.9797858,18.780231447,347.61868509,1261.2578058,0.0161262899,7.7666024725
session_1927726888,user16,9,0.4127364087,93.997576423,72.45339132,0.8211942476,269.01525076,1187.2735399,19.654896262,352.71210519,1269.6292588,0.4127364087,7.8142189855
session_1957205172,user16,9,0.0034107281,94.394871393,72.166096276,2.4404425151,269.55136723,1186.3255464,19.751073609,351.27098479,1270.121776,0.0034107281,7.6887893536
session_1976172513,user16,3,0.6539718504,87.109741937,66.129634099,0.6539718504,257.05098288,1160.652086,16.487277656,338.69062115,1244.3710587,0.7463560159,7.2128416107
session_2000054586,user16,3,0.425629703,95.528553067,74.115418609,0.425629703,271.50231829,1193.185151,20.55681829,356.36734426,1274.874926,0.8541244904,8.2736920725
session_2083267904,user16,9,0.5056046152,89.35136914,67.106062826,0.8676331007,260.88772987,1165.9179295,17.281729986,340.66127891,1253.0968129,0.5056046152,6.5751802872
session_2100509039,user16,3,0.6072004701,90.295520318,70.441289825,0.6072004701,260.23439637,1166.8559942,20.032832649,345.58198416,1248.7934147,5.2850689778,10.831160363
session_2106017813,user16,3,0.0111279857,91.484227783,70.496238836,0.0111279857,263.92316464,1175.4411818,19.129469503,347.80819293,1258.6867983,2.2109410945,8.4931338713
session_2191635812,user16,3,0.0098788253,92.947080205,71.959053068,0.0098788253,266.5190986,1181.6253678,19.801176596,351.12340759,1264.1251495,2.0848767197,8.6209898665
session_2194913037,user16,3,0.3236402545,92.354944891,71.101920819,0.3236402545,266.02429388,1180.7327789,19.05397232,349.71803661,1263.4027431,0.9468919715,7.8394340413
session_2393535067,user16,3,0.5546609013,92.36156462,71.605355885,0.5546609013,266.20566871,1182.8930838,19.06937719,350.96807328,1263.351238,0.6529465168,8.053990356
session_2448679159,user16,9,0.7361335138,84.015051856,63.559310876,0.9261358503,251.75487667,1149.6143651,15.105746557,332.91731342,1232.7523746,0.7361335138,6.9430189466
session_2494483407,user16,9,0.2819865222,94.625719078,73.038850911,1.0492795873,270.12406581,1189.7858856,19.931612777,353.94772275,1271.8392892,0.2819865222,7.8750246159
session_2504044224,user16,3,0.1163261357,94.833015436,74.020977088,0.1163261357,268.9978116,1186.5050089,21.327414453,354.76163019,1268.6261218,3.5082900061,9.8655846084
session_2507081148,user16,3,1.1898773055,98.12555963,77.78018326,1.1898773055,272.70095979,1192.8321019,24.476346488,360.41102054,1274.1137898,6.8839385854,12.868381765
session_2511664006,user16,3,0.4199765049,92.962445954,71.328909302,0.4199765049,267.093761,1182.1884125,19.233785002,350.19008856,1265.8616947,0.8017703272,7.6303232168
session_2636442787,user16,3,0.284484126,92.833845914,71.184559285,0.284484126,266.77281828,1181.2183029,19.236409012,349.80828683,1265.2404483,1.0238043911,7.6995923004
session_2675887724,user16,9,0.0912547272,95.393618388,73.757251918,3.3488044528,271.12346757,1191.4164261,20.502099346,354.30751191,1272.2662339,0.0912547272,8.5275140566
session_2683617861,user16,3,0.2237278579,92.089336088,71.087631346,0.2237278579,263.9646448,1173.6075048,20.1460013,347.86637147,1258.0300641,3.9968469371,9.5914429299
session_2853115772,user16,3,0.2268821675,91.769661693,70.951637067,0.2268821675,264.97256503,1179.3730641,18.918039807,349.37836516,1260.9368932,1.152229553,8.0930499038
session_2926423726,user16,9,0.0807511334,91.93052976,70.092146143,1.6238764895,265.45808091,1178.0775571,18.549182485,347.16872898,1261.9263392,0.0807511334,7.3142839427
session_2977418379,user16,9,0.1805686112,96.013931187,74.240886414,1.3523210936,272.48851044,1194.8041916,20.571918824,356.4695877,1276.7019909,0.1805686112,8.0656032998
session_3067782503,user16,3,0.2387988133,87.767438125,65.581483548,0.2387988133,256.82913314,1154.0021192,17.48929832,335.95465651,1244.2111032,3.2055599537,7.603276912
session_3071944492,user16,3,0.0920082024,95.82320505,74.846929348,0.0920082024,270.80809626,1190.4766763,21.697745229,356.71265837,1272.5843698,3.2950089903,9.7835875981
session_3111638188,user16,9,0.320438275,93.086019277,71.651923721,0.9516276381,267.4836981,1184.04977,19.207791129,350.93464494,1266.3016723,0.320438275,7.715312851
session_3206758270,user16,3,0.0104704547,93.508682049,72.588770366,0.0104704547,267.21403574,1182.9572481,20.284481639,352.20823176,1265.380769,2.5938309108,9.079420158
session_3292709802,user16,10,0.7482066215,93.209966875,56.015088651,12.775329526,259.78166698,1102.1493146,21.369080012,300.82085909,1247.6936519,9.2167459906,0.7482066215
session_3325125266,user16,9,0.1838087725,94.306554641,72.687821309,1.2595841508,269.5794249,1188.4669019,19.753558554,353.10691026,1270.6090547,0.1838087725,7.8483227888
session_3348997730,user16,9,0.620156285,93.411670834,71.207281616,5.3772154162,266.9847617,1178.7995846,19.864463387,347.04931594,1262.3358541,0.620156285,8.7487069347
session_3349837388,user16,3,0.0779765326,96.369949358,75.127702251,0.0779765326,272.49230225,1195.1131508,21.354412803,358.20598252,1276.750782,1.8615610414,8.9556029377
session_3367539943,user16,3,0.3191302518,91.288619675,70.11413068,0.3191302518,264.18511404,1176.6201081,18.552407165,347.52911737,1259.5247139,0.9690691838,7.7231706895
session_3398028555,user16,3,0.3902319509,90.053266722,68.643517948,0.3902319509,262.04706345,1170.9421121,17.882835914,344.23067551,1255.2079369,0.9088302925,7.3832915148
session_3432278825,user16,9,0.0688968119,94.318266861,72.514734911,1.6591709122,269.57184344,1187.8553957,19.727292615,352.52903877,1270.451148,0.0688968119,7.7652933736
session_3441069300,user16,1,0.2138446377,0.2138446377,17.105491918,89.709015948,47.275215136,659.72402043,26.917777361,127.49729057,684.47375887,90.385851607,87.4118335
session_3554942752,user16,3,0.4896534075,92.010731796,70.725484796,0.4896534075,265.52258965,1179.6487817,18.805869748,348.93094954,1262.336021,0.7111446678,7.6960870322
session_3573257812,user16,9,0.6307445376,97.926598988,75.607768016,5.4221418138,274.73492671,1196.6244018,22.068438363,356.74413354,1278.5207466,0.6307445376,9.4680940131
session_3583196291,user16,3,0.0244381627,94.525568374,73.408585706,0.0244381627,269.25294222,1187.7160177,20.529167378,354.34307086,1269.9155994,2.0246349198,8.7864941302
session_3633594681,user16,9,0.1248443204,95.777091849,73.636020052,3.5625031486,271.67158505,1191.067561,20.62925581,353.8078769,1273.5873195,0.1248443204,8.3628418354
session_3641975156,user16,9,0.2532108738,93.154547218,71.706618905,1.0806344736,267.60910659,1184.3390966,19.225904246,351.02101924,1266.5082673,0.2532108738,7.7485251909
session_3656309644,user16,9,13.15124134,111.79616174,88.378459145,26.691426171,287.86258893,1204.2998281,36.086440967,364.51352389,1286.4328061,13.15124134,24.027336547
session_3726985009,user16,9,0.566109378,88.635086026,67.177959,0.7538010384,259.71389446,1165.5690614,17.087159059,340.98312571,1250.2174436,0.566109378,7.0508148578
session_3735635217,user16,9,0.0094105066,94.537962677,72.74612444,2.6340977815,269.80354923,1188.1839273,19.931769575,352.51314944,1270.2023292,0.0094105066,8.0650978367
session_3758493378,user16,9,0.5811009271,91.705326522,70.162875599,0.6218360983,265.01403912,1177.7744689,18.571655427,347.64885323,1261.388734,0.5811009271,7.449313053
session_3780421656,user16,9,0.0052497489,92.741162198,71.044938018,2.5116235103,266.74559886,1181.3188539,19.051148063,348.83136772,1263.8699516,0.0052497489,7.7741198403
session_3789156921,user16,9,0.177705983,89.042978073,66.619436666,1.6817242105,260.36509219,1164.2036342,17.064339825,339.28185474,1251.6291725,0.177705983,6.4731632142
session_3974162531,user16,3,0.0276030407,94.446257318,73.67698213,0.0276030407,269.15163653,1188.5314073,20.561477741,354.99271117,1269.4545837,2.0285221037,8.9869464004
session_3977845081,user16,3,0.6367042473,87.795949395,66.854296193,0.6367042473,258.26504194,1163.6537086,16.811818404,340.33657953,1246.9086479,0.7026842536,7.3232497518
session_4026966824,user16,3,0.3799645697,90.318377829,69.798396469,0.3799645697,262.60523221,1174.9382984,18.182975159,346.94206363,1255.7810761,0.904047994,7.9837783913
session_4061862561,user16,3,0.5783436119,93.22328536,72.773692392,0.5783436119,265.22658065,1176.7978102,21.354603126,350.67468085,1259.5827843,5.2794106114,10.888485677
session_4098547958,user16,9,0.0059031797,93.443797554,71.858223269,2.5718094792,267.95575143,1184.4761083,19.424837616,350.61557798,1266.2713112,0.0059031797,7.9872115956
