session,user,Cluster,Distance,Distance_Cluster_1,Distance_Cluster_2,Distance_Cluster_3,Distance_Cluster_4,Distance_Cluster_5,Distance_Cluster_6,Distance_Cluster_7,Distance_Cluster_8,Distance_Cluster_9,Distance_Cluster_10
session_5269315187,user15,6,0.1298388407,136.4976271,7.0283392334,911.81804459,233.97902397,544.06788837,0.1298388407,58.087231241,488.37282497,133.08239908,1.5872493
session_5277489290,user15,6,0.0048734544,140.64487883,8.2388838597,917.98812043,239.44723071,552.45408394,0.0048734544,61.035471639,495.0144655,137.35258409,2.4345157474
session_5312030236,user15,6,0.062131874,140.84687255,8.5519809942,917.80609672,239.4510322,552.25902598,0.062131874,61.37511804,494.468151,137.45085677,3.3286024714
session_5434871430,user15,6,0.0308718189,140.78649181,8.449931892,917.88483502,239.46118849,552.33781124,0.0308718189,61.270064802,494.63778745,137.42628075,3.0517002174
session_5496146582,user15,6,0.1051390853,141.16215191,8.7116398489,917.76255712,239.68107703,552.59824928,0.1051390853,61.649495219,494.7753758,137.67621524,3.6137058081
session_5527787820,user15,6,0.0073227118,139.44684793,8.0490269187,916.75228753,238.0136857,550.01997224,0.0073227118,60.309651112,492.49430225,136.24086166,2.7123175253
session_5552010543,user15,6,0.5421910171,141.93322316,9.573149488,917.83670042,240.15244137,552.83435848,0.5421910171,62.600924312,494.46322141,138.27267664,5.3657088737
session_5594141097,user15,10,0.0183637377,141.88572173,9.2754055187,922.74519094,242.09422045,555.92527338,2.6817197182,61.636945175,500.28468651,139.45304852,0.0183637377
session_5609915148,user15,6,0.2810863002,139.54950459,7.7660905044,917.41723644,238.41536937,550.96884085,0.2810863002,60.043205944,494.4299618,136.45242987,1.1192660407
session_5625245190,user15,6,0.0707267032,140.75170444,8.1258730035,918.62980727,239.80244366,553.11413365,0.0707267032,60.966579629,495.90999576,137.56721734,1.7695041101
session_5695398064,user15,10,0.0991084944,141.08380575,8.5963035721,921.26880814,241.00095186,554.58409692,1.6687185198,61.006636941,498.52936206,138.49128459,0.0991084944
session_5700842190,user15,6,0.8472086813,142.87454171,10.181728914,918.59745952,241.09081588,554.04002862,0.8472086813,63.457642578,495.3367128,139.13035426,6.2507334909
session_5806761857,user15,10,0.0619516358,138.58166274,8.0199452155,916.72087631,237.30200343,548.88412204,1.8691208838,59.333970108,494.10272966,135.70012105,0.0619516358
session_5937234123,user15,10,0.0231938361,141.50843493,8.9322374464,921.72348946,241.4871811,555.20570392,2.2031127313,61.328877722,499.51021136,138.93905706,0.0231938361
session_5958024081,user15,6,0.2236923561,140.47279625,8.0316301805,919.29784724,239.83923684,553.08846102,0.2236923561,60.694632544,495.91988007,137.53058721,1.2556509958
session_5958053029,user15,10,0.1229468378,141.67234769,8.6947673556,921.8232209,241.6895451,555.7389229,1.5853343631,61.39156412,499.5780388,139.02737481,0.1229468378
session_6012071835,user15,6,0.0064334132,140.85215827,8.3456401928,918.43241286,239.74707645,552.85451469,0.0064334132,61.214797855,495.20392043,137.59163808,2.6052230564
session_6072617684,user15,6,0.0025311742,140.08146208,8.1170769415,917.03354808,238.64245269,551.18546388,0.0025311742,60.676633906,493.90273008,136.74194693,2.5193317412
session_6098710070,user15,10,0.1600730045,140.34014419,8.2655558045,919.1721902,239.6778718,552.74180177,1.4229870981,60.482866963,497.11204508,137.48473534,0.1600730045
session_6102555994,user15,6,0.0111801152,140.47389679,8.3016951343,917.71842465,239.18086889,551.92772825,0.0111801152,61.004094059,494.32336848,137.17399546,2.7897974655
session_6112730640,user15,10,0.0268965181,141.33864826,8.8910019403,921.89897109,241.39745619,555.01095912,2.1653151472,61.217784585,499.16493854,138.84727599,0.0268965181
session_6189139492,user15,6,0.0425640744,137.4677611,7.4242032052,914.94732881,235.84642084,546.61110667,0.0425640744,58.848166274,489.57518918,134.46715543,2.0004923089
session_6204270623,user15,6,0.2778964121,141.75732346,9.1385556772,917.67506817,240.07616799,553.06252168,0.2778964121,62.242463035,495.07299734,138.10478171,4.4346830896
session_6229504825,user15,10,0.0597533715,141.1840095,8.7052096946,921.33993838,241.10150427,554.69264211,1.8715707391,61.085600087,498.80253944,138.59595046,0.0597533715
session_6237417362,user15,6,0.2625269117,141.30847942,8.214553164,920.07376287,240.80045416,554.68782992,0.2625269117,61.232016557,497.56309633,138.29361342,1.1801875916
session_6275600731,user15,6,0.0282927325,136.61097271,7.4202804597,915.98978384,235.56234842,545.61683929,0.0282927325,58.397932956,487.47556995,134.15879375,2.3486483398
session_6303895598,user15,6,2.0613120209,141.29644732,11.024255495,912.37443108,237.28437485,547.43397875,2.0613120209,63.134332187,489.90909803,136.72937919,9.0881335551
session_6320970139,user15,6,0.2253848428,140.32272745,7.9746421025,918.67807364,239.50548463,552.63250047,0.2253848428,60.586579926,495.68031341,137.28952638,1.2454135606
session_6349231133,user15,6,0.0057756016,140.91320779,8.3339296969,918.47267823,239.82286033,553.00628194,0.0057756016,61.235331095,495.4086826,137.64582318,2.5201430318
session_6358907924,user15,6,0.2114551304,141.08272486,8.1718798739,919.83773599,240.52979408,554.2265349,0.2114551304,61.104079432,497.0103021,138.08117982,1.2948633791
session_6464183153,user15,10,0.0458791799,138.17903219,8.2579503427,920.46367454,238.39493688,549.68757869,2.1369201201,59.168841253,493.14912207,136.37126903,0.0458791799
session_6493162292,user15,10,0.5097838503,144.12026057,11.21521619,926.40154898,244.9575465,559.32835183,5.2143938868,63.522286487,504.36739902,142.02356674,0.5097838503
session_6493825861,user15,10,0.2215995049,140.09962493,8.1846664333,919.64754471,239.65714253,552.60060584,1.2631427624,60.33227931,496.52101308,137.4141518,0.2215995049
session_6509364535,user15,6,0.0875002017,141.07261906,8.2069137141,919.37299604,240.33446285,553.91572054,0.0875002017,61.171592021,496.55399698,137.96321192,1.7028194909
session_6564838742,user15,6,0.5439869628,140.31188258,8.0029424451,919.26515696,239.70709183,552.89893755,0.5439869628,60.502242419,496.25124176,137.42489472,0.7284936333
session_6568302079,user15,10,0.1687394118,140.39930783,8.3489719207,920.78449323,240.28312359,553.43211986,1.4169832589,60.546797098,497.1177466,137.88450328,0.1687394118
session_6585951540,user15,10,0.5399497576,139.59796263,7.8881949275,918.70715736,238.94913435,551.60237239,0.7329036016,60.01258333,495.15434322,136.82682872,0.5399497576
session_6642571880,user15,6,0.3271881138,141.52281232,9.1742794948,917.66822346,239.84116369,552.56780824,0.3271881138,62.139875115,494.43089913,137.93030406,4.6290272319
session_6657360579,user15,10,0.4321776406,140.25167901,8.0771245023,919.50056812,239.74199162,552.87120279,0.8734412188,60.434342149,496.51092388,137.45964452,0.4321776406
session_6679825465,user15,6,0.032079414,140.85411239,8.4605342908,917.72198101,239.46787277,552.38371989,0.032079414,61.315550997,494.75925502,137.4435739,3.0666870114
session_6705777193,user15,6,0.2858513145,140.26398236,7.9505455505,918.59419282,239.42523287,552.52911433,0.2858513145,60.522440974,495.73029356,137.2266284,1.1140082416
session_6709002971,user15,6,1.1331036978,143.42238867,10.652156654,919.01032217,241.59299737,554.57405722,1.1331036978,64.019832413,495.62774568,139.6283877,6.9921830992
session_6751955279,user15,10,7.3231334326,154.42949166,22.053742068,940.44635173,256.62771336,571.21869946,18.35451229,73.384601136,518.82248366,153.34508484,7.3231334326
session_6761125013,user15,6,0.3948837082,141.20844239,9.2199641499,917.62837706,239.5349887,551.91840155,0.3948837082,62.001424528,493.57896759,137.70268286,4.8774790597
session_6869635181,user15,10,0.0585894697,142.38727664,9.6633132833,923.45888827,242.71782242,556.71099758,3.2024572967,62.037652077,501.27090529,140.00775002,0.0585894697
session_6871552747,user15,10,0.0514408764,142.01356649,9.5464846682,922.95868711,242.24770745,555.97949049,3.1503052031,61.782119962,500.58083909,139.63387525,0.0514408764
session_6873559742,user15,10,0.1717085855,139.37741516,7.9961603679,917.3815637,238.26999082,550.59923236,1.3854829661,59.833925899,495.35421642,136.40867267,0.1717085855
session_6896514118,user15,6,0.0205443053,140.54616361,8.3620766336,917.76464795,239.2322265,551.97731069,0.0205443053,61.084939618,494.30853597,137.22908028,2.9342026865
session_6899922431,user15,10,1.3365426312,145.77898663,12.948144492,928.81109204,246.88983231,561.34532028,7.4551231194,65.06173402,507.00348598,143.87914907,1.3365426312
session_6928670101,user15,10,0.0186549974,142.0450018,9.3081209161,922.85152924,242.27119148,556.22225573,2.6780250282,61.741674672,500.58022323,139.59427964,0.0186549974
session_7035039573,user15,6,0.3258022401,139.1969204,7.6916600297,917.27002969,238.06421893,550.37208472,0.3258022401,59.798527368,493.86426453,136.16623303,1.0346078249
session_7071815036,user15,6,0.0123462635,140.97283248,8.4149973812,918.30427063,239.78932089,552.91650691,0.0123462635,61.331620051,495.25760597,137.6508547,2.7788501227
session_7096197451,user15,6,0.3570181007,135.2741396,7.4302792018,904.46916972,230.06691853,537.92940502,0.3570181007,57.887607702,483.37454825,130.55661505,4.5393582653
session_7117038660,user15,10,0.0164404724,141.47700466,9.1734711728,922.21316463,241.57873639,555.1034059,2.6734663395,61.364414195,499.5330177,139.04978924,0.0164404724
session_7273659828,user15,9,1.6378364209,41.729303272,62.288439928,600.14419164,23.370433879,171.72130521,112.56432469,30.013205802,230.73751896,1.6378364209,114.0545819
session_7303796023,user15,10,1.1043369464,145.23705204,12.470888649,927.95139361,246.22134411,560.56775924,6.8895819769,64.584855856,506.1413466,143.27187282,1.1043369464
session_7323696974,user15,10,0.5230827097,140.62671708,8.1521139386,920.27154957,240.33088107,553.76613419,0.7596612487,60.697759069,497.05714399,137.89547168,0.5230827097
session_7331556356,user15,6,4.9437086272,148.3225277,15.677146468,921.87426613,245.63920644,558.08004275,4.9437086272,69.367335758,497.64798279,144.00071329,14.471665018
session_7394343234,user15,6,0.1511110727,140.67150195,8.0745977518,918.96847119,239.88114918,553.22443616,0.1511110727,60.855659707,496.09290616,137.5948195,1.4523641064
session_7455174174,user15,10,0.3615772673,140.90615241,8.2741633309,920.46543726,240.60580335,554.21416705,0.9895546055,60.8666799,497.80887248,138.13835155,0.3615772673
session_7471072415,user15,10,0.0694652666,142.57939658,9.7591235349,923.91402455,243.02064712,557.13075959,3.2806757299,62.17917273,501.61734734,140.24612477,0.0694652666
session_7526298886,user15,6,0.335803015,140.76863079,8.0834252187,919.53451103,240.16779834,553.67404206,0.335803015,60.847786721,496.74248062,137.7928106,1.028305063
session_7555598248,user15,6,0.4869196381,142.34312733,9.6039354289,918.63897692,240.79249477,553.88037871,0.4869196381,62.829236563,495.3840168,138.73758759,5.18209195
session_7567994107,user15,10,0.0174596084,142.06030731,9.2667424297,923.0157895,242.34992658,556.3590589,2.5721918218,61.742421655,500.57740715,139.63460919,0.0174596084
session_7644891163,user15,10,0.0189883013,142.34441007,9.3362772516,923.29733779,242.67822602,556.89571722,2.583162013,61.931153175,501.10615117,139.89622079,0.0189883013
session_7690305433,user15,6,0.0481418934,140.25402576,8.0404005711,918.17691457,239.23116089,552.13505867,0.0481418934,60.664783694,494.84799342,137.11827633,1.8914596017
session_7752667666,user15,10,0.2107346511,143.35250362,10.382715517,925.06651074,243.98172467,558.31362126,4.0863635085,62.815460155,503.05216563,141.10595707,0.2107346511
session_7758608287,user15,10,0.2742402122,141.08899514,8.3920939884,921.07148085,240.97068065,554.69278479,1.1579444557,60.992844537,498.25007388,138.4206969,0.2742402122
session_7761818276,user15,10,0.0159327819,141.6480356,9.1228579058,922.58646976,241.84828883,555.58531242,2.4743566701,61.457163509,499.79929737,139.22766354,0.0159327819
session_7779665504,user15,6,0.0799685949,140.75547474,8.1284500061,918.85271828,239.88260649,553.21394237,0.0799685949,60.96303455,495.95311646,137.61777201,1.7266917634
session_7800181258,user15,6,2.217195972,144.80006025,12.161465583,919.70521206,242.67016517,555.37497588,2.217195972,65.599151637,495.85338926,140.84028554,9.4217879447
session_7800269296,user15,10,0.1917109345,140.53706474,8.3183946205,920.20902191,240.19867708,553.45239029,1.3435279051,60.623698823,497.37732699,137.84581507,0.1917109345
session_7817103073,user15,6,0.0324819666,140.93913164,8.2299438661,918.9031217,240.03700838,553.4140577,0.0324819666,61.148589081,495.96176645,137.76192501,2.0314955994
session_7818234002,user15,10,0.0186220906,141.41735777,8.9293172062,921.45147217,241.31639668,554.94149946,2.2586402541,61.271258635,499.36837269,138.82009179,0.0186220906
session_7840296552,user15,10,2.5382164476,136.09884361,5.8712456422,826.59946297,213.24010499,519.35444929,3.3300056417,57.860627883,490.43385398,120.37795134,2.5382164476
session_7853127933,user15,6,0.4863579243,139.46733927,7.7849172111,918.00887882,238.57715296,551.12312991,0.4863579243,59.947955626,494.62509017,136.54901504,0.7942435631
session_7944252331,user15,6,0.0109818742,139.85860718,8.0106137338,917.30468363,238.58174849,551.06968926,0.0109818742,60.471969441,493.76810292,136.64837471,2.2320360015
session_7967310508,user15,6,0.5865934469,139.2210421,8.9008486476,912.55057064,236.06381176,546.57684242,0.5865934469,60.805226205,489.46324391,135.18594495,5.4908325242
session_7979911880,user15,10,0.4452360769,140.53254911,8.1310684915,919.6582592,240.03798548,553.37787011,0.8556761096,60.619786385,497.01918793,137.69753875,0.4452360769
session_7989414599,user15,6,0.0358210628,140.50602178,8.3904827629,917.24162991,238.99921082,551.63123147,0.0358210628,61.094427113,494.07325466,137.08493155,3.114462423
session_8048990636,user15,6,0.0209847392,140.87297856,8.2305726121,918.62848619,239.8696986,553.15650864,0.0209847392,61.124782426,495.73497658,137.64753353,2.1404308538
session_8057976280,user15,10,0.0825982383,142.56530345,9.806892761,923.81302693,242.96511696,557.01573372,3.3859044426,62.182971332,501.60546309,140.22163549,0.0825982383
session_8091715457,user15,7,1.0248983459,23.801484409,20.912585073,829.77449526,106.53287093,296.13894295,48.503675549,1.0248983459,234.62328211,40.649815876,50.830426007
session_8315992939,user15,6,0.3769563494,141.68025996,9.2965029701,918.05025681,240.0806532,552.84805009,0.3769563494,62.294782941,494.52475143,138.12899447,4.8106864122
session_8351091371,user15,10,0.0683375711,141.09536829,9.4556549799,923.13790812,241.59911345,554.62228188,3.2654045705,61.214983123,498.80197369,139.07606486,0.0683375711
session_8423329764,user15,6,0.0049697644,140.66034958,8.259918402,918.16565869,239.50646554,552.51453258,0.0049697644,61.056053807,494.99474119,137.39526258,2.4735698041
session_8553270286,user15,7,2.7385189905,7.8695810798,45.821001071,796.3635269,72.62814978,221.20074598,87.675600243,2.7385189905,176.00164805,23.038950297,87.412341091
session_8557723888,user15,10,0.1233314908,140.33640521,8.3606566653,920.04451167,239.9817553,553.02694401,1.5579778825,60.501249827,497.11707705,137.6948949,0.1233314908
session_8652341184,user15,10,1.4922709736,143.69559384,11.73415242,900.19291197,238.0418847,550.1193154,7.7248317505,63.574935198,504.03654336,137.94525731,1.4922709736
session_8666287398,user15,6,0.5347506033,140.58194189,8.0704731655,919.6835652,240.07763281,553.47544274,0.5347506033,60.685214563,496.72573237,137.70982445,0.7421239761
session_8671492463,user15,7,0.872351716,12.311479517,34.975623812,807.33425278,86.829939709,251.00508383,70.440955648,0.872351716,194.78451721,30.067305595,72.896927942
session_8691825471,user15,6,0.1653996776,140.36371994,8.6563680891,916.9960509,238.70992195,550.88531169,0.1653996776,61.204744132,492.95467676,136.94029005,3.944173793
session_8740037149,user15,10,0.0991870051,138.95429209,8.1766152795,920.00406756,238.90207429,550.90119297,1.6931035692,59.625453652,494.50922946,136.7795672,0.0991870051
session_8769036224,user15,6,0.0219280098,138.32198576,7.7610327912,914.13184925,236.05372263,547.11468463,0.0219280098,59.56583067,490.3894947,134.79006004,2.8447331673
session_8769983957,user15,10,0.1892629813,143.02990792,10.246087847,924.45389958,243.5147469,557.64036442,3.994426601,62.583276929,502.47407761,140.73707928,0.1892629813
session_8799729281,user15,10,0.2198453427,143.36741264,10.409666598,925.09515303,243.99959651,558.32312511,4.1283055313,62.832126498,503.07849719,141.12572124,0.2198453427
session_8850456125,user15,6,0.0411774084,140.90310042,8.2094338387,918.96039037,240.02879093,553.40273324,0.0411774084,61.110473569,495.96789517,137.74707637,1.9608913579
session_8901928958,user15,6,0.3786197493,140.74908033,8.0836835713,919.60586791,240.18388851,553.68614417,0.3786197493,60.824627081,496.78615482,137.80078779,0.9568126742
session_8934034457,user15,10,0.2714810782,139.45191451,7.8273322516,915.2594313,237.68366817,550.07383391,1.1332096869,59.85045131,495.45074691,136.02009879,0.2714810782
session_8957866546,user15,6,0.1255786636,138.38467931,7.5719480027,916.6387074,237.2056438,548.80967949,0.1255786636,59.366047908,491.74519841,135.48185488,1.5409015056
session_8993262613,user15,6,0.0278420995,139.43956254,8.079090456,915.18357573,237.41373851,549.24774795,0.0278420995,60.357423083,492.2327119,135.87494507,3.0398233157
session_9007689859,user15,6,0.1244447414,139.15395784,8.2044029424,913.70932409,236.59547678,547.90299602,0.1244447414,60.319193037,491.06381057,135.35225566,3.7217662272
session_9027946995,user15,6,0.0129730801,140.82034898,8.3850346596,918.1033699,239.58312466,552.58510079,0.0129730801,61.235418405,494.95275882,137.49318204,2.8038576055
session_9104752580,user15,6,0.1455720074,141.05029123,8.1672204502,919.40859535,240.33838509,553.96090945,0.1455720074,61.111629124,496.7636615,137.95522941,1.4785477113
session_9146515724,user15,6,0.3685916739,138.24292661,8.317594399,910.66350763,234.68525261,544.78873155,0.3685916739,59.94956864,488.45532568,134.05748308,4.7474679
session_9200040112,user15,10,0.2078231832,139.01804269,7.9622742747,918.64020161,238.43546965,550.558081,1.3048629057,59.623189284,494.52745352,136.44669922,0.2078231832
session_9295143657,user15,6,0.0096035364,140.91054446,8.2835906085,918.57996313,239.86952107,553.12142114,0.0096035364,61.190499541,495.60646873,137.66406766,2.3264386396
session_9322710701,user15,6,0.2896338686,140.50687572,8.0136830596,918.97383591,239.77318891,553.06482661,0.2896338686,60.685803268,496.17382421,137.49347422,1.1091866706
session_9411417025,user15,6,0.934211789,142.96285592,10.309943564,918.67419727,241.15302599,554.05054986,0.934211789,63.5784639,495.27180342,139.21021526,6.48419605
session_9485800222,user15,6,0.3768463458,140.77557626,9.0400571776,915.93294273,238.61354083,550.66529266,0.3768463458,61.681035774,492.91276104,137.02868114,4.8166057688
session_9501338931,user15,10,0.0303267296,140.40027745,8.5683602336,919.61220503,239.83607358,552.74859645,2.0620114532,60.567483935,497.47926694,137.66783717,0.0303267296
session_9505884451,user15,6,0.051951206,140.8347581,8.5200456194,917.72499671,239.43811489,552.2671266,0.051951206,61.347840088,494.52957413,137.43470955,3.2495262494
session_9657892306,user15,6,0.0149704557,140.72680688,8.3809710536,918.15302258,239.51143774,552.43338027,0.0149704557,61.183843567,494.73378545,137.43320361,2.8398867485
session_9680819394,user15,6,0.5163904536,142.32764692,9.6352040346,918.48878267,240.7029548,553.72892117,0.5163904536,62.841330673,495.26942363,138.6862557,5.2788487002
session_9729063367,user15,6,0.2833530112,142.2777108,9.2938798083,918.96235643,240.92435851,554.3161774,0.2833530112,62.598505509,495.98767857,138.74117206,4.4447289013
session_9734404751,user15,10,1.1082585056,145.31742841,12.50504337,928.27076356,246.40095171,560.81012956,6.8970654963,64.643664212,506.2722851,143.40273477,1.1082585056
session_9767538073,user15,10,0.064345938,141.69507182,8.8251939783,922.01522982,241.75835504,555.74026561,1.8626576228,61.425707484,499.73313213,139.10621633,0.064345938
session_9795347408,user15,6,0.4148261929,140.30028113,7.977102583,919.07170837,239.6174858,552.78734018,0.4148261929,60.516046077,496.0340722,137.35929571,0.8962478152
session_9809839685,user15,10,0.2881571269,141.36747355,8.4391995145,921.19885348,241.24139055,555.17406096,1.1321136716,61.174456069,498.75600899,138.64050592,0.2881571269
session_9812281532,user15,6,0.4108366943,140.20776778,7.952590265,918.85772165,239.49160008,552.58881036,0.4108366943,60.455629797,495.85923119,137.26269485,0.9008326404
session_9844037738,user15,6,0.0818335669,141.08215209,8.6455992082,917.81441948,239.64741054,552.56895093,0.0818335669,61.561813673,494.77282274,137.62875052,3.4664987519
session_9905998143,user15,6,0.4623001377,140.29331785,7.983102426,919.10771448,239.64429111,552.81471892,0.4623001377,60.503114075,496.09713515,137.37751609,0.8297878122
session_9921687223,user15,6,0.5389999818,140.18160042,7.9482967767,918.35244567,239.40697182,552.48411564,0.5389999818,60.413852426,496.02901914,137.21210546,0.7292560022
session_9955756216,user15,6,0.0455343421,137.35349112,7.365275534,914.30046078,235.51296376,546.18546,0.0455343421,58.756275178,489.43297767,134.23042537,1.9709531016
session_9983042278,user15,10,0.1061309717,141.41872419,8.6737981897,921.79486898,241.46385793,555.30915553,1.6497162072,61.230522124,499.12640572,138.84528366,0.1061309717
session_0005840196,user16,6,0.5079030052,140.71181654,8.0834060372,919.53133596,240.13399494,553.62119039,0.5079030052,60.771233005,496.94341094,137.76710806,0.7738782463
session_0025450757,user16,6,0.0498837092,140.68240968,8.4799033812,917.56337794,239.2550265,551.97516395,0.0498837092,61.243542189,494.26235213,137.28946609,3.2356050113
session_0031637060,user16,6,0.2107218203,139.88983912,7.6152707868,910.49375057,237.19351698,549.80170763,0.2107218203,60.258546824,495.12623779,135.75089138,1.2736690197
session_0064281061,user16,10,0.3303061431,140.43559836,8.1487312015,919.26057087,239.81855774,553.04716891,1.0335417747,60.543769371,497.02022918,137.55424878,0.3303061431
session_0082594441,user16,6,0.0727748774,139.32701713,7.6449709622,913.67342236,237.04561378,549.20882514,0.0727748774,59.97241005,493.50296241,135.54741959,1.7247224037
session_0083463746,user16,10,0.1788312005,139.11935943,7.8945802847,916.3753187,237.7023227,549.8217953,1.3636648322,59.650179394,494.91246615,135.99558003,0.1788312005
session_0148970615,user16,10,0.094590995,141.00791723,8.5578097202,920.61409479,240.73514011,554.2442142,1.6766589125,60.949247762,498.42587413,138.30822152,0.094590995
session_0155746039,user16,6,0.4125881648,140.4138171,7.9982971179,919.050568,239.72164123,552.97303206,0.4125881648,60.590762388,496.24548939,137.44623389,0.8995034079
session_0164409530,user16,10,0.085005992,141.13520816,8.6232984821,921.09646715,240.98005106,554.57714672,1.7298311327,61.040703473,498.66600502,138.49348555,0.085005992
session_0204804464,user16,6,0.5802224357,139.52076674,7.7222349751,915.96929853,238.00774211,550.54460834,0.5802224357,59.941257498,494.97936892,136.19828615,0.6759038054
session_0223955219,user16,6,0.3636380916,141.85009545,9.3107397887,918.13778124,240.26119865,553.176916,0.3636380916,62.392965934,494.89448729,138.26989124,4.7609966986
session_0307733025,user16,10,0.4078988637,140.3659098,8.1038612263,919.4309743,239.8068248,553.01173999,0.9080964317,60.504663998,496.76863013,137.52367485,0.4078988637
session_0408822104,user16,2,1.1613414125,86.009493767,1.1613414125,852.13106011,170.11590626,436.06083797,7.0891951554,27.443017076,387.19871744,84.665333449,10.554345737
session_0482518942,user16,6,0.4439284162,140.58376265,8.0421254211,919.28556462,239.9417002,553.32487229,0.4439284162,60.69697441,496.61092985,137.61820906,0.8566160489
session_0668352196,user16,6,0.6691613771,142.37910525,9.8365806924,918.05681602,240.55369534,553.37789935,0.6691613771,62.994755178,494.91860034,138.64687927,5.7501800187
session_0729974131,user16,6,0.116947026,140.64557886,8.0668835104,918.54272445,239.70852647,552.9953495,0.116947026,60.855076567,495.9401256,137.48190599,1.564779482
session_0770188364,user16,6,0.0288145609,139.424823,7.7740195142,915.20870697,237.45064932,549.63952054,0.0288145609,60.104890737,493.32285126,135.83182255,2.0075017155
session_0844521549,user16,10,0.5096651932,138.68916197,7.5319130939,914.58041688,236.66129695,548.53907582,0.7641780288,59.350222168,493.72924495,135.19487276,0.5096651932
session_0859353781,user16,9,5.7490373777,67.742140009,104.61318813,521.08138819,7.6489839772,132.48437087,165.29177831,63.817539066,238.70184504,5.7490373777,168.41142836
session_0953745782,user16,6,2.3394260265,114.54324677,4.1486151405,874.3519635,202.26225316,492.46399379,2.3394260265,44.96884048,442.73586248,109.5097406,7.4752379911
session_1148126229,user16,10,0.0197374119,142.20709686,9.3501389816,923.0583566,242.476734,556.54797496,2.684189774,61.850302326,500.8783023,139.75537118,0.0197374119
session_1199280052,user16,6,0.6281705725,140.42157186,8.0420618121,919.37088386,239.83465669,553.10762534,0.6281705725,60.562652735,496.57071312,137.53074315,0.6379364628
session_1256331958,user16,10,0.0375956158,142.21058195,9.5122910308,923.13895433,242.48416166,556.42946724,2.9983031913,61.892331462,500.92842361,139.80068011,0.0375956158
session_1271171766,user16,10,0.0390915219,141.32046163,8.8360191859,922.00412148,241.42040731,555.06773235,2.0430763312,61.196738994,499.08521053,138.84449498,0.0390915219
session_1386411131,user16,10,1.9615585489,144.7393879,13.550617492,927.5499028,245.28488246,558.17304175,8.8590768977,64.65841465,504.75149295,142.87399084,1.9615585489
session_1427407488,user16,6,0.0456425695,140.6079781,8.1241287367,918.50269327,239.62709758,552.788602,0.0456425695,60.902754435,495.48118867,137.43513486,1.9156619738
session_1484409764,user16,6,0.0058174022,140.76627782,8.3181730159,917.97456591,239.54318503,552.56925086,0.0058174022,61.159701027,495.03750334,137.44761255,2.627137577
session_1535403881,user16,10,0.0731986844,139.03476197,7.9037748748,913.23654716,236.55645633,548.40998977,1.7643486857,59.569345049,495.13420049,135.28668001,0.0731986844
session_1619535766,user16,10,0.1435991153,141.03138942,8.4913522719,920.74538144,240.7966679,554.38217588,1.4922253622,60.956819377,498.3723013,138.33193392,0.1435991153
session_1653923890,user16,6,1.572983934,144.02550324,11.269517643,918.86917957,241.91564253,554.78488699,1.572983934,64.695405931,495.77012809,140.05721769,8.0338684055
session_1667382627,user16,10,0.4022325195,140.65672654,8.1734266606,919.66797115,240.15923737,553.5802097,0.9181026976,60.698117343,497.31281436,137.80250687,0.4022325195
session_1717253391,user16,10,0.3003537386,140.44123303,8.1535638428,918.91538752,239.73132125,552.94616151,1.0855140786,60.543466351,497.08818031,137.50467344,0.3003537386
session_1826587360,user16,10,0.5317536616,141.00090239,8.2158500597,920.26261177,240.62587422,554.33244807,0.7498494473,60.938834959,497.76571983,138.14870547,0.5317536616
session_1857845924,user16,6,0.0754353099,141.26313024,8.6817472087,918.2730395,239.96534965,553.05128825,0.0754353099,61.673489609,495.14363308,137.86099128,3.415615101
session_1927726888,user16,10,0.1731020397,141.09630243,8.4750150232,920.90004259,240.90485386,554.56651646,1.4030192417,60.997973339,498.43668986,138.40354449,0.1731020397
session_1957205172,user16,10,0.1445615443,141.31578501,8.5592370442,921.07085762,241.14773528,554.94700631,1.4945199844,61.145963833,498.89592592,138.60743055,0.1445615443
session_1976172513,user16,6,0.8959986406,138.5387635,9.0872153916,911.03060337,234.68510196,544.23336001,0.8959986406,60.559124189,487.43573776,134.26567272,6.3465642426
session_2000054586,user16,6,0.0216859099,141.39085658,8.5513438357,918.72921957,240.27617455,553.66991492,0.0216859099,61.638494618,495.89759885,138.04545287,2.9046785274
session_2083267904,user16,10,0.4214186046,138.93235818,7.5982874361,913.90152504,236.86597138,548.89506959,0.8763996063,59.508314493,494.30247775,135.38430546,0.4214186046
session_2100509039,user16,6,0.9482541102,142.18832801,10.140274725,917.56061721,240.13975158,552.42614857,0.9482541102,63.074803367,493.80953985,138.42924765,6.5262614897
session_2106017813,user16,10,0.5758517535,140.17687638,7.9911713689,918.95613434,239.48744324,552.56924261,0.6906287504,60.390788642,496.20773136,137.26888983,0.5758517535
session_2191635812,user16,6,0.3485429424,140.14030522,7.9233822445,918.50196154,239.32233916,552.35166357,0.3485429424,60.423402399,495.63139788,137.14064108,0.9975758962
session_2194913037,user16,6,0.5196838308,140.54685814,8.0445318039,919.28425519,239.92392812,553.2865892,0.5196838308,60.659599586,496.65975033,137.60430824,0.7575141334
session_2393535067,user16,10,0.0950282523,140.82522924,8.5482015821,921.08746437,240.72740658,554.11395768,1.6843845505,60.838347825,498.0514992,138.27255463,0.0950282523
session_2448679159,user16,6,0.2092778561,139.26081625,7.7107983103,917.03993655,238.06936244,550.37812234,0.2092778561,59.883109812,493.70639289,136.18207014,1.2767280191
