session,user,Cluster,Distance,Distance_Cluster_1,Distance_Cluster_2,Distance_Cluster_3,Distance_Cluster_4,Distance_Cluster_5,Distance_Cluster_6,Distance_Cluster_7,Distance_Cluster_8,Distance_Cluster_9,Distance_Cluster_10
session_8671492463,user15,2,0.2997116986,38.355317126,0.2997116986,10.077335707,5.0412674097,3.2592335949,2.5709779015,65.157579663,17.139375731,61.411479313,180.97214834
session_8691825471,user15,4,0.8596300958,31.503837707,1.0520100976,10.683395402,0.8596300958,3.3361472289,7.0730966705,52.913256095,12.971962176,44.1436584,164.59711778
session_8740037149,user15,6,0.5109217465,64.529755721,5.9584202752,6.4799916937,16.754682059,4.942322323,0.5109217465,98.631220555,36.308095153,89.515702984,232.72889277
session_8769036224,user15,2,2.5336960305,34.235481776,2.5336960305,20.027582464,6.7031885001,9.4332245375,8.4773624919,61.501573033,15.31988416,61.49468959,167.39754521
session_8769983957,user15,6,0.4433995648,56.9688997,4.198960185,8.9376936865,14.942652222,5.4022655324,0.4433995648,91.159838103,30.764602444,88.558413947,217.69391802
session_8799729281,user15,6,2.2744337288,64.271662419,7.9519337073,14.105738717,21.653872165,10.190804291,2.2744337288,101.47278723,36.814629078,102.28297689,229.24174069
session_8850456125,user15,2,0.5487587636,42.15392417,0.5487587636,5.0758137856,3.7318342757,0.6627540361,2.3394245665,67.726043481,19.856680318,56.460115688,189.04685543
session_8901928958,user15,2,0.836551326,38.907941903,0.836551326,5.7044740577,2.4688701229,1.0113326146,4.1726479394,63.146919593,17.882628597,52.227580997,181.30203341
session_8934034457,user15,5,0.2202693034,51.964120516,3.9204238549,1.0516194282,6.6499749945,0.2202693034,3.4889483932,77.18445014,27.527462119,58.92476717,207.30205765
session_8957866546,user15,5,0.6107192209,45.229018592,1.1083921253,4.0376589135,4.9473986976,0.6107192209,2.2706157176,72.253467823,21.988193661,61.28822945,195.63293885
session_8993262613,user15,5,0.5335948556,41.796770143,1.7042840932,4.3781059666,2.4430799826,0.5335948556,4.6072007957,64.548681088,20.06102883,48.144361172,186.84792617
session_9007689859,user15,5,0.1908410659,45.144621028,1.8865518735,3.2826036066,3.7427681887,0.1908410659,3.4290540211,68.992588074,22.209513385,52.409915782,194.629404
session_9027946995,user15,2,0.3796047035,39.763545144,0.3796047035,9.9334994819,6.0928820942,3.4555999581,2.205765253,68.250061639,18.046379708,66.694271329,184.19787973
session_9104752580,user15,3,0.4828336371,72.960094696,12.941519999,0.4828336371,17.170866298,4.6277506705,8.3338015623,100.5558223,44.419328621,75.415688751,243.89459749
session_9146515724,user15,5,0.2413583152,45.429389855,1.4793125323,3.3453784535,4.3105779228,0.2413583152,2.778325687,70.901739048,22.225826976,56.969270495,195.81929377
session_9200040112,user15,5,0.658232323,55.319606822,4.6438190882,0.7280807528,8.6667985775,0.658232323,3.1468902986,82.439369789,29.934846389,65.799082668,214.16893599
session_9295143657,user15,2,0.6989653852,43.928839675,0.6989653852,8.417643199,7.2762426406,2.8922471728,1.0944417717,73.285306789,20.981893143,69.41338864,192.83506563
session_9322710701,user15,2,0.2002420099,35.624386438,0.2002420099,7.6355855549,3.0466862876,1.7845229607,3.1322278992,60.282312791,15.370441385,55.584798026,175.31011666
session_9411417025,user15,5,0.3944023052,45.399212437,3.0588285521,2.9502037337,3.4426857185,0.3944023052,5.1194124133,67.515829881,22.849400953,48.033699919,193.7134983
session_9485800222,user15,8,13.372958083,18.747885093,27.35405408,54.938262035,16.765458112,37.865200469,48.517780732,29.437569459,13.372958083,36.719994568,103.60401144
session_9501338931,user15,5,0.4167584692,52.115176192,3.142359899,1.6075269959,7.9169078514,0.4167584692,1.6870266612,79.598348922,27.278178371,66.326371949,208.83907113
session_9505884451,user15,2,0.6560925795,42.099580999,0.6560925795,5.2480770199,3.2622082256,0.7104859842,2.9048437817,67.10583435,19.892204649,53.976677,188.55212735
session_9657892306,user15,4,1.1955206738,27.837572721,5.8385263347,19.513352418,1.1955206738,9.4976719636,16.380725988,43.958311364,12.277498406,29.963202245,149.68713799
session_9680819394,user15,5,0.4060750968,53.782726654,3.5551134382,1.2486328017,7.9583325331,0.4060750968,2.2594375139,81.19993636,28.505920443,65.45561863,212.00311021
session_9729063367,user15,6,0.2757124769,50.391093161,1.7061716969,5.724093059,8.7036875554,1.9849237737,0.2757124769,79.998920759,25.587245992,70.901856105,206.16314815
session_9734404751,user15,6,0.3317061082,56.704784604,3.2898023839,3.5718095926,10.708537554,1.7278146408,0.3317061082,87.131191819,30.426396232,74.324551511,218.01441184
session_9767538073,user15,6,0.0653589428,56.732805554,3.7631819166,6.4656282844,13.293742978,3.736935441,0.0653589428,89.344311664,30.486051304,83.235575377,217.85203797
session_9795347408,user15,5,0.5580669426,53.708744613,4.7919937062,0.6789582919,8.2050896013,0.5580669426,3.3427357797,79.495026188,28.993466046,62.897151103,210.36923269
session_9809839685,user15,6,0.1298079811,59.477535129,4.1765542162,4.8955088334,13.272245288,3.0676851132,0.1298079811,91.732356992,32.421447404,81.764623524,223.55964356
session_9812281532,user15,6,0.6517159379,53.163951705,2.6761517089,3.0638785496,8.808327256,1.0177049896,0.6517159379,81.821450602,27.705096955,69.365081064,211.7465486
session_9844037738,user15,5,0.1247891294,50.430751782,2.4838968835,2.0210758066,6.259937781,0.1247891294,2.0794582683,76.739924175,25.90732608,60.86438881,205.74783157
session_9905998143,user15,4,0.4910663041,31.376686194,2.2392614304,11.353066596,0.4910663041,4.1191146689,9.5246514627,51.604639366,13.375063475,40.247430865,162.53726097
session_9921687223,user15,4,1.2116006003,35.283951677,2.7088626064,6.7731907391,1.2116006003,2.0565943615,7.9372135668,55.639558209,16.292132982,42.461045903,170.73731916
session_9955756216,user15,4,1.3036734653,27.687773901,3.2152276018,17.319561336,1.3036734653,7.5648371742,12.236821748,47.49892473,11.32100093,39.366708447,152.4138602
session_9983042278,user15,3,2.0904285407,69.956665529,8.3543242215,2.0904285407,17.005046091,3.6600087033,2.2963278007,101.9741503,40.749643985,85.268439842,242.46711477
session_0005840196,user16,2,0.2781291227,37.995036261,0.2781291227,6.7055766903,2.6070280226,1.2660290015,3.3616740589,62.464363857,16.981875349,53.197296353,180.21711444
session_0025450757,user16,3,7.7369589292,102.12060873,32.323417619,7.7369589292,35.12986087,17.748901794,24.883018282,128.85781954,70.241878417,91.893664155,286.26758402
session_0031637060,user16,4,0.2602657913,30.213201322,2.2790617081,10.600812646,0.2602657913,3.6931479579,9.2624210845,49.656218539,12.694776511,39.240416973,159.97072118
session_0064281061,user16,6,0.3722974322,48.960716217,1.8818311089,7.4545998605,10.175330487,3.2541214065,0.3722974322,80.47358816,24.710227327,78.01803416,202.78652364
session_0082594441,user16,5,0.4020674388,43.594277437,2.9798963722,3.0545051838,3.2044083728,0.4020674388,5.1838001558,65.396915855,21.695302278,47.689179291,189.68710536
session_0083463746,user16,5,0.5991560948,49.14988442,4.718469161,1.3437392689,5.7434516778,0.5991560948,5.478477157,72.502732952,25.98635527,54.411236098,200.17626414
session_0148970615,user16,5,0.5075686574,54.153133968,4.7111304423,0.6493713659,7.9353012996,0.5075686574,3.6003435845,80.0960773,29.224224938,62.30138048,211.40646865
session_0155746039,user16,4,0.6113192657,32.491077578,1.8679065127,8.3586757125,0.6113192657,2.4931686195,7.7710740382,52.982822575,13.966146862,42.546840235,166.06121953
session_0164409530,user16,2,0.6471265268,30.454525863,0.6471265268,13.252934884,2.7894193616,4.7381366753,5.8495094934,54.216062881,12.183919416,52.295101776,162.41008679
session_0204804464,user16,3,0.6229575144,54.260220748,6.5918884216,0.6229575144,7.9385550626,1.1889420963,6.2044213807,78.035585775,29.998179265,57.61759957,209.45317852
session_0223955219,user16,2,7.3546238864,27.761137343,7.3546238864,30.708322574,8.8817308369,17.080412728,17.809055119,52.472261743,12.404846195,58.909238853,147.89269081
session_0307733025,user16,5,0.0711223171,46.93486976,2.6083551374,1.9433866282,5.503245375,0.0711223171,2.7434229634,72.011910131,23.73522461,58.623588716,197.85038252
session_0408822104,user16,5,1.5538787682,42.463188074,5.0244216379,3.8923551758,3.0019155234,1.5538787682,8.4368188359,61.570116604,21.707130196,41.842529145,184.84290333
session_0482518942,user16,4,1.3721323307,36.487148388,3.2553959142,6.3232878368,1.3721323307,2.0943751045,8.5895603308,56.625108344,17.091675551,42.308792849,173.45692603
session_0668352196,user16,2,0.4268793817,32.633853279,0.4268793817,9.9876359084,1.6293381365,2.8856086921,5.4630323176,55.742371635,13.507490059,49.292640406,167.91147224
session_0729974131,user16,2,0.2506690197,34.786330449,0.2506690197,8.6044206312,2.1725540247,2.1388735801,4.1496198917,58.42582243,14.860647793,51.21535458,173.0356441
session_0770188364,user16,3,0.1916950248,57.836557185,7.1793880468,0.1916950248,9.7507922654,1.4204913133,5.5324149622,83.00009201,32.465807804,62.976714994,217.09070123
session_0844521549,user16,5,0.290602857,45.336845843,1.2595445284,3.3876812193,5.1120739718,0.290602857,1.8276202285,71.826584821,22.174390571,60.768118228,195.66382561
session_0859353781,user16,4,1.6928044025,23.071035647,4.8614202183,20.997885592,1.6928044025,10.099717739,15.388243345,40.978429917,8.8695494533,36.840387751,140.24315916
session_0953745782,user16,2,0.5062606842,39.933826487,0.5062606842,5.5299033858,4.200609594,1.0147185212,2.1397894697,65.902745885,18.271449251,59.860357252,184.86375717
session_1148126229,user16,3,0.317544492,63.142067154,7.0201374448,0.317544492,12.090941161,1.6381148699,3.4441837803,91.04304329,35.927506506,70.552552177,228.67639795
session_1199280052,user16,6,0.2731023055,49.929160031,1.8578791223,7.249220708,10.058425703,3.0821541491,0.2731023055,81.279214716,25.345401735,76.865251969,204.83646981
session_1256331958,user16,6,0.4617359804,48.154901686,1.7989320674,8.190290724,10.057789562,3.5414624984,0.4617359804,79.401294371,24.181734636,77.114001129,200.89440745
session_1271171766,user16,6,0.2036958776,56.718959144,3.9511913852,7.2560089563,14.043450105,4.3557951343,0.2036958776,90.210779551,30.559905868,86.308380659,217.51991039
session_1386411131,user16,6,0.3619669194,62.195722762,5.454342109,6.4100174164,15.91949769,4.6185020056,0.3619669194,95.83249062,34.711353306,87.865517718,227.80926345
session_1427407488,user16,3,1.0938704085,54.529424705,7.386820857,1.0938704085,7.3873558955,1.5774938062,7.7089524367,76.493871589,30.371348472,52.325387574,209.32875807
session_1484409764,user16,2,0.6917223196,33.119578584,0.6917223196,9.3061736905,1.3172189041,2.520662949,5.5619447031,55.128018819,13.90535134,46.390864133,168.80019808
session_1535403881,user16,6,0.5182704071,51.661545807,2.2390947185,3.3568197206,8.5109359234,1.0132869274,0.5182704071,80.788996581,26.727595579,70.013765994,208.30507638
session_1619535766,user16,5,0.3448085187,47.065734158,1.4131975874,3.2333501825,5.6496202315,0.3448085187,1.6749050008,74.204695716,23.360030972,62.377337569,199.26344463
session_1653923890,user16,4,1.1362538785,35.028323664,1.5229158996,6.6925744388,1.1362538785,1.5259821945,6.0865025044,56.094859404,15.40313107,44.650573671,172.61989788
session_1667382627,user16,4,0.8252628654,25.679045381,2.8981003969,16.248629963,0.8252628654,6.8409434345,11.580376824,44.795372591,9.890302226,38.87352939,148.73002707
session_1717253391,user16,2,0.6182954959,33.733490889,0.6182954959,8.0617468642,1.5793180378,2.0304528139,5.278418722,56.897669703,14.353139986,49.680887397,170.16535922
session_1826587360,user16,5,0.7207863071,55.711411701,4.1510520057,1.1906720323,9.3865261832,0.7207863071,1.7620861659,83.651297303,30.03573887,68.525517159,215.4931285
session_1857845924,user16,4,6.8542373927,21.370201335,10.247463042,34.069898258,6.8542373927,19.440816405,23.930173173,39.375493872,9.3404156555,41.55945353,129.82103052
session_1927726888,user16,6,0.802444831,47.645791192,1.5933562388,3.80255787,7.01777913,0.8115171461,0.802444831,75.58852827,23.896985562,66.183320266,200.05171587
session_1957205172,user16,2,0.4461063887,33.713594259,0.4461063887,11.715969552,3.9776858875,3.9933171488,4.0016873729,58.86626917,14.308784978,56.776678086,169.82408613
session_1976172513,user16,2,0.6602446012,32.279774633,0.6602446012,9.3996443115,1.3239401164,2.6813061978,5.9411756347,54.947477886,13.329990945,48.400510649,167.10067093
session_2000054586,user16,5,0.7277783677,44.350174212,0.8524518426,4.6693132071,5.0299711365,0.7277783677,1.5733412722,70.811832702,21.255208936,60.605865471,194.24320152
session_2083267904,user16,2,0.150871049,34.220036821,0.150871049,8.5861234778,3.1485264571,2.3501910087,3.6185415493,59.562692751,14.493115526,57.227167835,171.89438669
session_2100509039,user16,4,4.6843618341,27.446474279,15.811770862,26.034809075,4.6843618341,16.741435229,29.10272334,34.32799427,15.466638016,14.922583787,137.71454287
session_2106017813,user16,5,0.3064782358,42.254978504,2.262737978,3.4112398975,3.1056889532,0.3064782358,4.3161434805,64.584979147,20.561837667,49.267171548,187.59734967
session_2191635812,user16,5,0.2818805396,42.764589912,2.0542386982,3.5416187952,3.1600672622,0.2818805396,4.0020279748,65.392093102,20.815282937,49.562584784,188.88239303
session_2194913037,user16,2,0.3231926044,37.438775837,0.3231926044,6.3564694987,2.8419064196,1.1877742983,3.2347379079,62.256834778,16.693169071,54.902835989,178.86752959
session_2393535067,user16,6,0.5141543366,48.719762869,1.3554562104,4.7806887152,7.5338765998,1.284541937,0.5141543366,77.740659354,24.480117018,68.391920643,202.58201956
session_2448679159,user16,2,0.4074388786,33.34006017,0.4074388786,9.3011524116,1.9072022806,2.4977895737,4.7137565517,56.316204194,14.019290724,49.567446779,169.44998479
session_2494483407,user16,5,0.7277652866,45.436045631,0.9580471902,4.2941946881,5.8334532386,0.7277652866,1.163291953,73.04649323,22.139594951,64.065408157,196.08874311
session_2504044224,user16,4,0.2358939442,30.467987359,4.8098183929,11.526240508,0.2358939442,4.9652374614,12.699423656,46.21856851,13.681036776,30.776694111,157.86366117
session_2507081148,user16,5,2.0815696288,50.785002582,7.3496220785,2.7504486651,5.5398765536,2.0815696288,9.3250769585,70.163494898,27.820900287,44.033630551,201.11769376
session_2511664006,user16,5,0.5063672079,51.55627235,2.6660876594,2.1253373887,7.8556808659,0.5063672079,1.3149921648,79.681289975,26.808651444,67.295774807,207.76497437
session_2636442787,user16,5,0.7484208779,53.508690399,3.0852660313,2.0285489409,8.8564666425,0.7484208779,1.152503465,82.319733808,28.147237438,70.101708338,211.95725983
session_2675887724,user16,2,0.9086976694,32.581116251,0.9086976694,14.948670034,3.7419433581,5.8757595015,6.4763029162,57.883276261,13.555205292,55.482014278,166.78518187
session_2683617861,user16,3,0.3157497899,61.725641668,6.6651919206,0.3157497899,11.647863934,1.4801090815,3.3345704233,89.565446317,34.860639849,70.336660017,226.04432903
session_2853115772,user16,5,0.7136030276,56.368081621,4.5066720457,0.9302467836,9.2697716193,0.7136030276,2.3537237422,84.042523292,30.690800459,67.220417396,216.14672961
session_2926423726,user16,2,0.0924641411,36.742928045,0.0924641411,7.5077214039,3.353520444,1.7538673082,2.9089911726,62.324735754,16.131553376,57.290583531,177.5273046
session_2977418379,user16,6,0.687080821,53.820915113,3.1382239637,2.9023606529,9.3323259599,1.1349589966,0.687080821,82.273025467,28.365469351,69.690342824,212.52731463
session_3067782503,user16,5,1.471887525,41.080421502,4.2645167005,4.4869376202,2.3214411879,1.471887525,8.0793270215,60.324858734,20.572827143,40.734108657,182.26648046
session_3071944492,user16,3,0.2157247153,66.169200073,8.9924318197,0.2157247153,14.231422707,2.6779038212,4.8392730133,94.659838164,38.575729299,74.970795257,233.40531525
session_3111638188,user16,2,0.4234464432,32.28140636,0.4234464432,11.57104509,2.5318909191,3.8812941308,5.6190838191,56.906665741,13.313355417,53.593747894,166.79391501
session_3206758270,user16,5,0.1860035667,45.161020041,2.4326048673,2.5557720724,4.1777275178,0.1860035667,3.9290671372,69.417423151,22.568287502,54.438798252,193.71195737
session_3292709802,user16,1,2.7567730784,2.7567730784,58.511850614,91.39648033,47.037127674,71.842949132,79.89459377,5.4975141423,13.598161305,72.295639238,32.936796419
session_3325125266,user16,6,0.1766589868,54.621627123,3.1178042257,4.3886838748,10.846601421,2.1027048119,0.1766589868,85.121295476,29.017597032,75.496983652,213.58452314
session_3348997730,user16,4,8.2464816226,22.254943032,8.5728156823,33.27014652,8.2464816226,18.640369705,20.333494338,43.838022412,9.4723433137,51.918213388,133.36555055
session_3349837388,user16,5,0.4734588388,55.490056712,4.4743951825,0.7591886153,8.3483230183,0.4734588388,2.8666253906,82.021159438,30.039975188,63.505357917,214.45344006
session_3367539943,user16,5,0.8441218138,37.541345152,0.9471904726,5.4740327675,2.0675469359,0.8441218138,4.2955289595,60.634905088,16.954750619,50.144507358,178.59935199
session_3398028555,user16,4,0.6361467388,23.405934069,4.0288575139,17.258040313,0.6361467388,7.7401483527,13.509462467,40.615190878,8.7589534827,35.425147562,142.68332657
session_3432278825,user16,2,0.7750265764,43.324756164,0.7750265764,5.1586038764,5.6100648933,1.0704157699,1.3251069884,70.788475435,20.799359301,63.687263846,191.18390168
session_3441069300,user16,2,1.404765746,31.816606745,1.404765746,11.625330522,1.5710127138,4.2154187037,8.0281414123,54.75103634,13.254367125,48.397118964,164.95436216
session_3554942752,user16,5,0.3105038697,45.219137171,1.1519214611,3.5937171554,4.8338183202,0.3105038697,1.9741185048,71.606106672,22.094465398,59.733397172,195.29420986
session_3573257812,user16,6,0.6887505963,62.954074888,6.1204041473,7.849454855,17.774576016,5.9296587758,0.6887505963,98.301511525,35.350607344,94.459232757,228.98557257
session_3583196291,user16,5,0.2513419379,44.421605946,2.7752856846,2.8004863788,3.5916778289,0.2513419379,4.5208996513,66.864354797,22.106007125,49.797479169,192.03316548
session_3633594681,user16,6,0.5922163373,63.403372063,5.8203504076,6.9523681444,17.09724483,5.2967536716,0.5922163373,98.608375715,35.541301345,92.978257329,230.34666348
session_3641975156,user16,2,0.1940033778,39.34301682,0.1940033778,6.4601162045,3.3441401087,1.2236457581,2.6843639872,64.897064008,17.851273357,56.435723279,183.25712524
session_3656309644,user16,2,23.244543164,47.005403331,23.244543164,56.450107024,34.353209303,39.493431865,30.957841519,84.158201452,30.566091316,113.7937663,169.83077506
session_3726985009,user16,4,1.5504604993,24.425100134,2.2982732142,14.643771545,1.5504604993,6.1073241588,10.104905127,45.567499443,8.8329993783,46.901456495,147.31800106
session_3735635217,user16,2,0.2764630027,39.482712585,0.2764630027,9.7066173071,5.5773837716,3.1616242397,2.1442730082,67.215339115,17.939334476,63.841318726,183.21577981
session_3758493378,user16,2,0.707602299,43.136739592,0.707602299,5.221265988,5.6801720678,1.1088036806,1.2496188932,70.781754118,20.583413951,64.505936061,191.12740863
session_3780421656,user16,6,0.1436557791,51.384708152,1.9344136314,5.5690025373,9.5347335282,2.1629597446,0.1436557791,82.068935419,26.368169303,74.410490572,207.96620082
session_3789156921,user16,2,0.5186857796,43.83705898,0.5186857796,6.2351371668,5.7973670393,1.5046813945,1.133732709,71.721417785,20.950634781,64.139458192,192.68503919
session_3974162531,user16,3,0.4302087171,57.988673055,5.4611757488,0.4302087171,9.7530200139,0.8819258187,3.1782441755,85.126250672,31.983329687,66.79728186,219.12930128
session_3977845081,user16,2,0.8973023345,46.501573865,0.8973023345,4.7869176545,6.2724822097,1.0125996559,0.985891014,74.823902242,22.769739542,65.710494518,198.55327399
session_4026966824,user16,2,0.9513461432,37.953056851,0.9513461432,6.1093543538,1.7980272435,1.1194130793,4.7996341641,61.000042372,17.27967345,48.61085619,179.07249322
session_4061862561,user16,3,1.2443385665,53.899950478,6.8053609151,1.2443385665,6.8162417606,1.3157776288,7.247648311,75.746691011,29.839189005,50.796697021,208.16920089
session_4098547958,user16,6,0.1974994328,60.757858541,4.7362191555,5.7612039307,14.702784964,3.9146414304,0.1974994328,94.070017697,33.453650286,85.870880801,225.70538383
session_4224530762,user16,3,0.1026165888,65.688069663,10.225312983,0.1026165888,13.073296516,2.8681151926,7.2387122765,91.251168123,38.688925487,66.612338929,230.95121003
session_4238071281,user16,5,0.2360601154,47.600863492,1.8120668137,2.7697963959,6.003926967,0.2360601154,1.5283939503,74.204884459,23.91456178,61.886425345,199.90878634
session_4257599094,user16,3,1.7182949742,66.734275142,7.6164161951,1.7182949742,15.788821176,3.1328231427,2.2616003589,98.505330583,38.43721923,84.135555081,236.11378315
session_4265171670,user16,6,2.3197710224,57.901636391,6.1359567567,15.094588315,18.561590495,9.6094198495,2.3197710224,93.557597838,32.105586917,94.951628137,216.61214079
session_4360886220,user16,2,0.9840464795,28.85930344,0.9840464795,12.716622951,1.5307351349,4.5225046191,7.4092929091,51.382468966,11.263076774,48.121677759,158.5150207
session_4362763028,user16,5,0.8179245021,40.182634454,2.041098674,4.8505319939,1.9062687834,0.8179245021,5.5490172138,61.688902498,19.057015204,45.219188528,183.16821322
session_4432555629,user16,5,0.0613205429,48.000609125,2.9263138042,1.8244344923,5.272178,0.0613205429,3.266323827,72.415113327,24.483905862,56.294912993,199.99835811
session_4506008213,user16,2,0.2932849149,35.686661413,0.2932849149,10.161962588,3.7215044232,3.1597421882,3.7102345867,61.364495236,15.676172056,56.796538205,173.94435713
session_4571061004,user16,6,0.2476073181,49.579094396,1.9788897685,6.9070240473,9.7088650439,2.8246044858,0.2476073181,79.782752491,25.154500934,74.211630434,204.07494805
session_4600074976,user16,5,0.6247381437,42.221807489,2.3531377466,3.5283737307,3.3435545313,0.6247381437,5.0077673261,65.900789678,20.532066904,52.693688632,187.52442266
session_4615055511,user16,4,0.6903794547,31.490772396,1.5883370884,8.7069626235,0.6903794547,2.5875047387,7.4293170965,52.331491561,13.253856965,43.771639846,164.03969905
session_4794437261,user16,5,0.4234113074,53.925743963,3.8804878073,1.0985215259,8.2427098031,0.4234113074,2.1844772947,80.834537441,28.787982456,64.917658673,211.8004698
session_4842582531,user16,5,0.1331493516,51.711825753,3.405727934,1.3999545472,6.51317277,0.1331493516,2.8148505138,77.084112782,27.184933122,58.799198684,207.21209349
session_4859282429,user16,3,1.3648611277,76.116132239,12.150778901,1.3648611277,19.867986948,5.0684204944,5.2811480302,107.22461105,46.146242808,86.561615607,251.92989746
session_4927108309,user16,2,0.2990053994,37.027227318,0.2990053994,6.8972796533,3.5664551011,1.6306702461,3.0564853754,62.897140586,16.258023362,58.946418438,178.5512435
session_4977075958,user16,2,1.1806592623,27.91032829,1.1806592623,14.404930413,1.8742949011,5.4533239011,7.8359109954,50.2088132,10.620420555,48.2069985,156.38558877
session_5030324559,user16,3,4.3607219469,93.002552744,25.117581373,4.3607219469,29.035914185,12.586648305,18.021990552,120.68261023,61.76978491,87.792007715,274.40445178
session_5041518490,user16,2,0.1071633869,36.245705769,0.1071633869,9.862037649,3.0596393345,2.8478582757,3.8849331055,61.460202169,15.814337463,54.634756104,175.92984817
session_5085387055,user16,5,0.7396561664,40.873335022,2.6883376164,3.9275585758,2.6873529054,0.7396561664,5.6698180908,62.775873993,19.965531915,47.472030553,183.37837842
session_5127880135,user16,4,0.5966475747,34.554988044,3.6399318471,8.1977409492,0.5966475747,2.8949346054,9.6993583067,52.245933651,15.94181922,35.435179131,168.58740374
session_5164454410,user16,2,2.5160844908,42.110558883,2.5160844908,16.350337555,11.125310862,8.2161486468,3.985447607,74.437965276,20.375057764,80.191098373,185.99781689
session_5197680121,user16,2,0.3646535759,31.994804238,0.3646535759,11.580076691,2.7600032853,3.9075161189,5.3669193969,56.873168689,13.049558621,54.8434848,166.44712483
session_5319036655,user16,2,0.3172856961,39.009276999,0.3172856961,6.876485918,3.2677180104,1.3738962123,2.7112766391,63.74634843,17.695815875,54.40666298,182.26890744
session_5333092038,user16,2,2.6173184526,37.406799315,2.6173184526,17.869843279,9.8134121605,8.988828842,5.9716551421,68.457038113,17.135653128,77.120307048,176.19682224
session_5346989709,user16,4,1.5209122035,34.545621797,4.677767801,6.6078385158,1.5209122035,2.7477179671,10.26783514,52.573720388,16.386695449,39.097253474,167.56338996
session_5446044182,user16,5,1.1707352337,49.12067773,5.7491120266,2.1706346451,4.9125011199,1.1707352337,7.5085452834,69.892178771,26.287526455,46.642644071,198.87631943
session_5556934089,user16,2,0.5354301756,42.385684485,0.5354301756,8.9726973808,6.87842964,3.0957327907,1.4541222514,71.616745112,19.906881558,68.744704891,189.53546562
session_5572048254,user16,2,0.6130865737,42.569238512,0.6130865737,8.0097327957,6.4927539737,2.502420854,1.1914347316,70.725871869,20.106789168,66.113643373,189.86620547
session_5576759361,user16,2,0.662397625,30.20755227,0.662397625,13.487987156,2.7851764908,4.9507657682,6.2797085213,54.492295205,12.005687389,53.480040949,161.88879472
session_5685066201,user16,2,0.6292253896,38.762570648,0.6292253896,5.8654201742,2.323843993,0.9444813501,3.8436717952,62.670907781,17.607543677,51.446766615,181.58690236
session_5771275112,user16,4,0.2035060705,28.500329555,4.1249925074,14.019953993,0.2035060705,5.9940139451,12.729296495,45.095805172,12.006579303,32.308756057,154.40379908
session_5823371082,user16,2,0.1866041863,36.284130864,0.1866041863,7.8656230106,2.3694051626,1.7917369038,3.8104749571,60.575824337,15.877925661,52.450977296,176.22483578
session_5857498072,user16,2,0.8615268891,45.012692322,0.8615268891,8.5712947071,7.9081099707,3.1540200788,1.1004823463,75.30311804,21.801366036,71.843893718,194.77152653
session_5889567297,user16,6,1.7700302313,65.329977547,7.8632151815,12.073587295,21.119335873,9.0429739693,1.7700302313,101.89014487,37.434478714,100.56810851,232.11638084
session_5968190840,user16,5,0.2291721038,46.048771258,2.7757333298,2.2941603855,4.4256537789,0.2291721038,4.2007757436,70.290073664,23.188961216,54.738193426,195.59142756
session_5973161495,user16,6,0.9443928464,47.494087561,1.3756935382,5.6525466621,6.7720783872,1.5010369599,0.9443928464,74.792453921,23.595930905,63.424594905,200.03987517
session_6088382546,user16,4,0.4203588937,30.417465677,3.2109459111,12.989185994,0.4203588937,5.0702518212,10.691397431,48.063269228,13.10887444,34.053619437,159.07523338
session_6100708780,user16,4,1.2647776024,36.608888608,5.1998009621,8.2053733068,1.2647776024,3.4538227706,11.080911018,52.901273628,17.993467527,32.324432573,170.77286841
session_6119506741,user16,5,0.5506681854,42.074781206,3.0373523726,3.3321025215,3.0293828071,0.5506681854,5.4379822575,63.441928148,20.759142641,47.255291001,186.27412932
session_6179037141,user16,6,0.8706248079,45.952109343,0.9423735344,7.935652362,7.5510125585,2.6910249746,0.8706248079,75.165346129,22.496003031,68.496671854,196.60589048
session_6324970071,user16,2,1.1549006768,28.591562101,1.1549006768,14.405632663,2.4033112354,5.6200459071,7.8009336715,52.200554523,11.047469788,51.776940983,157.93966814
session_6437348609,user16,4,0.8245850717,34.490170262,5.571163279,9.6932953842,0.8245850717,4.3502575755,12.631418529,50.060929474,16.590158716,30.523282345,166.04982972
session_6486698512,user16,3,2.8530245987,87.043768653,21.263697393,2.8530245987,25.483018946,9.9539604286,14.703253225,114.91669469,56.540887648,84.731078602,265.61914673
session_6489937979,user16,2,0.302936777,39.841406192,0.302936777,10.430940804,5.7130332897,3.6134329091,2.5961932185,68.164092537,18.104964844,64.916991236,184.10048809
session_6631631451,user16,6,0.7607110948,50.967506027,2.4599074612,10.075731893,11.790618348,4.9266905044,0.7607110948,83.575842996,26.252305689,80.857240047,205.98372091
session_6775680298,user16,2,0.2204738082,40.304248612,0.2204738082,8.2219192274,5.5017814247,2.4496824475,1.8366425296,68.402353005,18.472171038,64.989387727,185.28898229
session_6784434759,user16,4,2.7238093322,29.624731368,12.06857384,20.995163716,2.7238093322,12.593642404,23.860394049,39.251896351,15.644301867,17.841649977,146.76227658
session_6835145359,user16,6,0.3392005591,48.842072085,1.5029502101,5.4756473869,8.4794512597,1.8511381126,0.3392005591,78.843745382,24.589826861,72.12680532,202.75838921
session_6894634320,user16,5,0.2562813789,42.533259276,2.1401954984,3.0081072662,3.7313393488,0.2562813789,3.9135001629,66.331231281,20.75142182,53.772917395,188.28344755
