session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_7752667666,user15,1,0.9069547992,0.9069547992,18.825787104,40.530456431,35.027361894,38.24077006,238.00530457,212.97489125,8.1141797068,28.097185935,8.3042341526
session_7758608287,user15,10,1.4576875704,7.7335479234,7.0569674326,13.406120317,37.641360588,42.220528107,219.84019119,201.01968087,8.5134168841,21.149308433,1.4576875704
session_7761818276,user15,10,2.016379972,6.5396988605,11.601261705,15.073767179,43.731420756,48.178954617,236.15319965,210.40661541,12.506815277,30.159075037,2.016379972
session_7779665504,user15,2,1.4230786378,10.920188588,1.4230786378,16.218192682,15.226333406,24.378509267,196.14483928,194.83887441,1.8274731753,8.2229393032,3.9343353476
session_7800181258,user15,2,5.0616675334,29.914476179,5.0616675334,13.690291091,16.892185613,34.333328693,155.84484781,164.41974357,11.913932101,13.776272212,15.265139209
session_7800269296,user15,10,1.0494158469,3.1456578725,6.3823324548,17.356721979,27.1802508,35.380814601,204.22317234,185.53775382,4.1122463985,19.709212177,1.0494158469
session_7817103073,user15,2,2.485702825,15.36717176,2.485702825,21.828196315,11.577641085,19.256587783,155.58240067,157.27657233,2.6421642681,4.3230609993,7.8496756081
session_7818234002,user15,8,2.1050048014,4.9160902553,7.4882102482,29.865396753,17.578559241,19.724331546,190.06754477,179.11859217,2.1050048014,10.879363483,4.6670991055
session_7840296552,user15,5,2.5361746058,49.236610868,29.922520091,60.559833352,11.375765361,2.5361746058,185.34268111,202.63652365,30.55875166,21.532293093,40.043361053
session_7853127933,user15,8,0.9313709396,6.2068189591,6.677810883,27.434264288,18.839061059,27.825253771,193.98208709,184.9633914,0.9313709396,11.649956709,6.220803599
session_7944252331,user15,9,3.3420061759,24.988369223,12.018858553,43.995052934,12.45562513,18.444789054,167.22968001,178.42310326,6.9920838376,3.3420061759,21.158977686
session_7967310508,user15,2,1.9965136376,26.871520054,1.9965136376,13.528431526,19.692180069,28.520667334,182.57637378,193.31258794,9.0183030444,5.8162184079,11.281181686
session_7979911880,user15,8,0.9122629641,4.9348233397,7.9200271596,30.865030211,13.362115016,22.297097122,193.92625831,185.07726317,0.9122629641,12.909726159,6.565835982
session_7989414599,user15,2,1.4944689371,14.741660504,1.4944689371,18.845772211,13.392360336,21.51317953,174.56989941,177.50226185,2.3418675285,4.9186715274,6.5830514207
session_8048990636,user15,2,1.681910678,10.684698032,1.681910678,14.391655372,15.880133504,25.947595503,200.1847746,197.66878537,2.6428662969,11.007480809,3.6361638858
session_8057976280,user15,1,0.2731150095,0.2731150095,15.001554713,34.25479209,30.097538999,35.867119937,231.46905808,208.49447186,5.815371596,25.678845711,6.0008488696
session_8091715457,user15,9,0.6746600277,25.247075073,5.6688341435,28.898553922,16.502890167,17.171152413,177.62720538,189.11420319,7.7934925152,0.6746600277,14.183130835
session_8315992939,user15,2,1.5381804684,19.437365806,1.5381804684,5.9573408297,23.300293225,35.251026242,189.36183221,188.53623779,8.6621661692,14.312968435,5.671545965
session_8351091371,user15,1,0.7979425551,0.7979425551,17.13698103,33.363085446,36.572011659,44.837561826,242.00330413,215.36715856,8.0416498277,30.696840552,6.837146466
session_8423329764,user15,2,2.6600733472,12.932558095,2.6600733472,15.583718101,17.572303412,27.775989215,155.66316176,149.20961613,4.1343680147,10.792193277,5.1931325589
session_8553270286,user15,2,2.2074454938,10.011387803,2.2074454938,17.431543215,20.446521776,22.545564241,184.11091602,178.06698716,3.3078235545,7.3053259969,2.4123207767
session_8557723888,user15,10,0.7971411612,3.2238436574,7.1429464416,17.67078658,30.067603182,35.993989776,209.22291918,188.69923581,5.360341135,20.678996416,0.7971411612
session_8652341184,user15,5,10.943763016,20.871729903,18.97957855,42.167434167,23.521931587,10.943763016,180.0080528,170.69764967,17.336550663,18.366916189,16.374595374
session_8666287398,user15,10,1.2152772045,9.9884358188,2.5022170709,12.985061645,26.439189505,29.045866782,203.35549311,195.00527122,5.1905659895,11.438966004,1.2152772045
session_8671492463,user15,8,2.7512270013,16.298881382,5.9529681873,30.845005118,13.318228861,20.575340498,189.29047759,194.84045841,2.7512270013,4.2792917311,11.903310633
session_8691825471,user15,9,1.1289889078,31.933104566,7.9802998604,32.442075694,15.124913818,19.423039126,172.3276915,190.75639016,10.107777729,1.1289889078,19.993952801
session_8740037149,user15,1,1.5758618266,1.5758618266,15.121261859,30.242261365,33.397945071,45.044212456,236.45690188,212.5151922,6.8571729727,29.589284582,6.6194800973
session_8769036224,user15,8,6.1343726118,20.231814983,14.406582362,46.802691858,8.3073100192,20.327334171,192.56526619,201.86259047,6.1343726118,10.676173272,21.116286399
session_8769983957,user15,1,2.3403485131,2.3403485131,21.817743151,44.411317129,29.385080318,40.480054689,210.8113429,184.03830599,8.532524683,32.291865263,12.535015731
session_8799729281,user15,1,4.8254562082,4.8254562082,29.120355495,52.861591788,36.939484393,49.91041992,254.2747981,226.97686185,13.12900706,40.98508584,18.382016262
session_8850456125,user15,8,0.9841352629,9.2834089958,2.0099329339,18.974761443,15.132960998,23.479760647,192.55448917,190.07933498,0.9841352629,7.9982086973,3.9154400893
session_8901928958,user15,8,4.100165987,15.741119289,4.3860798746,24.621196193,13.871482599,18.814990647,145.63080483,144.54670673,4.100165987,4.8540247651,8.5382483464
session_8934034457,user15,10,0.5762957821,9.1995129763,3.5338515608,9.5063694105,28.457524605,33.856847463,200.02636112,186.07424167,6.9000734941,17.032457419,0.5762957821
session_8957866546,user15,2,1.4000059404,10.041038592,1.4000059404,15.374208354,17.022148435,25.73793419,197.91206128,194.75013131,1.9981891624,8.8212855189,2.9918851197
session_8993262613,user15,2,0.6620646464,17.781664457,0.6620646464,10.429080438,19.12358384,27.662620043,166.85946643,166.4011367,6.071147063,8.6530505552,5.3973784436
session_9007689859,user15,2,0.6581479945,16.922971412,0.6581479945,10.307062748,21.472816433,30.739379194,196.42765097,197.73481355,5.4564238292,9.1056148699,5.0976719077
session_9027946995,user15,8,1.2421034709,12.605013414,4.776540714,26.049529967,10.255847658,23.126458598,180.69412771,181.62801495,1.2421034709,8.1532186115,9.4093908588
session_9104752580,user15,3,1.9965665452,24.993745031,12.337068312,1.9965665452,51.59953066,62.201721412,232.7025216,217.16181036,23.409288585,36.447056956,8.9568356234
session_9146515724,user15,2,1.4236015128,19.557365136,1.4236015128,9.4034829402,19.400951415,33.367792521,181.20372497,183.34060581,6.5454898073,11.262302166,7.2922586562
session_9200040112,user15,10,2.0989416429,10.869848779,4.0476533205,13.559326052,28.62577489,31.793031476,181.02717258,167.63836551,6.8822375366,13.291260674,2.0989416429
session_9295143657,user15,8,1.7763159536,10.375714923,6.8719895953,26.874386496,12.564520431,27.87214919,176.16171234,171.50875226,1.7763159536,13.045783837,9.4903373832
session_9322710701,user15,8,2.2192875763,13.635538366,4.4721210256,27.817071081,12.972354545,16.123716088,173.87002764,175.9114749,2.2192875763,3.3227741558,8.4135826125
session_9411417025,user15,2,2.2108239793,25.190527109,2.2108239793,5.89930882,25.681622212,37.680202029,191.26317413,195.6110263,11.189544378,13.789330013,8.8997391829
session_9485800222,user15,9,24.020953498,90.324979153,49.608972793,91.252904121,27.155904246,27.788044824,117.17049064,159.37335678,52.051140715,24.020953498,74.210416383
session_9501338931,user15,10,1.3421154575,5.4640770548,6.1178305005,19.922466657,28.377220496,29.606534019,202.75135464,186.2064355,5.1168012728,14.84594097,1.3421154575
session_9505884451,user15,2,1.557634677,17.060291843,1.557634677,19.502535045,15.567651199,22.564320196,171.27284617,175.9374959,3.2134782888,3.2551716391,7.6378807136
session_9657892306,user15,9,3.9874050386,47.192669695,18.800880335,49.82735575,22.702835794,19.870585236,136.04543326,157.1025898,21.810250491,3.9874050386,33.338380607
session_9680819394,user15,2,4.5416954469,21.732405769,4.5416954469,5.9997393919,28.116842897,44.64258757,206.78282205,205.88494516,11.246890257,20.188636078,8.568194817
session_9729063367,user15,8,5.5654063068,13.610792783,6.8651140012,18.036233943,20.382619859,39.606129743,196.17709311,191.27555289,5.5654063068,19.635049203,9.342521394
session_9734404751,user15,1,1.2462303,1.2462303,20.290618615,35.901348402,40.158860788,42.555142469,246.65324301,216.1242406,11.965234123,34.443996936,7.0418701856
session_9767538073,user15,1,2.4702239827,2.4702239827,13.240946438,31.22343497,25.943417864,36.902848484,189.50217285,166.51907627,4.9747449451,24.283944541,6.9483376504
session_9795347408,user15,10,5.388780252,15.040559704,5.578082352,14.460393381,28.436701282,33.466381637,153.62348883,141.39990459,9.0575213722,14.938280571,5.388780252
session_9809839685,user15,1,2.9697945117,2.9697945117,13.235960157,25.900404562,30.505084479,44.039434984,235.50843826,214.48409992,6.6619245726,29.138648857,6.096731377
session_9812281532,user15,10,1.8721964667,6.0952401324,4.49092182,14.761862592,25.784313038,35.756189772,214.46218077,201.08750148,3.828213792,17.349167128,1.8721964667
session_9844037738,user15,2,2.2781326717,13.817662694,2.2781326717,8.0946339564,24.420911424,37.249235787,206.30862093,201.59741015,6.2542067745,16.074392005,3.9049298142
session_9905998143,user15,9,1.070967727,28.369396187,9.2751117085,35.650189151,17.155274425,15.042684211,164.79389174,175.83682695,10.64806872,1.070967727,17.719014025
session_9921687223,user15,2,1.985836976,18.483074366,1.985836976,16.800484087,16.818854457,17.370792509,183.83867673,187.57399953,6.3500526146,4.5851629047,6.4178629472
session_9955756216,user15,9,1.6298189124,32.063707735,12.732867934,44.262746746,14.26193751,13.578741471,176.99757501,195.31310795,11.796532333,1.6298189124,23.320100956
session_9983042278,user15,1,4.8169371668,4.8169371668,16.623440507,21.46228035,46.060070222,54.632801137,250.00712361,220.23718081,14.040791016,37.993488013,4.8904674198
session_0005840196,user16,8,1.4743327,8.8432305806,2.8031634232,20.130491751,13.399989264,20.711534141,169.35530141,163.2204984,1.4743327,8.4575070788,4.0204506701
session_0025450757,user16,3,10.040641506,66.690654347,40.642540591,10.040641506,96.068364378,111.41794404,255.68730152,239.15351427,63.208188868,75.388776998,38.728479139
session_0031637060,user16,9,2.2322685545,20.086780633,3.1726666204,23.073817866,13.067599101,13.919243354,182.81742047,190.89746762,5.7026691789,2.2322685545,9.4409009509
session_0064281061,user16,8,1.3779017302,3.3938108982,9.600157475,31.952097513,18.268289019,27.506449003,207.11363029,195.10985617,1.3779017302,15.808895125,6.5812653553
session_0082594441,user16,2,1.0523600145,15.619514487,1.0523600145,7.2109475182,24.375242948,29.936824072,199.7712115,197.12125591,7.2813102578,12.018099875,2.9063309446
session_0083463746,user16,10,3.4257126267,15.316970599,4.182670015,13.804365085,30.412028345,28.180532791,201.37293753,194.71040106,9.3680233475,11.129979651,3.4257126267
session_0148970615,user16,10,0.5970496431,8.0652551567,5.8077510855,11.08348567,31.84018572,36.237077866,206.45470068,188.956711,8.5044953577,20.76453064,0.5970496431
session_0155746039,user16,2,1.9015122955,16.7600594,1.9015122955,18.730498814,14.397593775,16.066253211,177.61666959,180.02826074,4.9505178725,3.9628575229,6.2307580667
session_0164409530,user16,8,5.82014913,14.757735967,12.212813292,42.529491964,13.293003895,13.951737396,149.26821666,145.18516628,5.82014913,7.730347433,14.337847753
session_0204804464,user16,10,3.2801879965,17.812440673,3.7578014056,6.4366307775,34.257183863,36.117084906,206.62712858,198.99043094,11.911427133,15.937522824,3.2801879965
session_0223955219,user16,4,7.1657386596,41.502921788,25.968773352,64.282171681,7.1657386596,22.813390233,144.26482105,164.57773515,17.889501724,14.537809642,40.043219979
session_0307733025,user16,10,2.2362261821,10.648765602,2.9054392062,16.293162988,25.109973977,25.446287621,196.47912174,188.70006759,4.9923372473,9.0335595963,2.2362261821
session_0408822104,user16,2,4.4002873893,32.232610274,4.4002873893,13.284345267,29.246113405,29.626565652,178.49647062,187.35579741,15.047097308,7.2315763578,12.750442112
session_0482518942,user16,2,2.0502753149,16.842157316,2.0502753149,12.3158275,19.924138515,22.449484495,183.94695349,181.6427906,7.7662481324,9.4305368291,4.3318991576
session_0668352196,user16,2,3.4621157011,23.644103759,3.4621157011,22.236215766,9.8413069679,21.512664571,168.0851217,179.81344841,5.4015718226,4.6780665368,13.433090102
session_0729974131,user16,8,1.2333624758,11.057598812,2.1495397207,20.864270908,12.102167896,18.80220772,192.92029547,193.63149245,1.2333624758,6.1775097611,5.3035366449
session_0770188364,user16,2,3.7037935268,21.589924411,3.7037935268,3.757582426,34.247992551,41.216650406,191.36747367,185.89923066,13.026793152,17.259090615,5.5188763501
session_0844521549,user16,10,0.881161704,6.0585645029,2.7208999101,15.45224818,20.075336136,26.513141971,193.93603576,182.95844066,2.4906213813,12.544233163,0.881161704
session_0859353781,user16,9,3.6791714041,46.846756281,19.900004916,54.422678684,18.609131152,15.621795183,168.93378058,195.9011558,20.717714311,3.6791714041,35.018440758
session_0953745782,user16,2,2.0647718398,20.472383847,2.0647718398,17.102537782,14.339087233,26.116571526,172.56765817,179.33835003,4.7821881925,6.3276823722,9.9777110083
session_1148126229,user16,10,2.42783362,7.6026149686,11.681705706,12.866327097,42.394399263,48.478264501,237.72221657,212.98102764,13.355385408,32.137631907,2.42783362
session_1199280052,user16,8,1.1383578431,4.0133006655,6.7470969649,25.470444107,19.017115887,28.954247076,210.5808659,199.90044603,1.1383578431,14.804073277,4.5703023865
session_1256331958,user16,1,1.9712196242,1.9712196242,13.578814428,37.708347877,22.663267111,27.891662337,222.76620808,206.7624655,3.541115373,19.418135015,7.5643162123
session_1271171766,user16,8,3.8560092682,5.0187935889,14.669186158,39.959324258,22.667862145,31.228484367,186.79214979,170.86369973,3.8560092682,18.544779371,10.697702347
session_1386411131,user16,1,2.8061496775,2.8061496775,29.757186023,51.41654996,47.063549354,47.806928921,259.37136128,225.23168092,16.419137568,41.365526809,14.044813948
session_1427407488,user16,3,1.9195053248,22.099456033,5.8465814978,1.9195053248,38.458344217,45.687209504,217.62772762,209.89764421,16.414347347,23.98585948,5.647566134
session_1484409764,user16,2,1.6988134054,15.550633908,1.6988134054,19.859118751,12.452307021,18.664806031,189.42768536,195.08159999,2.7908820753,4.4356594046,7.0951708574
session_1535403881,user16,10,1.7228451653,2.6629683499,6.9785686979,23.41894736,25.779805181,29.116169671,215.08781096,199.31466381,3.1874374128,15.831940469,1.7228451653
session_1619535766,user16,10,1.0816855103,3.5760780596,6.187785764,18.817125025,24.083865983,30.058452627,217.59399517,202.4182155,4.1099049878,18.246911856,1.0816855103
session_1653923890,user16,2,3.1964828272,28.021335442,3.1964828272,8.7350708876,21.077062781,34.29027905,189.60654953,197.46258013,12.118469045,13.907012524,11.73248781
session_1667382627,user16,9,3.0430695506,21.117691407,10.004545392,39.449707423,13.428931966,9.5945213708,184.51083612,192.50724358,7.7965271275,3.0430695506,15.21050362
session_1717253391,user16,8,2.5641965984,11.425278805,3.5016953269,24.16980832,13.093282931,14.780505379,179.31547819,177.66305587,2.5641965984,4.8080075218,5.4614919734
session_1826587360,user16,10,1.0946515574,7.5640326497,4.449827116,12.154402245,28.288026615,35.267580402,187.78754742,171.75654849,5.9007578889,17.693947513,1.0946515574
session_1857845924,user16,4,6.5618921276,37.130614276,17.976128679,52.837491006,6.5618921276,12.272773542,177.55241223,201.15677155,14.601107505,6.9961005924,30.967203159
session_1927726888,user16,10,1.7135991997,3.5554732944,5.2144216888,21.752565143,21.370800118,25.800602237,196.46947131,183.1332623,1.9387092387,13.280467494,1.7135991997
session_1957205172,user16,8,1.9738163822,5.8301613532,8.6870769161,33.920735788,13.931227464,17.454609944,193.04410424,184.26559796,1.9738163822,11.462399467,7.2429882717
session_1976172513,user16,2,2.6305132938,24.325871123,2.6305132938,19.427096317,10.753125019,22.032727329,168.74541681,179.99185976,6.1702866162,4.9880852675,12.5753598
session_2000054586,user16,2,3.1255304394,10.115241191,3.1255304394,12.705946403,19.270905034,32.98107662,194.69933129,187.40657697,4.006640373,16.202596647,3.8468210068
session_2083267904,user16,8,2.8228156187,11.15698425,6.4048363976,31.314551613,13.996225066,14.469599872,188.75064221,188.05455358,2.8228156187,5.4746871284,7.846698556
session_2100509039,user16,9,13.97165473,58.213416166,16.374280285,27.952485936,32.507834057,31.574537795,183.00269209,207.89489725,31.280036464,13.97165473,32.912021491
session_2106017813,user16,2,1.5839344378,11.360736809,1.5839344378,13.091109819,22.278059561,24.317267011,186.44017459,179.64438629,4.7945747798,9.1421091276,1.877579218
session_2191635812,user16,10,1.9197094825,9.8271764231,2.8048722496,13.110448409,22.311327179,27.553548816,176.65548364,166.20874411,5.1447734882,13.287251601,1.9197094825
session_2194913037,user16,8,2.0204292653,10.358292835,2.7627912474,21.554889561,13.902185727,18.059855056,168.06430841,163.92140897,2.0204292653,6.1200853063,4.5387948443
session_2393535067,user16,8,2.6082486548,3.96940381,6.6543682906,25.237915875,23.18628878,25.879373856,209.22492337,197.18170128,2.6082486548,13.091156309,2.7990814247
session_2448679159,user16,9,1.7132224657,30.058311845,12.164357481,41.528205007,20.432380435,17.891604573,166.51231966,178.34950183,11.583670675,1.7132224657,21.215442993
session_2494483407,user16,10,1.5802097015,3.2219130655,5.3700179606,20.534368183,20.146337029,26.828114958,200.04401947,185.62972684,2.1879763134,15.288982794,1.5802097015
session_2504044224,user16,2,2.5895821369,27.15588068,2.5895821369,10.769012705,19.574576937,25.464695023,189.9550503,198.54920281,11.731468806,10.000397525,10.377681022
session_2507081148,user16,3,0.8133028741,31.959772385,8.6428400142,0.8133028741,41.287835984,53.441847396,215.76565591,213.25408693,22.316739423,28.882030123,12.018360939
session_2511664006,user16,10,4.3620944113,5.0277701453,11.407246986,26.213273591,29.481271659,32.528956848,180.16930108,157.07568553,7.7813593161,21.674484862,4.3620944113
session_2636442787,user16,10,1.7345363514,4.0143602807,7.7128740085,19.683914938,27.876574868,33.536353996,191.36004296,170.81542145,5.5864190325,19.862288158,1.7345363514
session_2675887724,user16,4,8.2447753511,30.074690449,10.936378716,36.147944609,8.2447753511,25.341686183,147.22392005,161.80770723,8.9747715022,8.6784036054,23.395844652
session_2683617861,user16,10,2.382751901,11.851042795,7.3224300364,6.5877496381,38.705367277,47.064640114,225.88020749,208.73106445,12.347844441,27.061811566,2.382751901
session_2853115772,user16,10,2.4834205426,4.7049874222,11.005379562,23.842836173,35.188266225,33.791148715,211.54766647,188.90921885,8.8294652196,21.487473572,2.4834205426
session_2926423726,user16,8,0.9488706224,6.9302334415,4.9668624293,27.147365138,13.615900106,17.25310203,186.12449603,179.84481839,0.9488706224,7.5809511306,4.8326886617
session_2977418379,user16,10,4.2112308141,5.2987903926,8.5429648045,20.54700419,25.947118139,36.646183299,177.20133208,157.24527132,5.2154369077,21.417118893,4.2112308141
session_3067782503,user16,2,2.2603154114,15.940309511,2.2603154114,12.123899715,25.126945412,24.620107378,197.56106564,194.85487848,8.040780535,9.5768325634,3.4040508307
session_3071944492,user16,10,2.4679499068,9.8745251783,10.622123345,10.656815616,42.589380755,48.07965514,220.86774448,196.4388858,14.049188093,30.241733675,2.4679499068
session_3111638188,user16,8,3.5830538897,16.651795441,5.4748031761,28.319093418,7.829492251,16.013706112,145.20170684,147.00887649,3.5830538897,5.4971266046,11.229351531
session_3206758270,user16,2,3.8711549824,16.832263954,3.8711549824,9.6148207829,22.813698928,33.294989519,160.1632548,151.44683365,9.0413198385,16.524714953,5.6918605248
session_3292709802,user16,5,5.935397115,67.998819371,48.333642946,92.405118888,15.430109587,5.935397115,186.42750981,214.44700624,43.462146208,30.05960197,63.126374841
session_3325125266,user16,1,1.4388805767,1.4388805767,9.206942472,23.295270382,28.065892412,34.820997934,217.08635959,196.26131141,4.4654515473,21.851413189,2.3924567143
session_3348997730,user16,4,8.5178488239,32.483756084,25.881526794,68.810446069,8.5178488239,10.944796529,152.36248271,163.92327614,15.644019958,11.7867457,34.287049804
session_3349837388,user16,10,1.0399888123,6.3918097392,8.3556251537,13.122710901,35.280132752,40.440546755,230.66752737,210.70710746,9.701270687,25.747597841,1.0399888123
session_3367539943,user16,2,2.2319040215,10.701156927,2.2319040215,19.306640048,16.699988501,18.715703031,182.32636175,177.9057891,2.8963057068,6.1002304384,3.4370830952
session_3398028555,user16,9,0.8345904469,30.294274396,9.2990059551,36.206789969,12.765449743,10.371049858,162.48279601,176.81573363,10.963478441,0.8345904469,19.329284721
session_3432278825,user16,8,3.3080332161,3.3555649643,9.0590568329,30.35312695,21.539385121,22.320932539,199.92416404,184.48269811,3.3080332161,14.090890495,4.1243014287
session_3441069300,user16,9,1.4754861458,33.234157047,12.155829829,41.637083116,15.653161539,16.429920448,149.86926613,165.47802857,12.407407736,1.4754861458,23.025202072
session_3554942752,user16,10,1.3829040448,5.2180388797,3.9879620881,19.61241032,20.311834346,24.378122023,193.29443654,182.02145181,2.3235237546,11.677564008,1.3829040448
session_3573257812,user16,1,1.2535133969,1.2535133969,19.69754219,40.344600735,33.031137951,42.509033508,235.64348075,210.62056069,7.9461113793,31.257930152,9.861207241
session_3583196291,user16,10,1.208458188,10.991724122,1.8908772518,8.7827354867,24.574774713,30.637488509,206.72947778,199.10196394,5.983575564,14.49666767,1.208458188
session_3633594681,user16,1,2.8733685836,2.8733685836,30.71482101,51.573285511,46.940341731,49.872023386,256.4430452,220.27345316,17.250915191,43.819431729,14.54141377
session_3641975156,user16,8,1.2945988144,5.3732140059,4.3380416986,23.097404273,16.276302932,20.924589383,200.04159131,191.96323845,1.2945988144,10.35902896,2.8059545619
session_3656309644,user16,4,25.114192215,60.261861089,64.056795897,112.94115553,25.114192215,53.581365467,198.24567967,210.40755235,42.64081379,54.664860932,74.497186565
session_3726985009,user16,9,2.6225873881,34.192415759,14.47702304,45.873841,13.338478945,11.289684145,158.12323945,175.73933318,13.54770109,2.6225873881,25.150873805
session_3735635217,user16,8,1.6594706097,6.8380764345,8.547594342,34.764188916,15.5292181,19.288979546,189.41479224,181.35486769,1.6594706097,9.1693981133,7.8477470832
session_3758493378,user16,8,2.954109722,9.0868340698,6.5357038734,28.682427625,17.909632239,20.34820945,163.8166888,155.38332543,2.954109722,8.1382298979,6.362655023
session_3780421656,user16,1,1.0087689216,1.0087689216,10.355663201,27.377977615,24.394307717,32.859408954,220.00353707,201.24180806,3.495579012,21.612705723,3.8949177224
session_3789156921,user16,8,2.1382890225,2.7447292666,7.6036331509,27.538447117,20.568070018,24.458589155,212.60016206,199.36103818,2.1382890225,14.357894491,3.3365386463
session_3974162531,user16,10,0.5866710497,6.4531811607,7.5078470153,13.046040798,35.066426009,39.069024422,221.67733594,201.9264504,8.9844256015,23.24516428,0.5866710497
session_3977845081,user16,8,0.9756504283,6.779454126,3.2226915499,20.743280662,17.528295024,23.967530037,186.85985342,179.66957031,0.9756504283,8.8934899865,2.9674434537
session_4026966824,user16,2,2.9212880546,19.827264127,2.9212880546,21.135454303,13.81876246,19.864425734,145.95283566,149.71132196,5.0342229939,3.320270183,9.649168665
session_4061862561,user16,2,3.5010682594,19.18251568,3.5010682594,5.7421838094,34.860733746,37.390797735,204.90362541,199.18014391,12.3323561,15.909849137,3.8522803162
session_4098547958,user16,1,0.5761583879,0.5761583879,19.300911897,38.635884459,37.420626424,41.011373065,240.21076211,212.12903505,9.3088362248,30.504723326,7.5901028532
session_4224530762,user16,3,4.3300716952,18.963696741,11.236912979,4.3300716952,47.6641932,56.497367994,236.69739154,218.75326126,19.873793736,34.907489402,5.9705897162
session_4238071281,user16,10,0.566509842,4.547697263,4.4594209645,17.63967632,23.987248751,27.394723457,208.1315029,194.90252227,3.3054841224,14.167951872,0.566509842
session_4257599094,user16,10,2.5058216623,5.8793037387,9.6729346385,18.336232516,35.723032366,40.292961148,197.91769208,174.95396601,8.5338045767,22.863582806,2.5058216623
session_4265171670,user16,1,6.3722146296,6.3722146296,31.422525326,61.741663591,34.23941758,42.569850233,203.41773368,173.91545977,13.817750031,37.429146193,21.215867596
session_4360886220,user16,8,3.2501262058,11.879334427,7.1280013276,32.642172527,9.9737353716,12.309752397,168.95586501,166.267275,3.2501262058,6.4383901469,9.1250398216
session_4362763028,user16,10,1.4265766753,9.8279376486,2.0256137028,12.295321169,20.695161361,25.815861395,191.80232403,183.43430465,4.698541941,12.294507275,1.4265766753
session_4432555629,user16,2,1.9094831433,21.705719716,1.9094831433,6.1611747752,26.60339937,37.33676734,199.951612,201.80348555,9.784107527,13.840211633,6.8827414442
session_4506008213,user16,8,3.4062809069,7.2725937936,9.8813624547,35.164395219,14.636298046,17.481541218,170.86814038,160.87805858,3.4062809069,11.984743333,8.2639306518
session_4571061004,user16,8,2.4017015497,6.4130370753,10.822342516,36.462039189,21.321763079,26.572554417,209.24135175,200.20691162,2.4017015497,12.504921273,9.0085376324
session_4600074976,user16,10,4.1039878035,12.627016597,4.4240542902,19.498988079,21.917453327,21.62125906,173.02304742,165.16575921,6.3414967037,8.8370230756,4.1039878035
session_4615055511,user16,9,0.9450753071,25.565727927,7.3437602953,31.870613214,16.903412936,14.142252372,165.00247184,174.70985055,9.1105012221,0.9450753071,14.799683799
session_4794437261,user16,10,1.1419862868,9.7386645158,2.6339118085,9.6788777839,27.551883047,34.616298942,207.62953645,198.07769986,5.6945093185,15.624676025,1.1419862868
session_4842582531,user16,10,0.8612125113,5.2664647112,7.173625592,18.560872704,31.579456309,31.712884514,218.11629532,200.60655168,6.7688171738,17.951622135,0.8612125113
session_4859282429,user16,10,5.4832880425,13.653315805,13.383354716,8.5088319749,49.786416398,60.744683837,237.92618123,213.12094944,18.054882227,37.830966785,5.4832880425
session_4927108309,user16,8,1.4481738168,6.5480388022,4.1167179636,22.034531383,14.385543074,20.361412559,202.91709683,196.65958038,1.4481738168,10.363738786,3.3496353738
session_4977075958,user16,9,3.4431281938,20.639980884,6.017811369,31.406263966,5.8842558122,14.578410511,153.07606491,161.71375549,4.0456274274,3.4431281938,14.565027817
session_5030324559,user16,3,5.527165238,46.520470867,29.028406319,5.527165238,79.233698043,92.983008292,261.65327648,242.64149095,46.097963784,61.272548593,24.698661178
session_5041518490,user16,8,2.4370872897,10.892017488,7.7346885571,35.116813696,14.046583273,15.290205225,182.85887561,180.9060275,2.4370872897,5.1342629847,9.2833059259
session_5085387055,user16,2,5.2153710788,17.365814321,5.2153710788,22.233732822,23.938337388,19.463972747,178.73723419,176.75739308,8.1156843942,5.6994949601,6.9579775822
session_5127880135,user16,2,1.472593476,24.86199588,1.472593476,11.06652533,20.840791152,25.164429232,187.42786531,194.84716973,9.9093827539,7.3304576804,8.6250366483
session_5164454410,user16,8,6.3384904384,18.948904857,16.185910086,45.619756369,10.003959319,28.28735483,174.83561834,176.90821149,6.3384904384,15.896460691,21.976828549
session_5197680121,user16,8,1.6535334574,13.409064809,3.7177687935,25.332973424,7.5064740198,16.779272106,177.59724644,180.63841218,1.6535334574,6.0893132433,8.5473318719
session_5319036655,user16,8,1.2985802983,4.8215064269,5.227925309,24.83720131,17.282634764,21.077322801,204.94114441,196.62578439,1.2985802983,10.858841216,3.2246987778
session_5333092038,user16,8,10.353381424,23.452223984,23.365290178,62.46703056,12.566146942,21.512328006,173.04040697,177.79614133,10.353381424,13.789085268,28.495607368
session_5346989709,user16,2,2.7570172969,27.383732168,2.7570172969,8.3893525304,24.052010724,27.326030265,194.8864934,201.0048176,13.390302727,11.11713982,9.1118254088
session_5446044182,user16,3,3.6526647988,18.543577337,4.3506450142,3.6526647988,32.789365115,39.124914937,209.10298208,201.23501005,12.94333212,20.380383754,4.0415857845
session_5556934089,user16,8,3.8057117181,17.455666791,7.9878568843,30.916932672,11.354512289,26.728894245,149.23842057,150.26405345,3.8057117181,9.590570647,14.47332201
session_5572048254,user16,8,1.3906643963,7.9428038017,6.7041477743,31.152333516,17.178231362,20.934713361,198.87370075,193.75992032,1.3906643963,7.747167047,7.0584927808
