session,user,Cluster,Distance,Distance_Cluster_1,Distance_Cluster_2,Distance_Cluster_3,Distance_Cluster_4,Distance_Cluster_5,Distance_Cluster_6,Distance_Cluster_7,Distance_Cluster_8,Distance_Cluster_9,Distance_Cluster_10
session_1731950849,user15,1,0.8027941886,0.8027941886,416.7467294,113.71741093,13.113019651,46.954891786,146.60067257,459.94431986,160.02756718,58.161869257,185.00858978
session_1740055931,user15,1,17.280525562,17.280525562,438.50103829,153.04740617,29.539517908,59.014951633,154.02084443,500.37959591,188.92019277,74.16511745,221.3214028
session_1745563342,user15,1,0.3766189255,0.3766189255,431.87531581,113.66552914,13.531135378,51.89891433,152.80670991,460.53790701,191.80680121,62.547567077,219.09405727
session_1750509621,user15,1,0.4128819098,0.4128819098,430.51829514,111.54174643,13.519701824,51.248915607,151.8117976,458.38741997,191.77079936,62.110665863,218.69845702
session_1797157873,user15,1,1.0794957429,1.0794957429,427.39035424,111.98590727,13.859466872,50.377106542,153.06124415,458.68459944,157.44135559,62.451485672,186.15676613
session_1820633325,user15,1,2.2223536312,2.2223536312,430.64444558,135.45348297,17.878244131,54.403696993,158.71037044,487.55926335,154.84524712,67.050559576,184.51752491
session_1824070206,user15,1,6.1309449182,6.1309449182,415.7716704,115.92069997,17.583288474,44.640081618,138.35522852,463.44129377,178.77301358,59.249920817,205.26863848
session_1854610785,user15,1,0.4441783481,0.4441783481,432.75522703,111.62677315,13.551590669,51.999954184,153.12345288,459.07224975,191.7918348,62.865814825,219.4134494
session_1876247964,user15,1,1.0312210118,1.0312210118,430.36573389,134.39460274,14.792735998,53.78662399,156.42297713,480.24131715,167.85844657,63.711622619,195.99540977
session_1968614536,user15,1,0.5046561544,0.5046561544,432.95828438,114.10416056,15.982147526,52.34520544,154.04873649,459.96934571,193.58272723,65.303517212,221.70074381
session_2099251918,user15,4,2.255006791,15.962627498,418.99526957,123.80930889,2.255006791,57.846304701,149.34421715,461.5211978,141.2431609,43.741045698,157.61508072
session_2188748674,user15,1,6.337335852,6.337335852,424.58246853,109.44040035,17.725179612,47.013526335,142.93143767,453.43701551,178.76696765,62.315656987,208.23324957
session_2203453961,user15,1,0.6419768193,0.6419768193,433.19049667,112.23097953,13.4471121,52.253861897,153.14156592,465.473315,194.49784098,62.735675785,221.8768572
session_2236070997,user15,1,0.9537892141,0.9537892141,433.08815444,135.84826576,13.70551707,54.780899699,156.88950127,489.12669106,178.24174825,63.122623189,205.99236869
session_2289308020,user15,1,0.6870006613,0.6870006613,419.45470878,133.78164469,13.938619224,50.041872798,148.87022492,479.89739642,178.37345732,58.9937673,202.09224613
session_2375808482,user15,1,0.9838834937,0.9838834937,428.671258,105.47278867,13.649445236,50.098786834,152.59685781,452.25952918,163.33530918,62.566263219,192.18235391
session_2557698158,user15,1,0.8758777443,0.8758777443,408.15539511,134.6906145,14.3375991,46.517497521,142.4895426,481.87146203,178.77432559,55.610119726,198.89400101
session_2567822432,user15,1,1.9318980969,1.9318980969,432.01119827,91.502339881,14.345364881,50.431704297,151.40858299,438.70125283,188.0032186,63.402270796,216.04699228
session_2613999059,user15,4,0.4836738654,11.706082696,441.92710114,121.34436926,0.4836738654,62.80345711,157.5485154,473.28464051,185.81311562,49.176758104,207.14428673
session_2694965772,user15,1,1.1914514629,1.1914514629,434.56387902,136.42072229,16.694007544,55.515932134,157.30480894,490.0987147,194.70847349,65.99728547,222.22776383
session_2730276507,user15,1,0.8369281357,0.8369281357,431.54367242,110.68552352,16.318757901,51.614434295,152.69719851,463.51343024,196.55893303,65.02368647,224.05751625
session_2730388169,user15,4,3.5197145896,12.933192328,432.86437268,123.75076559,3.5197145896,56.452737686,146.89796444,475.51238348,186.35224797,48.200804811,208.83604405
session_2745694408,user15,1,0.9856253626,0.9856253626,430.03833116,134.87222804,13.732228723,53.804992127,153.84546631,488.37509114,192.54596585,61.641997634,218.11393568
session_2749876589,user15,1,1.4099725248,1.4099725248,418.7405542,135.80950274,14.885230943,50.277105762,150.36767789,482.67753632,161.89690127,60.070337708,186.68733466
session_2920640975,user15,1,0.9867676526,0.9867676526,435.1106542,135.4389376,14.567518224,55.607940601,157.09866747,483.09400102,193.14398447,64.132844171,220.47145229
session_2931074825,user15,1,0.3364832408,0.3364832408,408.7765525,113.1814049,11.417199398,44.163553299,140.04057996,460.55519586,176.10958669,53.384163707,196.91723739
session_2953697423,user15,1,21.506705036,21.506705036,425.54794265,126.15862745,33.250828359,55.366577211,147.37883411,397.83757361,175.05856346,73.324293182,204.62378111
session_3005367162,user15,1,0.4307473438,0.4307473438,430.53504472,111.45447373,12.546686643,51.261799431,151.58946696,459.06817494,191.08343589,61.140504873,217.78417861
session_3014121416,user15,1,0.4904270198,0.4904270198,430.83478707,111.43077335,13.129762654,51.441275483,151.69690781,456.66798261,194.25031698,61.705251058,220.90901081
session_3051589624,user15,1,0.1837948893,0.1837948893,417.64956876,113.323075,13.268389962,46.979536926,145.61740486,459.80121785,177.34210413,58.190697883,201.44974661
session_3067787643,user15,4,2.6617849693,23.214729606,456.81073577,148.50383407,2.6617849693,77.442171224,170.5897288,489.52581205,191.0679468,52.249320975,210.59866816
session_3074151283,user15,1,0.4153813047,0.4153813047,417.59897427,109.59939408,12.606575757,46.612413474,145.02962052,462.39374123,176.84142977,57.495602573,200.82784619
session_3077149461,user15,1,0.7852653117,0.7852653117,418.79975812,103.13314767,12.942341716,46.735799355,144.0884023,449.96921206,191.34358966,57.695058523,214.60717122
session_3102058551,user15,1,0.9226429909,0.9226429909,434.8449039,133.19283482,14.470731126,55.276083073,156.47635888,480.30105448,195.74656019,63.904490937,222.85373729
session_3155649031,user15,1,0.622302689,0.622302689,433.314764,114.33854463,16.166544165,52.554722176,154.09169831,461.42431485,196.47768676,65.466719649,224.44414413
session_3182497712,user15,1,1.0256032088,1.0256032088,421.36582248,135.5233851,14.338682304,51.174881094,148.85973274,482.02963755,195.79270199,59.281097166,218.47039092
session_3343831517,user15,1,2.2073921624,2.2073921624,425.81609326,115.64302698,15.184179948,50.699110647,153.88000974,467.71922316,146.33583235,63.29488065,175.23888697
session_3393326634,user15,1,0.828810951,0.828810951,428.30364772,113.90654463,13.91382118,50.76766036,153.5159744,460.06610144,160.55309493,62.744482582,189.34230363
session_3414033414,user15,1,0.3972046648,0.3972046648,431.61808724,109.11037891,11.955502023,51.248052231,153.04008109,456.49234623,176.31947108,61.46145777,204.5909787
session_3450602680,user15,4,1.4856351775,12.803789037,427.90972518,121.94903609,1.4856351775,58.616654183,153.22576225,470.56115787,145.92308959,46.689082005,166.07957081
session_3484133504,user15,1,1.4576070752,1.4576070752,430.17122149,95.374495119,14.201711441,49.976626336,150.53661089,442.58375986,189.10125774,62.701189753,216.50082786
session_3603344105,user15,1,1.0661525025,1.0661525025,435.09352599,135.70262908,14.661197538,55.70106816,156.96906516,482.81956562,195.41302781,64.114458068,222.51406133
session_3641521673,user15,1,0.9586329202,0.9586329202,427.91119003,101.15234139,13.108115915,49.625425459,149.19722699,447.45007038,192.04924495,60.804815299,218.16249781
session_3691894965,user15,1,1.1125443587,1.1125443587,434.99254391,135.82984987,17.019969932,55.668003725,157.59318854,481.89742069,195.54755496,66.475183134,223.2752946
session_3699092726,user15,1,0.6781368187,0.6781368187,433.50180038,132.38829708,13.96164475,54.571066275,156.07394549,478.79098749,188.23068167,63.296547051,215.57300564
session_3704248627,user15,4,5.9695722899,18.065517724,435.1937388,128.45026473,5.9695722899,59.325273619,151.11083197,479.3726761,153.53020235,50.858959665,178.64278174
session_3707088535,user15,1,0.4294277948,0.4294277948,419.38370999,113.67916598,13.549239588,47.854763405,145.332969,460.53626536,194.62336683,58.35034898,217.71152594
session_3789499828,user15,1,0.1958112091,0.1958112091,417.66049512,113.10486993,12.056141734,46.995742417,145.33739416,459.22304793,176.48475899,56.983662984,200.31403327
session_3791802350,user15,4,1.4539927405,12.279781729,432.35668057,143.19595428,1.4539927405,62.310069386,154.39640882,495.2580359,187.15487039,46.502253716,204.48961085
session_3800022350,user15,1,0.4076753273,0.4076753273,406.83078635,113.99296759,13.400532527,43.575121648,138.91694676,466.68691375,183.13016671,54.49085032,203.23856511
session_3808395680,user15,1,0.443713384,0.443713384,426.52144122,109.70882555,15.400138271,49.687863124,150.09128694,456.65055782,188.7413921,62.848428713,215.29334405
session_3814755566,user15,1,0.325693125,0.325693125,419.04083519,113.4765208,13.200094092,47.654467484,145.25887143,459.73143975,191.61444006,58.022293786,214.81251391
session_3879503861,user15,4,0.4805508247,14.232596468,444.17156105,119.05759708,0.4805508247,64.793604718,158.89138079,469.65279159,186.45627637,49.156575376,207.30511076
session_4098569257,user15,1,0.4030993408,0.4030993408,428.97943183,106.99857933,13.411993363,50.175156408,151.65467387,451.72767079,177.32722741,62.078669797,205.18974476
session_4119002624,user15,1,1.0534108826,1.0534108826,429.17423115,136.12456971,14.557100324,53.681125477,153.65782972,489.49506082,193.17832965,62.14214745,218.58021271
session_4163559399,user15,1,0.9516747394,0.9516747394,434.74677339,134.97161237,14.522727729,55.419132357,156.82815742,482.62103637,193.09454882,63.986505792,220.33427192
session_4254155450,user15,1,1.5666025319,1.5666025319,407.36557327,135.56614603,13.29531053,46.655890593,143.40578419,481.50956017,160.86502428,54.70365381,181.62739061
session_4269843232,user15,1,1.5289839002,1.5289839002,402.89123534,114.77776998,13.467098694,42.791579931,139.25075427,467.16411439,154.3338447,53.945960325,175.17446646
session_4290136840,user15,1,0.9876732939,0.9876732939,434.44204661,135.2531099,12.101578815,55.375811438,156.49870304,483.26489541,187.05134048,61.609516574,213.97928159
session_4386624259,user15,4,0.8529566454,12.348302209,442.107054,111.64475417,0.8529566454,62.129827935,156.56316406,469.06434245,188.76501797,49.449159139,210.09057416
session_4430793234,user15,1,1.0341765439,1.0341765439,430.38373275,135.44450453,14.358627704,54.110065076,154.08361238,483.1759066,195.76311027,62.2599523,221.28821921
session_4480398495,user15,1,1.258839346,1.258839346,430.3913484,135.68594602,14.783298872,54.031979003,156.83534667,482.10513466,164.83451815,63.73152146,193.08101748
session_4530314996,user15,1,0.5671487524,0.5671487524,433.11594469,111.24983126,11.74305666,52.246469891,152.70647795,456.18555262,193.27787273,61.048646274,220.2983574
session_4659905162,user15,1,0.509338429,0.509338429,417.41446777,105.00013953,12.920348625,46.201527111,144.61453049,452.07866814,177.0122456,57.787282518,201.14936829
session_4687655362,user15,1,1.1185668195,1.1185668195,407.18240571,135.5055079,13.883047789,46.552299416,140.74491147,482.54465625,192.82556096,54.238768026,211.12132254
session_4762909710,user15,1,0.4627316746,0.4627316746,426.91857856,109.42815596,13.262233821,49.866951658,149.4544903,456.8656967,191.57297911,60.687449376,217.37042449
session_4767647380,user15,1,0.7828117232,0.7828117232,433.29934169,134.04891442,13.091290748,54.671030164,156.75189094,481.0164233,177.74133901,62.659196359,205.56567014
session_4896261465,user15,1,0.6666701604,0.6666701604,430.7308594,107.46707769,13.445538702,51.054344506,151.3180826,454.38046524,194.43524065,61.989718877,221.21509808
session_5013071788,user15,1,0.437122961,0.437122961,419.15099261,114.11701092,13.486288647,47.714135919,145.38852945,466.8972534,191.84022155,58.299400566,215.06817783
session_5014558229,user15,1,0.4772460688,0.4772460688,430.72069697,114.1646775,13.066100164,51.537330004,152.01970139,467.51493591,191.50129554,61.664993872,218.25508381
session_5023081923,user15,1,0.7981154838,0.7981154838,430.34378083,103.22129369,13.742719962,50.54466017,150.99784248,448.81667312,191.86677275,62.278711312,218.94322972
session_5061431542,user15,1,1.0718436012,1.0718436012,434.87935627,135.70468009,14.338063949,55.520850656,156.88319322,489.20936594,192.99369667,63.79690869,220.15046236
session_5071023384,user15,1,0.3798125058,0.3798125058,432.83089179,113.59179035,13.29758058,52.219446084,153.3088795,459.92851475,191.63835693,62.628272733,219.17249078
session_5189592832,user15,1,0.2383270153,0.2383270153,429.96703063,113.45274654,12.878050304,51.125952418,152.00072481,460.8636174,185.40943108,61.526205999,212.53990195
session_5260658178,user15,1,0.2832048515,0.2832048515,418.34151224,110.54797645,11.189982917,47.159962854,144.65832781,451.73498981,184.2394801,56.05384863,207.39901331
session_5262714625,user15,1,0.8328880861,0.8328880861,434.53000933,133.21961604,14.139939363,55.117235613,156.44640343,479.7275793,192.75911524,63.596200362,219.97260433
session_5269315187,user15,4,7.098148493,19.18976817,446.76151761,129.58912982,7.098148493,63.771824963,159.33021882,480.89026581,142.18892308,55.859771543,171.68306465
session_5277489290,user15,1,0.5614464474,0.5614464474,416.60064637,107.36391556,13.530889955,46.3161546,143.32839208,454.67567086,191.79422461,57.567958091,214.43970758
session_5312030236,user15,1,0.4122603186,0.4122603186,429.23251389,107.20152342,13.401451495,50.269200129,151.56216986,454.33951792,180.11256694,62.045297566,207.79827225
session_5434871430,user15,1,2.2797276171,2.2797276171,428.25446461,113.50631268,14.727160611,51.318806653,154.99082326,465.78621046,145.9766447,63.648116564,175.59422458
session_5496146582,user15,1,0.2394189041,0.2394189041,417.56480748,111.23088109,13.027775397,46.755756517,145.30861709,458.32179034,177.14234216,57.936139477,201.22752491
session_5527787820,user15,4,1.4853908561,12.822659677,427.92818934,122.09963837,1.4853908561,58.621636577,153.23367547,472.47175939,145.92572732,46.686643563,166.07517458
session_5552010543,user15,1,2.7235006614,2.7235006614,427.15403076,132.01755073,15.163300895,53.324476553,156.67361393,473.97203447,143.7243656,63.422698095,172.34937296
session_5594141097,user15,1,17.618276764,17.618276764,450.42116048,120.1824072,28.939392765,59.630381531,156.37202803,474.47940349,202.11460768,77.347718439,238.0985035
session_5609915148,user15,1,0.9714952935,0.9714952935,416.78454489,116.13220826,14.057415753,47.28365466,147.34513266,462.17318393,157.6874607,59.139801565,182.98692063
session_5625245190,user15,1,1.0454812648,1.0454812648,426.86347384,99.619902865,12.666840075,49.482705307,148.69557423,426.06644716,190.2430615,60.073066553,216.04412278
session_5695398064,user15,4,0.4689017363,11.889983804,429.74959798,112.7071865,0.4689017363,58.001121617,149.92173081,462.67267576,182.62982841,45.34536021,200.65842221
session_5700842190,user15,1,5.9655354767,5.9655354767,402.24638358,93.88740868,16.629901214,38.937954245,128.88836673,440.78386495,188.25942411,54.027134707,209.38676439
session_5806761857,user15,4,1.2989455769,12.795752961,391.86270725,120.45187875,1.2989455769,46.785070264,128.96265602,477.66521455,182.5344412,33.382894201,188.15606176
session_5937234123,user15,1,0.4859813328,0.4859813328,416.97376754,113.59660829,13.54106968,46.863492338,146.26415918,460.41246801,166.44758995,58.542265699,191.22262138
session_5958024081,user15,1,1.0090768781,1.0090768781,421.32126931,135.20104876,14.546791969,51.09424659,148.83471268,482.83144568,195.9253041,59.484025921,218.66165179
session_5958053029,user15,1,0.4663737604,0.4663737604,431.35522734,116.29312515,15.920254743,52.012591911,153.30075481,463.34980047,193.5774003,64.695001849,221.1054203
session_6012071835,user15,1,3.8664240336,3.8664240336,435.15405436,115.58176911,14.885628615,50.891359109,149.17638018,462.44240615,191.09541261,63.268596541,221.95672459
session_6072617684,user15,2,0,421.75656038,0,519.66340153,431.75751029,191.64361352,79.741587472,853.47599167,573.53360205,202.35055685,335.43168588
session_6098710070,user15,1,0.8199303245,0.8199303245,431.18680083,135.01917252,13.378696749,54.08911063,155.681131,482.52256699,177.98285938,62.226626649,205.15027582
session_6102555994,user15,1,1.0365675463,1.0365675463,429.13296952,135.58932173,16.858321865,53.655523066,154.16050622,482.78950303,194.80909096,64.439467883,220.75766878
session_6112730640,user15,1,0.2970307455,0.2970307455,425.78235365,113.93747077,13.339410148,49.677779358,150.36105656,466.68204722,177.38034723,60.886661836,203.99514219
session_6189139492,user15,1,1.3138497639,1.3138497639,393.5962922,135.62015258,14.753954098,42.108237504,134.27068395,481.54387136,179.27869415,51.095864518,194.64473969
session_6204270623,user15,1,0.9328268503,0.9328268503,431.28371509,135.20881293,12.690218372,54.131683694,155.55285472,488.24363532,177.5136095,61.532697923,204.49463014
session_6229504825,user15,1,0.7952419468,0.7952419468,419.64692701,135.30764902,14.306488254,50.305755478,149.2112712,482.56293746,178.69084348,59.367742508,202.43946904
session_6237417362,user15,1,1.0905391267,1.0905391267,407.02763219,134.12887199,14.484585075,46.22685698,140.58301843,487.40934703,193.1958987,54.816946194,211.666956
session_6275600731,user15,1,0.5637190508,0.5637190508,431.04652688,114.27980412,13.408178618,51.727771302,152.08238122,467.2935767,194.50161817,61.987152222,221.14924314
session_6303895598,user15,1,0.4032650026,0.4032650026,431.46373962,111.96511609,13.664163712,51.384806722,153.55046417,464.85514768,177.57232614,63.07198687,206.08264194
session_6320970139,user15,1,0.54647343,0.54647343,419.70630531,104.73592333,11.500585827,46.988227193,145.61734845,450.92659619,176.00551536,57.114806655,200.52259858
session_6349231133,user15,1,1.4159058976,1.4159058976,416.38924997,103.31183343,13.785363684,46.107543894,145.88344586,445.8080493,157.36430495,58.789277365,182.78171268
session_6358907924,user15,1,0.976152339,0.976152339,423.22314377,134.37409741,16.855498487,51.521818803,150.58069307,483.44172913,194.78596072,62.533066976,218.95660977
session_6464183153,user15,1,0.4661612291,0.4661612291,427.54278252,109.80089099,12.95126244,49.993339619,150.08205023,462.9422604,186.99405394,60.730257093,213.28933181
session_6493162292,user15,1,0.356786682,0.356786682,429.34977944,113.80244915,11.931570335,50.888027467,152.10764665,467.01596661,176.38103699,60.6357856,203.7660257
session_6493825861,user15,1,0.7736800902,0.7736800902,419.62552653,135.11709336,14.057914118,50.297993818,149.14153087,480.65772287,178.51056004,59.122258883,202.210077
session_6509364535,user15,1,0.7949945054,0.7949945054,402.97421174,113.66063023,13.319828518,42.457061747,138.38795225,459.24108828,163.3396884,53.739178016,183.7621509
session_6564838742,user15,4,0.4169853356,11.675797213,430.36664938,121.26275334,0.4169853356,58.98668396,150.80635255,473.13435579,185.80818261,45.325568605,203.49959533
session_6568302079,user15,5,20.169532,90.771044772,188.40060231,88.419972864,102.57144942,20.169532,41.302369067,430.4018871,236.26606538,45.263612488,166.74433842
session_6585951540,user15,1,1.0417864457,1.0417864457,434.82154326,135.28099185,14.545386096,55.435944157,156.85194728,488.73648932,193.1235899,64.000512674,220.34370365
session_6642571880,user15,4,0.255960837,11.513226569,437.22004924,121.06131147,0.255960837,61.033101142,155.67080713,472.72481871,174.12581666,47.879071557,195.03757253
session_6657360579,user15,1,0.249075797,0.249075797,431.75143835,113.49475567,13.371615968,51.649825577,153.85001443,460.64316175,177.37111019,62.900411086,205.90741823
session_6679825465,user15,1,0.8996799129,0.8996799129,427.77106305,135.8649453,14.375719369,53.000292376,153.95014273,488.74133429,178.72624075,62.0627219,204.98459793
session_6705777193,user15,1,2.4110102094,2.4110102094,416.43715323,106.7254137,15.000027711,46.885459957,147.60065366,453.02558388,146.13674123,60.100500325,172.30199988
session_6709002971,user15,4,6.5419270903,18.234267769,428.25919401,150.57054205,6.5419270903,59.66647746,146.43316894,508.37327093,189.22916184,47.531326168,208.23777943
session_6751955279,user15,1,1.0170308714,1.0170308714,433.92578351,134.93978195,16.935021185,55.021568078,157.19566092,487.7238042,190.45828362,66.260061068,218.36351263
session_6761125013,user15,1,2.6315675744,2.6315675744,390.64772566,115.37102878,14.819404058,39.479204445,133.44293286,461.68060404,146.36589267,51.25729831,163.88748684
session_6869635181,user15,1,2.7787041481,2.7787041481,430.23806259,136.89081006,16.185855283,54.732418712,158.80747122,488.93197476,147.62399441,65.255011185,176.97337471
session_6871552747,user15,1,2.818127754,2.818127754,430.30540585,137.38747325,16.230203834,54.824002061,158.90502802,489.78448586,147.67517555,65.301742684,177.01594355
session_6873559742,user15,1,0.7868203234,0.7868203234,428.48633646,134.63466181,13.844950265,53.221105342,153.3573461,481.65725046,188.24559421,61.466419479,213.83177462
session_6896514118,user15,1,3.1511249638,3.1511249638,387.96208843,105.1244129,16.115973235,37.81641798,131.24277044,449.38149806,147.23190965,51.659214146,164.37399375
session_6899922431,user15,1,1.1270186351,1.1270186351,432.97230965,135.49358019,16.99736565,55.022633137,156.22684444,479.84218296,197.65452949,65.714510641,224.5588705
session_6928670101,user15,1,0.7943467037,0.7943467037,430.47826893,105.93843726,13.700496536,50.755858895,151.24858018,459.12105376,191.86822302,62.241162026,218.87840643
session_7035039573,user15,1,0.710125692,0.710125692,418.34347189,102.96191287,12.11345175,46.494921101,143.96762154,450.4238509,186.38600742,56.899089484,209.73926857
session_7071815036,user15,1,0.3255947304,0.3255947304,429.04166095,109.16336212,13.365485131,50.363079927,151.87148772,455.08502672,177.3139214,62.044807677,205.13572193
session_7096197451,user15,1,5.6445382972,5.6445382972,429.15487345,115.03911176,17.243252657,49.491693914,150.2541447,461.25913444,146.07356295,64.793057638,178.85699704
session_7117038660,user15,1,0.8092061949,0.8092061949,398.20621979,113.89510283,13.116206745,41.150562607,132.98339476,461.34650875,194.52026891,50.84390256,210.63288996
session_7273659828,user15,4,5.3757540286,17.406095337,437.5763877,128.06050662,5.3757540286,59.947982403,149.36440489,480.34409411,187.68271457,50.016705006,210.70933365
session_7303796023,user15,1,1.1839324267,1.1839324267,435.22048801,135.59050333,17.197300334,55.753364345,157.56073996,482.85191256,197.7945045,66.632741587,225.42632637
session_7323696974,user15,1,1.2114454198,1.2114454198,430.30195306,134.99221221,14.722783041,53.902178988,156.69746572,481.40562875,164.76461806,63.666772971,193.02192565
session_7331556356,user15,1,17.503620772,17.503620772,428.38706253,152.45675309,29.485776784,55.865457884,146.9036763,500.66268681,203.25824801,70.219660839,231.1198527
session_7394343234,user15,1,0.6320318872,0.6320318872,416.84819249,113.72250226,13.680693825,46.894653554,146.50693762,460.46920933,163.48494894,58.704006365,188.44601748
session_7455174174,user15,1,1.9284070981,1.9284070981,418.70042282,136.4981098,15.32463369,50.493387636,151.01397686,488.91657828,156.13796427,60.545468285,181.28133147
session_7471072415,user15,1,0.2672051044,0.2672051044,431.32907287,111.14417527,13.124415319,51.312919597,153.34690188,455.97022432,177.16156972,62.544197352,205.59219109
session_7526298886,user15,1,0.8016194304,0.8016194304,397.95887325,114.33949752,13.537874338,41.000384586,133.14632805,466.91936621,192.07824383,51.276657546,208.44576078
session_7555598248,user15,1,0.9158091294,0.9158091294,408.2374634,135.33297523,14.397024044,46.64446441,142.62361349,481.93292844,178.8421741,55.674508702,198.95338593
session_7567994107,user15,1,1.3889420157,1.3889420157,432.27457828,136.29809374,14.850127277,54.688288634,157.94737525,489.06372926,164.90232439,64.366353352,193.67737771
session_7644891163,user15,1,1.0727763264,1.0727763264,434.88053409,135.74287499,14.585123914,55.52187143,156.94326184,489.20222052,193.16958388,64.043072264,220.38249214
session_7690305433,user15,4,1.4848861326,12.815783299,427.92144846,122.04885145,1.4848861326,58.619389615,153.23045157,471.83430605,145.92426191,46.686870213,166.07605383
session_7752667666,user15,1,0.7769025228,0.7769025228,433.32801775,112.77339256,16.214324943,52.388803839,153.90851523,465.64791997,196.50369749,65.493150969,224.48297027
session_7758608287,user15,4,1.6586218138,14.935530788,443.08131553,147.93311647,1.6586218138,67.785689174,161.41408029,505.53923451,187.1355658,49.362291585,206.44230737
session_7761818276,user15,1,0.6527036471,0.6527036471,431.26042382,112.59313054,16.083549665,51.607001282,152.87980306,464.98598607,193.65138547,64.822902221,221.25796092
session_7779665504,user15,1,0.4464704034,0.4464704034,419.16024521,114.15709574,13.491175932,47.720242771,145.39532016,467.34800472,191.84578132,58.30377589,215.07209633
session_7800181258,user15,1,7.3611216338,7.3611216338,407.27941414,114.40790069,19.006987455,42.299346127,135.73726302,455.42690555,156.54771221,58.36586103,182.19908033
session_7800269296,user15,1,0.8611191594,0.8611191594,419.3532804,133.80569148,12.545619898,50.002035166,148.67279398,487.10872997,174.62063188,57.614526071,198.14930276
session_7817103073,user15,1,1.2453477703,1.2453477703,416.64050257,110.32938433,16.458048129,46.729626889,147.2545127,456.48217457,159.34042189,61.489129192,185.2621313
session_7818234002,user15,4,1.407551877,17.185445651,447.19566483,145.78871761,1.407551877,70.176287766,165.15209908,498.43246649,171.38577411,50.370006301,192.28584494
session_7840296552,user15,1,3.5665859465,3.5665859465,421.32515149,107.40061056,18.499835549,50.547255452,149.38426866,384.41281844,182.67376581,63.636045374,207.52065997
session_7853127933,user15,1,0.9103494895,0.9103494895,419.99503627,135.61148694,16.972883805,50.497706914,149.82180921,482.45736309,183.40879985,62.003535693,207.57523179
session_7944252331,user15,4,0.3443595824,11.60666926,442.94530506,118.83328584,0.3443595824,62.742532911,159.06614046,468.10447692,171.35483289,49.95071405,194.37843267
session_7967310508,user15,1,0.4194117257,0.4194117257,430.52444437,111.55492462,13.273732746,51.250727959,151.75553904,459.03260489,191.59696373,61.864861802,218.46613416
session_7979911880,user15,1,1.871774904,1.871774904,429.32728262,91.369904471,14.259137586,49.427730577,150.63661636,438.33707933,177.99914037,62.810914043,206.08435653
session_7989414599,user15,1,0.1912574304,0.1912574304,417.65689581,113.37444809,13.269480849,46.982370052,145.62121492,460.43925735,177.3441557,58.191057397,201.44945353
session_8048990636,user15,1,0.5096934247,0.5096934247,407.554529,111.49863491,13.297580006,43.772663742,138.42571848,458.25231114,191.74336134,54.320438498,211.33535964
session_8057976280,user15,1,1.0885743018,1.0885743018,434.91033254,135.97411959,14.605295858,55.565138101,156.98922216,489.43538916,193.19288391,64.064655094,220.40218942
session_8091715457,user15,4,0.4496394615,14.114205733,444.33317975,123.24813896,0.4496394615,65.224587904,159.37623688,473.8818141,186.4879267,49.153881731,207.26470608
session_8315992939,user15,1,0.8577728164,0.8577728164,408.38150813,134.65338832,14.0791507,46.602704949,142.32524669,481.94181356,181.37908859,55.332662849,201.27518804
session_8351091371,user15,1,1.4866751406,1.4866751406,433.52233289,138.98770666,17.485645161,55.640765788,156.90608278,492.01746644,198.51513822,66.204768466,225.36068231
session_8423329764,user15,1,2.6578243714,2.6578243714,418.57294108,135.82730158,14.613063083,50.844737257,151.62735684,482.02725124,146.5269711,59.909218624,171.9274903
session_8553270286,user15,1,0.4864595197,0.4864595197,403.6353643,109.29822835,13.432886815,42.118561062,137.14218905,456.24096016,177.52018061,53.719027074,197.26652322
session_8557723888,user15,1,0.932557673,0.932557673,433.50464723,135.6705563,14.17613917,54.882394234,157.22047886,488.62439741,178.56409596,63.738423338,206.57396748
session_8652341184,user15,1,3.4948583193,3.4948583193,402.35894375,107.97551823,18.080098451,44.004231448,139.94576747,396.17197611,161.30471649,57.758041642,181.96118621
session_8666287398,user15,1,0.9635034908,0.9635034908,432.58009687,135.29272814,13.797958636,54.761262801,155.43889183,483.0688845,192.60136826,62.543256154,218.96915654
session_8671492463,user15,1,0.4723669964,0.4723669964,419.42493355,113.46126999,11.869288108,47.897086265,144.96195691,460.63575157,193.44162464,56.676672238,216.13678575
session_8691825471,user15,4,0.4463010878,11.779849029,430.19096275,116.97005146,0.4463010878,58.550620686,150.3144625,467.62984043,185.7730153,45.328129386,203.54117233
session_8740037149,user15,1,1.2471074185,1.2471074185,434.18715275,136.70800369,17.204415025,55.46311854,157.19028849,489.6131528,195.71588333,66.339401158,223.13998334
session_8769036224,user15,1,0.6760391434,0.6760391434,430.79517305,108.0587363,12.735789716,49.960025978,149.82150017,461.24434451,190.53108369,61.240019329,218.40479102
session_8769983957,user15,1,1.5739882325,1.5739882325,432.62378959,135.99962598,13.552857135,54.881393081,158.10900178,488.61691388,160.9237046,63.243695182,189.69537449
session_8799729281,user15,1,0.931858539,0.931858539,430.85310921,105.82846064,12.121410095,50.994319947,150.88738545,459.33064702,193.51724313,60.648960922,219.97095036
session_8850456125,user15,1,0.230545877,0.230545877,425.3328474,113.47110416,13.10457357,49.611719962,149.23141846,460.84284783,187.14142189,60.17761117,212.73163831
session_8901928958,user15,1,2.1410089576,2.1410089576,430.46348864,115.12777946,15.200851203,52.22978323,156.59582311,460.95470965,146.31698505,64.866086695,176.73268092
